"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Design and Development of a Da Vinci Surgical System Simulator","L. Sun; F. Van Meer; Y. Bailly; C. K. Yeung","Department of Surgery, Chinese University of Hong Kong, HKSAR, China. mikesun@surgery.cuhk.edu.hk; Department of Surgery, Chinese University of Hong Kong, HKSAR, China; Department of Surgery, Chinese University of Hong Kong, HKSAR, China. yanbailly@surgery.cuhk.edu.hk; Department of Surgery, Chinese University of Hong Kong, HKSAR, China. ckyeung@surgery.cuhk.edu.hk","2007 International Conference on Mechatronics and Automation","","2007","","","1050","1055","Computer-based simulators offer users the opportunity to learn and practice surgical skills through repeated exercises within safe and realistic learning environments. This paper reports the development of a da Vinci Surgical System simulator, including the creation of a geometrical and kinematic model of the da Vinci system. The SensAble Phantom 3D interface has been improved with a new electromechanical gripper device to control both arms and instruments in a 3D virtual environment. A gripper has been developed to replace the standard stylus to clone positions, orientations and opening movements, with a design inspired by the handles of the da Vinci surgeon console. A simulation kernel has also been developed to ensure that motions are performed by inverse kinematics. The simulation of kinematic constraints, motions, and collisions will provide realistic training, which is essential for inexperienced users.","2152-744X","978-1-4244-0827-6","10.1109/ICMA.2007.4303693","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4303693","Robotically assisted surgery;computer-based simulator;da Vinci","Surgery;Computational modeling;Kinematics;Grippers;Computer simulation;Solid modeling;Imaging phantoms;Arm;Instruments;Virtual environment","computer based training;medical computing;surgery;user interfaces;virtual reality","da Vinci surgical system simulator;computer-based simulator;learning environment;geometrical model;kinematic model;SensAble Phantom 3D interface;electromechanical gripper device;3D virtual environment;inverse kinematics","","26","","29","","","","","IEEE","IEEE Conferences"
"A Nonlinear Least Square Technique for Simultaneous Image Registration and Super-Resolution","Y. He; K. Yap; L. Chen; L. Chau","Nanyang Technol. Univ.; Nanyang Technol. Univ.; NA; NA","IEEE Transactions on Image Processing","","2007","16","11","2830","2841","This paper proposes a new algorithm to integrate image registration into image super-resolution (SR). Image SR is a process to reconstruct a high-resolution (HR) image by fusing multiple low-resolution (LR) images. A critical step in image SR is accurate registration of the LR images or, in other words, effective estimation of motion parameters. Conventional SR algorithms assume either the estimated motion parameters by existing registration methods to be error-free or the motion parameters are known a priori. This assumption, however, is impractical in many applications, as most existing registration algorithms still experience various degrees of errors, and the motion parameters among the LR images are generally unknown a priori. In view of this, this paper presents a new framework that performs simultaneous image registration and HR image reconstruction. As opposed to other current methods that treat image registration and HR reconstruction as disjoint processes, the new framework enables image registration and HR reconstruction to be estimated simultaneously and improved progressively. Further, unlike most algorithms that focus on the translational motion model, the proposed method adopts a more generic motion model that includes both translation as well as rotation. An iterative scheme is developed to solve the arising nonlinear least squares problem. Experimental results show that the proposed method is effective in performing image registration and SR for simulated as well as real-life images.","1941-0042","","10.1109/TIP.2007.908074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4337760","Image super-resolution (SR);image registration;nonlinear least squares methods","Least squares methods;Image registration;Image resolution;Strontium;Image reconstruction;Motion estimation;Parameter estimation;Sensor arrays;Iterative algorithms","image reconstruction;image registration;image resolution;iterative methods;least squares approximations;motion estimation","nonlinear least square technique;image registration;image super-resolution;high-resolution image;motion parameters estimation;a priori;image reconstruction;disjoint processes;translational motion model;iterative scheme","Algorithms;Artificial Intelligence;Computer Simulation;Data Interpretation, Statistical;Image Enhancement;Image Interpretation, Computer-Assisted;Information Storage and Retrieval;Least-Squares Analysis;Models, Statistical;Nonlinear Dynamics;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity;Subtraction Technique","70","","27","","","","","IEEE","IEEE Journals"
"Lyapunov-Based Approach to Multiagent Systems With Switching Jointly Connected Interconnection","Y. Hong; L. Gao; D. Cheng; J. Hu","Inst. of Syst. Sci., Chinese Acad. of Sci., Beijing; NA; NA; NA","IEEE Transactions on Automatic Control","","2007","52","5","943","948","This note addresses a coordination problem of a multiagent system with jointly connected interconnection topologies. Neighbor-based rules are adopted to realize local control strategies for these continuous-time autonomous agents described by double integrators. Although the interagent connection structures vary over time and related graphs may not be connected, a sufficient condition to make all the agents converge to a common value is given for the problem by a proposed Lyapunov-based approach and related space decomposition technique","1558-2523","","10.1109/TAC.2007.895860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4200862","Common Lyapunov function;double integrator;joint connection;multiagent system","Multiagent systems;Lyapunov method;Control systems;Topology;Graph theory;Autonomous agents;Stochastic systems;Sufficient conditions;Physics;Environmental factors","decentralised control;interconnected systems;Lyapunov methods;mobile robots;multi-robot systems","Lyapunov-based approach;multi-agent systems;switching jointly connected interconnection;local control strategies;continuous time autonomous agents;interagent connection structures","","343","","15","","","","","IEEE","IEEE Journals"
"Majorization–Minimization Algorithms for Wavelet-Based Image Restoration","M. A. T. Figueiredo; J. M. Bioucas-Dias; R. D. Nowak","Inst. de Telecomunicacoes, Tech. Univ. of Lisbon, Lisbon, Portugal; Inst. de Telecomunicacoes, Tech. Univ. of Lisbon, Lisbon, Portugal; NA","IEEE Transactions on Image Processing","","2007","16","12","2980","2991","Standard formulations of image/signal deconvolution under wavelet-based priors/regularizers lead to very high-dimensional optimization problems involving the following difficulties: the non-Gaussian (heavy-tailed) wavelet priors lead to objective functions which are nonquadratic, usually nondifferentiable, and sometimes even nonconvex; the presence of the convolution operator destroys the separability which underlies the simplicity of wavelet-based denoising. This paper presents a unified view of several recently proposed algorithms for handling this class of optimization problems, placing them in a common majorization-minimization (MM) framework. One of the classes of algorithms considered (when using quadratic bounds on nondifferentiable log-priors) shares the infamous ¿singularity issue¿ (SI) of ¿iteratively re weighted least squares¿ (IRLS) algorithms: the possibility of having to handle infinite weights, which may cause both numerical and convergence issues. In this paper, we prove several new results which strongly support the claim that the SI does not compromise the usefulness of this class of algorithms. Exploiting the unified MM perspective, we introduce a new algorithm, resulting from using bounds for nonconvex regularizers; the experiments confirm the superior performance of this method, when compared to the one based on quadratic majorization. Finally, an experimental comparison of the several algorithms, reveals their relative merits for different standard types of scenarios.","1941-0042","","10.1109/TIP.2007.909318","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4358845","Image deconvolution;image restoration;majorization–minimization (MM) algorithms;optimization;regularization;wavelets;Image deconvolution;image restoration;majorization-minimization (MM) algorithms;optimization;regularization;wavelets","Image restoration;Noise reduction;Iterative algorithms;Deconvolution;Optimization methods;Convolution;Convergence of numerical methods;Image denoising;Computational efficiency;Telecommunications","image restoration;least squares approximations;minimisation;wavelet transforms","majorization-minimization algorithm;wavelet-based image restoration;singularity issue algorithm;iteratively reweighted least squares algorithm","Algorithms;Image Enhancement;Image Interpretation, Computer-Assisted;Information Storage and Retrieval;Numerical Analysis, Computer-Assisted;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted","289","","53","","","","","IEEE","IEEE Journals"
"A New PWM ZVS Full-Bridge Converter","Y. Jang; M. M. Jovanovic","Power Electron. Lab., Delta Products Corp., Research Triangle Park, NC; Power Electron. Lab., Delta Products Corp., Research Triangle Park, NC","IEEE Transactions on Power Electronics","","2007","22","3","987","994","A soft-switched full-bridge (FB) converter that features zero-voltage-switching (ZVS) of the bridge switches over a wide output-load range is introduced. The proposed converter achieves ZVS with substantially reduced duty-cycle loss and circulating current. The control of the proposed converter can be implemented either with the phase-shift or pulsewidth modulated (PWM) technique. The performance of the proposed topology was verified on a 2-kW (48-V/40-A) experimental PWM FB converter prototype operating at 120 kHz from a 380-V dc input","1941-0107","","10.1109/TPEL.2007.897008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4182463","Full bridge (FB) converter;phase shift (PS);pulsewidth modulated (PWM);zero voltage switching (ZVS)","Pulse width modulation;Pulse width modulation converters;Zero voltage switching;Switches;Switching converters;Inductance;Inductors;Snubbers;Bridge circuits;Phase modulation","bridge circuits;losses;PWM power convertors;switching convertors;zero voltage switching","PWM ZVS full-bridge converter;zero voltage switching;duty cycle loss reduction;pulsewidth modulation technique;2 kW;48 V;40 A;120 kHz;380 V","","107","","7","","","","","IEEE","IEEE Journals"
"Clustering-Based Adaptive Crossover and Mutation Probabilities for Genetic Algorithms","J. Zhang; H. S. Chung; W. Lo","Dept. of Comput. Sci., Sun Yat-sen Univ, Guangzhou; NA; NA","IEEE Transactions on Evolutionary Computation","","2007","11","3","326","335","Research into adjusting the probabilities of crossover and mutation pm in genetic algorithms (GAs) is one of the most significant and promising areas in evolutionary computation. px  and pm greatly determine whether the algorithm will find a near-optimum solution or whether it will find a solution efficiently. Instead of using fixed values of px and pm , this paper presents the use of fuzzy logic to adaptively adjust the values of px and pm in GA. By applying the K-means algorithm, distribution of the population in the search space is clustered in each generation. A fuzzy system is used to adjust the values of px and pm. It is based on considering the relative size of the cluster containing the best chromosome and the one containing the worst chromosome. The proposed method has been applied to optimize a buck regulator that requires satisfying several static and dynamic operational requirements. The optimized circuit component values, the regulator's performance, and the convergence rate in the training are favorably compared with the GA using fixed values of px and pm. The effectiveness of the fuzzy-controlled crossover and mutation probabilities is also demonstrated by optimizing eight multidimensional mathematical functions","1941-0026","","10.1109/TEVC.2006.880727","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4220690","Evolutionary computation;fuzzy logics;genetic algorithms (GA);power electronics","Genetic mutations;Genetic algorithms;Biological cells;Regulators;Evolutionary computation;Fuzzy logic;Clustering algorithms;Fuzzy systems;Optimization methods;Circuits","fuzzy set theory;genetic algorithms;power electronics","clustering-based adaptive crossover;mutation probabilities;genetic algorithms;evolutionary computation;fuzzy logic;K-means algorithm;power electronics","","153","","28","","","","","IEEE","IEEE Journals"
"Modelling and simulation of controlled bi-directional power electronic converters in a DC energy distribution line with AC grid- and motor-side active filtering","M. Imecs; C. Szabo; l. I. Incze","TECHNICAL UNIVERSITY OF CLUJ-NAPOCA Str Daicoviciu 15, RO-400020, Romania; TECHNICAL UNIVERSITY OF CLUJ-NAPOCA Str Daicoviciu 15, RO-400020, Romania; TECHNICAL UNIVERSITY OF CLUJ-NAPOCA Str Daicoviciu 15, RO-400020, Romania","2007 European Conference on Power Electronics and Applications","","2007","","","1","10","The paper deals with the modelling and simulation of the bi-directional power flow through different type of power electronic converters connected to a DC-energy distribution line, which is supplied from the AC grid by means a square-wave rectifier with active current filtering at unity power factor. The DC line is supplying more vector controlled AC drives, like PWM voltage-source inverter-fed field- oriented medium power induction motor and PM synchronous motor drives. There is connected also a high power induction motor drive fed by a tandem hybrid frequency converter containing of a high power current-source inverter for energy transfer and a low power voltage-source one for active filtering of the motor currents. The two DC-links of the component inverters are coupled by means of a two quadrant DC chopper. The modeling of the power electronic converters is based on circuit techniques, according to a similar method like the quadripole theory and not on circuit-oriented simulation concept. The simulation structures are containing blocks with two inputs and two outputs, one for the current and one for the voltage on each part of the quadripole. Each converter is consisting of a current-model- and a voltage-model-based block, which are coupled together by means of the commutation- or PWM-logic signals. The PWM converters (inverter, rectifier and active filter) are controlled with current feedback modulation at constant switching frequency. The square-wave rectifier and the DC-link chopper have ""reverse"" model versus the PWM converters, concerning the inputs and outputs with respect to the energy flow. The simulations were made in MATLAB-Simulink environment. The simulation structures built in MATLAB/Simulink are suitable for easy implementation of the motor and converter control structures due to the connection between the simulation environment and the hardware platform by means of dSPACE controller board.","","978-92-75815-10-8","10.1109/EPE.2007.4417753","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4417753","Converter control;Active filter;Power factor correction;Vector contro;Simulation","Bidirectional control;Power electronics;Analog-digital conversion;Active filters;Pulse width modulation inverters;Filtering;Mathematical model;Rectifiers;Synchronous motors;Pulse width modulation converters","active filters;feedback;permanent magnet motors;power convertors;power factor correction;synchronous motor drives","bi-directional power electronic converters;DC energy distribution line;active filtering;power factor correction;vector control;converter control;AC grid;square-wave rectifier;PM synchronous motor drives;power electronic converters;current feedback modulation;switching frequency","","3","","21","","","","","IEEE","IEEE Conferences"
"Predictive Torque Control for Inverter-Fed Induction Machines","P. Correa; M. Pacas; J. Rodriguez","Siegen Univ.; Siegen Univ.; NA","IEEE Transactions on Industrial Electronics","","2007","54","2","1073","1079","This paper presents a predictive control scheme that is suitable for the torque and flux control of multilevel inverter-fed induction machines. The control strategy combines the use of a proportional-integral controller to obtain good steady-state behavior and a predictive controller to achieve fast dynamic torque response. In this way, torque and stator flux references can be reached within one sample period. With the use of multilevel space phasor modulation, low torque and flux ripple are possible with fixed sample rate. Experimental and simulation results are presented in order to demonstrate the effectiveness of the proposed strategy","1557-9948","","10.1109/TIE.2007.892628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4140623","Induction motor drives;predictive control;variable-speed drives","Torque control;Induction machines;Proportional control;Inverters;Predictive control;Stators;Rotors;Voltage control;Sampling methods;Topology","asynchronous machines;dynamic response;invertors;machine vector control;PI control;predictive control;torque control","predictive torque control;multilevel inverter;induction machines;flux control;proportional-integral controller;steady-state behavior;dynamic torque response;multilevel space phasor modulation","","173","","21","","","","","IEEE","IEEE Journals"
"A Space Vector Modulation Scheme to Reduce Common Mode Voltage for Cascaded Multilevel Inverters","A. K. Gupta; A. M. Khambadkone","Nat. Univ. of Singapore, Singapore; Nat. Univ. of Singapore, Singapore","IEEE Transactions on Power Electronics","","2007","22","5","1672","1681","Multilevel inverters can reduce the common mode voltage generated. Schemes have been reported for multilevel inverters that reduce the common mode voltage. However, most of the schemes result in reduced modulation depth, high switching losses, and high harmonic distortion. This paper proposes a space-vector modulation scheme to reduce common mode voltage for cascaded multilevel inverters. The proposed scheme can increase the voltage range of operation by about 17% and can produce lower total harmonic distortion than the previously proposed schemes. The scheme is explained for five-level inverter. The scheme can be easily extended to a n-level inverter. Both experimental and simulation results are provided.","1941-0107","","10.1109/TPEL.2007.904195","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4300875","Cascaded H-bridge inverter;common-mode voltage reduction;overmodulation;space-vector PWM","Pulse width modulation inverters;Stator windings;Multichip modules;Rotors;Threshold voltage;Switching loss;Harmonic distortion;Total harmonic distortion;Space vector pulse width modulation;AC generators","invertors;modulation;PWM invertors","cascaded multilevel inverters;five-level inverter;total harmonic distortion;reduced common mode voltage;space vector modulation","","88","","20","","","","","IEEE","IEEE Journals"
"A Neural Network Controller for Continuum Robots","D. Braganza; D. M. Dawson; I. D. Walker; N. Nath","OFS Fitel, Sturbridge; NA; NA; NA","IEEE Transactions on Robotics","","2007","23","6","1270","1277","Continuum or hyper-redundant robot manipulators can exhibit behavior similar to biological trunks, tentacles, or snakes. Unlike traditional rigid-link robot manipulators, continuum robot manipulators do not have rigid joints, hence these manipulators are extremely dexterous, compliant, and are capable of dynamic adaptive manipulation in unstructured environments. However, the development of high-performance control algorithms for these manipulators is quite a challenge, due to their unique design and the high degree of uncertainty in their dynamic models. In this paper, a controller for continuum robots, which utilizes a neural network feedforward component to compensate for dynamic uncertainties is presented. Experimental results using the OCTARM, which is a soft extensible continuum manipulator, are provided to illustrate that the addition of the neural network feedforward component to the controller provides improved performance.","1941-0468","","10.1109/TRO.2007.906248","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4359261","Continuum robot;feedforward control;neural network;robot control;Continuum robot;feedforward control;neural network;robot control","Neural networks;Robot control;Manipulator dynamics;Sliding mode control;Shape control;Feedforward neural networks;Vehicle dynamics;Target tracking;Uncertainty;Kinematics","dexterous manipulators;feedforward neural nets;neurocontrollers;redundant manipulators","neural network controller;continuum robots;hyper-redundant robot manipulators;continuum robot manipulators;dynamic adaptive manipulation;high-performance control algorithms;OCTARM;soft extensible continuum manipulator;neural network feedforward component","","76","","33","","","","","IEEE","IEEE Journals"
"Bandwidth Enhancement of Miniaturized Slot Antennas Using Folded, Complementary, and Self-Complementary Realizations","R. Azadegan; K. Sarabandi","Univ. of Michigan, Ann Arbor; NA","IEEE Transactions on Antennas and Propagation","","2007","55","9","2435","2444","Folded and self-complementary structures are considered as two effective approaches to increase the bandwidth of miniaturized antennas. A folded realization of a previously reported miniaturized slot antenna is devised and shown to provide more than 100% increase in the bandwidth as compared with that of the miniaturized slot antenna with the same size and efficiency. The complementary pair of the miniaturized folded slot, namely, the folded printed wire is also discussed in this paper. It is shown that the folded slot has a much higher radiation efficiency when compared with its complementary folded wire antenna. Another approach for bandwidth improvement is the implementation of the self-complementary structure of the same miniaturized topology to moderate the frequency dependence of the antenna input impedance. To examine this approach, a folded self-complementary miniature antenna is studied, where further increase in bandwidth is observed. A miniaturized folded slot, its complementary miniaturized folded printed wire, as well as their self-complementary realization, were fabricated and tested. These antennas can fit into a very small rectangular area with dimensions as small as 0.065lambdao x 0.065lambdao. While the folded slot ranks the highest in the efficiency/gain, the self-complementary structure falls between the slot and printed wire since it consists of equal proportions of the both slots and strips. A self-complementary H-shape antenna is also introduced to demonstrate that by relaxing the miniaturization to a moderate value, a significant improvement in bandwidth can be accomplished. With yet small dimensions of 0.13lambdao x 0.24lambdao, a very wide bandwidth of (2.3:1) is obtained. For the case of no dielectric substrate, even wider bandwidth of (3:1) is achievable.","1558-2221","","10.1109/TAP.2007.904086","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4298165","Folded dipole;folded slot;miniaturized antenna;self-complementary antenna;slot antenna","Bandwidth;Slot antennas;Wire;Dipole antennas;Topology;Impedance;Laboratories;Antenna accessories;Resonance;Antennas and propagation","dipole antennas;slot antennas","self complementary structures;folded printed wire;frequency dependence;antenna input impedance;H shape antenna;folded dipole;folded structures;miniaturized slot antennas;bandwidth enhancement","","25","","17","","","","","IEEE","IEEE Journals"
"Bi-Directional Isolated DC-DC Converter for Next-Generation Power Distribution - Comparison of Converters using Si and SiC Devices","D. Aggeler; J. Biela; S. Inoue; H. Akagi; J. W. Kolar","ETH Zurich, Power Electronic Systems Laboratory, Switzerland; ETH Zurich, Power Electronic Systems Laboratory, Switzerland; Tokyo Institute of Technology, Department of Electrical and Electronic Engineering, Japan; Tokyo Institute of Technology, Department of Electrical and Electronic Engineering, Japan; ETH Zurich, Power Electronic Systems Laboratory, Switzerland","2007 Power Conversion Conference - Nagoya","","2007","","","510","517","In this paper two bi-directional DC-DC converters for a 1MW next-generation BTB system of a distribution system, as it is applied in Japan, are presented and compared with respect to design, efficiency and power density. One DC-DC converter applies commercially available Si-devices and the other one high voltage SiC switch, which consists of a SiC JFET cascode (MOSFET+1 JFET) in series with five SiC JFETs. In the comparison also the high frequency, high voltage transformer, which ensures galvanic isolation and which is a core element of the DC-DC converter, is examined in detail by analytic calculations and FEM simulations. For validating the analytical considerations a 20kW SiC DC-DC converter has been designed in detail. Measurement results for the switching and conduction losses have been acquired from the SiC and also for a Si system for calculating the losses of the scaled 1MW system.","","1-4244-0843-1","10.1109/PCCON.2007.373015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4239205","Next-generation BTB system;High voltage HF DC-DC converter;SiC JFET cascode;High voltage HF transformer","DC-DC power converters;Bidirectional control;Power distribution;Silicon carbide;Switches;Switching converters;MOSFET circuits;Frequency conversion;Voltage transformers;Galvanizing","DC-DC power convertors;field effect transistor switches;finite element analysis;HVDC power convertors;power semiconductor switches;silicon compounds;switching convertors;wide band gap semiconductors","bidirectional isolated DC-DC converter;next-generation power distribution;back-to-back systems;distribution system;power density;JFET cascode;high voltage transformer;galvanic isolation;finite element methods;switching losses;conduction loss;power 1 MW;power 20 kW;SiC","","42","","12","","","","","IEEE","IEEE Conferences"
"Powered Ankle-Foot Prosthesis for the Improvement of Amputee Ambulation","S. K. Au; H. Herr; J. Weber; E. C. Martinez-Villalpando","Department of Mechanical Engineering, MIT Media Lab, Massachusetts Institute of Technology, Cambridge, MA, 02139 USA. phone: 617-324-1701; e-mail: kwau@mit.edu; MIT Media Lab, Harvard-MIT Division of Health Sciences and Technology, Massachusetts Institute of Technology, Cambridge, MA 02139 USA. e-mail: hherr@media.mit.edu; MIT Media Lab, Massachusetts Institute of Technology, Cambridge, MA 02139 USA; MIT Media Lab, Massachusetts Institute of Technology, Cambridge, MA 02139 USA","2007 29th Annual International Conference of the IEEE Engineering in Medicine and Biology Society","","2007","","","3020","3026","This paper presents the mechanical design, control scheme, and clinical evaluation of a novel, motorized ankle-foot prosthesis, called MIT Powered Ankle-Foot Prosthesis. Unlike a conventional passive-elastic ankle-foot prosthesis, this prosthesis can provide active mechanical power during the stance period of walking. The basic architecture of the prosthesis is a unidirectional spring, configured in parallel with a force-controllable actuator with series elasticity. With this architecture, the ankle-foot prosthesis matches the size and weight of the human ankle, and is also capable of delivering high mechanical power and torque observed in normal human walking. We also propose a biomimetic control scheme that allows the prosthesis to mimic the normal human ankle behavior during walking. To evaluate the performance of the prosthesis, we measured the rate of oxygen consumption of three unilateral transtibial amputees walking at self-selected speeds to estimate the metabolic walking economy. We find that the powered prosthesis improves amputee metabolic economy from 7% to 20% compared to the conventional passive-elastic prostheses (Flex-Foot Ceterus and Freedom Innovations Sierra), even though the powered system is twofold heavier than the conventional devices. This result highlights the benefit of performing net positive work at the ankle joint to amputee ambulation and also suggests a new direction for further advancement of an ankle-foot prosthesis.","1558-4615","978-1-4244-0787-3","10.1109/IEMBS.2007.4352965","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4352965","","Prosthetics;Legged locomotion;Humans;Springs;Actuators;Elasticity;Torque;Biomimetics;Velocity measurement;Technological innovation","actuators;biomechanics;biomimetics;elasticity;medical control systems;patient rehabilitation;prosthetics","powered ankle-foot prosthesis;amputee ambulation;mechanical design;clinical evaluation;motorized ankle-foot prosthesis;unidirectional spring;force-controllable actuator;series elasticity;mechanical power;biomimetic control scheme;oxygen consumption;metabolic walking economy","Adult;Amputees;Ankle;Computer-Aided Design;Equipment Failure Analysis;Foot;Humans;Knee Prosthesis;Male;Middle Aged;Orthotic Devices;Prosthesis Design","72","","19","","","","","IEEE","IEEE Conferences"
"Feedback Control Under Data Rate Constraints: An Overview","G. N. Nair; F. Fagnani; S. Zampieri; R. J. Evans","Dept. of Electr. & Electron. Eng., Univ. of Melbourne, Vic.; NA; NA; NA","Proceedings of the IEEE","","2007","95","1","108","137","The emerging area of control with limited data rates incorporates ideas from both control and information theory. The data rate constraint introduces quantization into the feedback loop and gives the interconnected system a two-fold nature, continuous and symbolic. In this paper, we review the results available in the literature on data-rate-limited control. For linear systems, we show how fundamental tradeoffs between the data rate and control goals, such as stability, mean entry times, and asymptotic state norms, emerge naturally. While many classical tools from both control and information theory can still be used in this context, it turns out that the deepest results necessitate a novel, integrated view of both disciplines","1558-2256","","10.1109/JPROC.2006.887294","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4118468","Control under communication constraints;feedback data rate;fundamental performance bounds;quantized control","Feedback control;Communication system control;Control systems;Quantization;Mobile communication;Feedback loop;Information theory;Control theory;Sensor systems and applications;Actuators","control systems;linear systems","feedback control;data rate constraints;feedback data rate;quantized control","","613","","83","","","","","IEEE","IEEE Journals"
"Mixed-Band Wavelet-Chaos-Neural Network Methodology for Epilepsy and Epileptic Seizure Detection","S. Ghosh-Dastidar; H. Adeli; N. Dadmehr","Ohio State Univ., Columbus; NA; NA","IEEE Transactions on Biomedical Engineering","","2007","54","9","1545","1551","A novel wavelet-chaos-neural network methodology is presented for classification of electroencephalograms (EEGs) into healthy, ictal, and interictal EEGs. Wavelet analysis is used to decompose the EEG into delta, theta, alpha, beta, and gamma sub-bands. Three parameters are employed for EEG representation: standard deviation (quantifying the signal variance), correlation dimension, and largest Lyapunov exponent (quantifying the non-linear chaotic dynamics of the signal). The classification accuracies of the following techniques are compared: 1) unsupervised-means clustering; 2) linear and quadratic discriminant analysis; 3) radial basis function neural network; 4) Levenberg-Marquardt backpropagation neural network (LMBPNN). To reduce the computing time and output analysis, the research was performed in two phases: band-specific analysis and mixed-band analysis. In phase two, over 500 different combinations of mixed-band feature spaces consisting of promising parameters from phase one of the research were investigated. It is concluded that all three key components of the wavelet-chaos-neural network methodology are important for improving the EEG classification accuracy. Judicious combinations of parameters and classifiers are needed to accurately discriminate between the three types of EEGs. It was discovered that a particular mixed-band feature space consisting of nine parameters and LMBPNN result in the highest classification accuracy, a high value of 96.7%.","1558-2531","","10.1109/TBME.2007.891945","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4291661","Chaos;EEG sub-bands;epilepsy;neural network classification;wavelet","Epilepsy;Electroencephalography;Performance analysis;Neurons;Biomedical engineering;Signal analysis;Wavelet analysis;Chaos;Radial basis function networks;Backpropagation","biomedical engineering;electroencephalography;Lyapunov methods;medical signal processing;patient diagnosis;patient monitoring;radial basis function networks","mixed band wavelet chaos neural network methodology;epilepsy;epileptic seizure detection;electroencephalograms;EEG;wavelet analysis;standard deviation;correlation dimension;Lyapunov exponent;unsupervised means clustering;linear discriminant analysis;quadratic discriminant analysis;radial basis function neural network;Levenberg-Marquardt backpropagation neural network LMBPNN;computing time;output analysis;band specific analysis;mixed band analysis","Algorithms;Artificial Intelligence;Diagnosis, Computer-Assisted;Discriminant Analysis;Epilepsy;Humans;Neural Networks (Computer);Nonlinear Dynamics;Pattern Recognition, Automated;Sensitivity and Specificity;Signal Processing, Computer-Assisted","298","","16","","","","","IEEE","IEEE Journals"
"Three-Phase, Three-Wire, Five-Level Cascaded Shunt Active Filter for Power Conditioning, Using Two Different Space Vector Modulation Techniques","A. M. Massoud; S. J. Finney; A. J. Cruden; B. W. Williams","Strathclyde University, Department of Electronic and Electrical Engineering, Glasgow, U.K., G1 1XW; Strathclyde University, Department of Electronic and Electrical Engineering, Glasgow, U.K., G1 1XW; Strathclyde University, Department of Electronic and Electrical Engineering, Glasgow, U.K., G1 1XW; Strathclyde University, Department of Electronic and Electrical Engineering, Glasgow, U.K., G1 1XW","IEEE Transactions on Power Delivery","","2007","22","4","2349","2361","The three-phase, three-wire, five-level cascaded Inverter is used as a medium-voltage shunt active power filter. The capacitor voltage-control technique used as a harmonic current extraction method for the two-level inverter is extended to the five-level shunt active power filter, with a technique proposed for balancing capacitor voltages. Predictive current control based on the supply current (not the active filter current) is employed. Two different space vector modulation (SVM) techniques viz., phase-shifted SVM and hybrid SVM, are used for multilevel inverter pulsewidth-modulation generation. The proposed five-level shunt active power filter is validated by simulation and practically for both modulation techniques. The proposed technique results in the same software and hardware requirements for any m-level inverter.","1937-4208","","10.1109/TPWRD.2007.905447","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4302536","Active filter;multilevel inverter;power quality (PQ)","Active filters;Power conditioning;Inverters;Support vector machines;Capacitors;Pulse modulation;Medium voltage;Power system harmonics;Power harmonic filters;Current control","active filters;power harmonic filters;PWM power convertors;voltage control","cascaded shunt active filter;power conditioning;space vector modulation;three-phase cascaded inverter;three-wire cascaded inverter;five-level cascaded inverter;shunt active power filter;capacitor voltage control;harmonic current extraction;predictive current control;supply current;multilevel inverter pulsewidth modulation","","60","","18","","","","","IEEE","IEEE Journals"
