"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Nonlinear modelling and support vector machines","J. A. K. Suykens","ESAT, Katholieke Univ., Leuven, Heverlee, Belgium","IMTC 2001. Proceedings of the 18th IEEE Instrumentation and Measurement Technology Conference. Rediscovering Measurement in the Age of Informatics (Cat. No.01CH 37188)","","2001","1","","287","294 vol.1","Neural networks such as multilayer perceptrons and radial basis function networks have been very successful in a wide range of problems. In this paper we give a short introduction to some new developments related to support vector machines (SVM), a new class of kernel based techniques introduced within statistical learning theory and structural risk minimization. This new approach lends to solving convex optimization problems and also the model complexity follows from this solution. We especially focus on a least squares support vector machine formulation (LS-SVM) which enables to solve highly nonlinear and noisy black-box modelling problems, even in very high dimensional input spaces. While standard SVMs have been basically only applied to static problems like classification and function estimation, LS-SVM models have been extended to recurrent models and use in optimal control problems. Moreover, using weighted least squares and special pruning techniques, LS-SVMs can be employed for robust nonlinear estimation and sparse approximation. Applications of (LS)-SVMs to a large variety of artificial and real-life data sets indicate the huge potential of these methods.","1091-5281","0-7803-6646-8","10.1109/IMTC.2001.928828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=928828","","Support vector machines;Least squares approximation;Neural networks;Multi-layer neural network;Multilayer perceptrons;Radial basis function networks;Kernel;Statistical learning;Risk management;Least squares methods","learning automata;recurrent neural nets;nonlinear estimation;convex programming;quadratic programming;least squares approximations;generalisation (artificial intelligence);learning (artificial intelligence);optimal control;modelling","nonlinear modelling;support vector machines;kernel based techniques;statistical learning theory;structural risk minimization;convex optimization problems;model complexity;least squares machine formulation;noisy black-box modelling problems;very high dimensional input spaces;recurrent models;optimal control problems;weighted least squares;pruning techniques;robust nonlinear estimation;sparse approximation;quadratic programming;generalisation","","103","","40","","","","","IEEE","IEEE Conferences"
"Parallel prefix adder design","A. Beaumont-Smith; C. -. Lim","Compaq Comput. Corp., MA, USA; NA","Proceedings 15th IEEE Symposium on Computer Arithmetic. ARITH-15 2001","","2001","","","218","225","The paper introduces two innovations in the design of prefix adder carry trees: use of high-valency prefix cells to achieve low logical depth and end-around carry adders with reduced fan-out loading (compared with the carry select and flagged prefix adders). An algorithm for generating parallel prefix carry trees suitable for use in a VLSI synthesis tool is presented with variable parameters including carry tree width, prefix cell valency, and the spacing of repeated carry trees. The area-delay design space is mapped for a 0.25 /spl mu/m CMOS technology for a range of adder widths as a comparative study.","1063-6889","0-7695-1150-3","10.1109/ARITH.2001.930122","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=930122","","Signal generators;Adders;Very large scale integration;Equations;Space technology;CMOS technology;Technological innovation;CMOS process;Floating-point arithmetic;Counting circuits","adders;VLSI;trees (mathematics);logic design;digital arithmetic","parallel prefix adder design;prefix adder carry tree design;high-valency prefix cells;low logical depth;end-around carry adders;reduced fan-out loading;VLSI synthesis tool;carry tree width;prefix cell valency;repeated carry tree spacing;area-delay design space;CMOS technology","","38","","15","","","","","IEEE","IEEE Conferences"
"Parasitic modes on printed circuit boards and their effects on EMC and signal integrity","C. Schuster; W. Fichtner","ISE Integrated Syst. Eng. AG, Zurich, Switzerland; NA","IEEE Transactions on Electromagnetic Compatibility","","2001","43","4","416","425","In this paper, parasitic modes, such as slotline, parallel plane, and surface wave (SW) modes, commonly found on printed circuit boards (PCBs) are analyzed and their effects on electromagnetic compatibility (EMC) and signal integrity are discussed. The analysis is based on numerical simulations using the finite difference time domain (FDTD) method which is shown to be very well suited for rigorous modeling of parasitic mode effects. The EMC and signal integrity problems discussed include power loss, crosstalk, ground bounce, and free space radiation. Design guidelines for improved EMC and signal integrity are derived from the results obtained. Comprehensive simulation and characterization of SWs using FDTD is presented for the first time.","1558-187X","","10.1109/15.974621","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=974621","","Printed circuits","printed circuits;electromagnetic compatibility;slot lines;surface electromagnetic waves;finite difference time-domain analysis","printed circuit boards;EMC;signal integrity;parasitic modes;PCB;slotline mode;parallel plane mode;surface wave mode;electromagnetic compatibility;numerical simulations;finite difference time domain;FDTD method;power loss;crosstalk;ground bounce;free space radiation;design guidelines;electromagnetic analysis;electromagnetic near-field;electromagnetic far-field;reflection coefficients","","60","","37","","","","","IEEE","IEEE Journals"
"Towards a piezoelectric vibration-powered microgenerator","P. Glynne-Jones; S. P. Beeby; N. M. White","Dept. of Electron. & Comput. Sci., Southampton Univ., UK; NA; NA","IEE Proceedings - Science, Measurement and Technology","","2001","148","2","68","72","As MEMS and Smart Material technologies advance, embedded and remote applications are becoming more widespread. Powering these systems can be a significant engineering problem, as traditional solutions such as batteries are not always appropriate. An inertial generator is developed that uses thick-film piezoelectric technologies to produce electrical power from vibrations in the environment of the device. The device validates the concept, and produces an output of 3 /spl mu/W. Predictions show that orders of magnitude increase in power output are possible.","1350-2344","","10.1049/ip-smt:20010323","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=918310","","","micromechanical devices;piezoelectric devices;electric generators;thick film circuits;vibrations","piezoelectric vibration-powered microgenerator;MEMS;smart material;remote applications;embedded application;inertial generator;thick-film technology;vibrations;3 /spl mu/W;3 muW","","65","","","","","","","IET","IET Journals"
"Appendix IV: Physical Constants and Other Data","R. E. Collin","Case Western Reserve Univ., Cleveland, Ohio","Foundations for Microwave Engineering","","2001","","","911","912","This appendix contains sections titled:   Physical Constants   Conductivities of Materials   Dielectric Constants of Materials   Skin Depth in Copper   ","","9780470544662","10.1109/9780470544662.app4","","https://ieeexplore.ieee.org","","","","","","","","","","","","","IEEE",""
"Local mechanical-stress control (LMC): a new technique for CMOS-performance enhancement","A. Shimizu; K. Hachimine; N. Ohki; H. Ohta; M. Koguchi; Y. Nonaka; H. Sato; F. Ootsuka","Hitachi ULSI Syst. Co. Ltd, Tokyo, Japan; NA; NA; NA; NA; NA; NA; NA","International Electron Devices Meeting. Technical Digest (Cat. No.01CH37224)","","2001","","","19.4.1","19.4.4","We have developed a new technique, called ""local mechanical-stress control"" (LMC), to enhance CMOS current drivability. It utilizes high mechanical stress produced by a SiN layer and Ge-ion implantation to selectively relax the stress of the layer. The drive currents of both n- and p-MOSFETs can be improved by controlling the stress of the SiN layer selectively. The effects of LMC become more significant as devices become smaller, and the drive current is estimated to increase by more than 20% in future 70-nm CMOS technology.","","0-7803-7050-3","10.1109/IEDM.2001.979529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=979529","","Silicon compounds;MOSFETs;Tensile stress;Compressive stress;Stress control;CMOS technology;High temperature superconductors;Process control;Strain measurement;Ultra large scale integration","CMOS integrated circuits;MOSFET;stress relaxation;stress control;ion implantation;internal stresses","CMOS current drivability enhancement;local mechanical-stress control;heavy mechanical stress;SiN layer;Ge-ion implantation;selective stress relaxation;n-MOSFETs;p-MOSFETs;drive current;70-nm CMOS technology;70 nm;SiN;Si:Ge","","60","","6","","","","","IEEE","IEEE Conferences"
"Memory motors-a new class of controllable flux PM machines for a true wide speed operation","V. Ostovic","Hochschule fur Tech. & Wirtschaft des Saarlandes, Germany","Conference Record of the 2001 IEEE Industry Applications Conference. 36th IAS Annual Meeting (Cat. No.01CH37248)","","2001","4","","2577","2584 vol.4","A new class of PM machines [patent pending], called memory motors for their ability to change the intensity of magnetization and memorize the flux density level in rotor magnets, is described. A memory motor can be built either as a pole-changing (PCMM), or a variable flux (VFMM) machine. In both machine types the magnetization of permanent magnets can be simply varied by a short current pulse, with no need for permanent demagnetizing current as in internal permanent magnet (IPM) machines in the flux weakening mode. The demagnetizing current flows through stator winding(s), supplied from the same source as the stator current. Memory motors combine the advantages of a wound rotor machine (variable rotor flux) with those of a permanent magnet machine (no excitation losses), resulting in a unique machine concept that has potential to find numerous applications in electric drives.","0197-2618","0-7803-7114-3","10.1109/IAS.2001.955983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=955983","","Magnetic separation;Magnetic flux;Shafts;Permanent magnets;Stators;Magnetic materials;Differential equations;Permanent magnet motors;Rotors;Iron","permanent magnet motors;rotors;stators;magnetisation;magnetic flux;permanent magnets","memory motors;controllable flux PM machines;wide speed operation;magnetization intensity;flux density level;rotor magnets;pole-changing machine;variable flux machine;short current pulse;stator winding;stator current","","83","","11","","","","","IEEE","IEEE Conferences"
"Modelling and analysis of multi-converter DC power electronic systems using the generalized state space averaging method","A. Emadi","Dept. of Electr. & Comput. Eng., Illinois Inst. of Technol., Chicago, IL, USA","IECON'01. 27th Annual Conference of the IEEE Industrial Electronics Society (Cat. No.37243)","","2001","2","","1001","1007 vol.2","This paper presents a modular approach for the modelling and simulation of multi-converter DC power electronic systems based on the generalized state space averaging method. These systems may consist of many individual converters connected together to form large and complex systems. In addition to simplifying the analysis procedure, by using the proposed method, time step for analysis of the system can be increased. Therefore, required computation time and computer memory for complex systems can be reduced considerably. In this paper, after introducing the proposed method, results of applying the method to a representative system will be presented.","","0-7803-7108-9","10.1109/IECON.2001.975908","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=975908","","Power system modeling;Power electronics;Computational modeling;State-space methods;Circuit simulation;Computer simulation;Vehicle dynamics;System testing;Aerospace electronics;Hybrid power systems","DC-DC power convertors;state-space methods","multi-converter DC power electronic systems;generalized state space averaging method;modular modelling approach;large-signal models;distributed DC/DC converters;simulation","","12","","11","","","","","IEEE","IEEE Conferences"
"OOF: an image-based finite-element analysis of material microstructures","S. A. Langer; E. R. Fuller; W. C. Carter","Nat. Inst. of Stand. & Technol., Gaithersburg, MD, USA; NA; NA","Computing in Science & Engineering","","2001","3","3","15","23","Determining a material's macroscopic properties given its microscopic structure is of fundamental importance to materials science. The authors describe two public-domain programs that jointly predict macroscopic behavior: OOF (Object-Oriented Finite elements) and ppm2oof (Portable Pixel Map to OOF format translator). The programs start from an image of the microstructure and end with results from finite-element calculations.","1558-366X","","10.1109/5992.919261","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=919261","","Finite element methods;Image analysis;Crystalline materials;Magnetic materials;Conducting materials;Object oriented modeling;Crystallization;Crystal microstructure;Materials science and technology;Physics computing","image processing;finite element analysis;crystal microstructure;object-oriented programming;electronic data interchange;physics computing;materials science;public domain software;materials properties","OOF;image-based finite-element analysis;material microstructures;material macroscopic properties;materials science;public-domain programs;macroscopic behaviour prediction;object-oriented finite elements;ppm2oof;Portable Pixel Map;format translator;finite element calculations","","167","","15","","","","","IEEE","IEEE Magazines"
"Structures and control of a dynamic voltage regulator (DVR)","A. Ghosh; G. Ledwich","Dept. of Electr. Eng., Indian Inst. of Technol., Kanpur, India; NA","2001 IEEE Power Engineering Society Winter Meeting. Conference Proceedings (Cat. No.01CH37194)","","2001","3","","1027","1032 vol.3","The paper presents the structures and control of a dynamic voltage regulator (DVR) that injects voltage in series with a distribution feeder. This is a power electronic controller that can protect sensitive loads from disturbances in the supply system. It is demonstrated that this device can tightly regulate the voltage at the load terminal against imbalance or harmonic in the source side. It is stipulated that the device does not supply any real power in the steady state. To accomplish this, the behavior of the device is first studied through steady state analysis and then this analysis is extended for the transient operation. Two suitable structures in which the DVR is realized by voltage source inverters along with filter are also discussed. A deadbeat output feedback controller for these DVR structures is designed. Extensive simulation results are included to illustrate the operating principles of the DVR.","","0-7803-6672-7","10.1109/PESW.2001.917209","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=917209","","Voltage control;Regulators;Steady-state;Power electronics;Control systems;Power system protection;Power harmonic filters;Power supplies;Transient analysis;Inverters","compensation;PWM invertors;voltage regulators;voltage control;feedback;power system control;power filters","dynamic voltage regulator structures;dynamic voltage regulator control;distribution feeder;power electronic controller;sensitive loads protection;supply system disturbances;voltage regulation;load terminal;steady state analysis;transient operation;voltage source inverters;deadbeat output feedback controller;operating principles;PWM inverter;dynamic voltage restorer","","22","","7","","","","","IEEE","IEEE Conferences"
"A Design of Microstrip Directional Coupler for High Directivity and Tight Coupling","C. Kim; Y. Kim; S. Song; W. Jung; K. Kang; J. Park; D. Ahn","Div. of Information Technology Eng., Soonchunhyang Univ., Chungnam, R.O.Korea; Div. of Information Technology Eng., Soonchunhyang Univ., Chungnam, R.O.Korea; Netel Inc. Seoul, R.O.Korea; Netel Inc. Seoul, R.O.Korea; Telecommunication Basic Research Lab., ETRI, R.O.Korea; Div. of Information Technology Eng., Soonchunhyang Univ., Chungnam, R.O.Korea; Div. of Information Technology Eng., Soonchunhyang Univ., Chungnam, R.O.Korea. E-mail: dahn@ramrec.sch.ac.kr","2001 31st European Microwave Conference","","2001","","","1","4","In this paper, we presented a novel structure of microstrip directional coupler for realizing the high directivity characteristic and tight coupling. The achievement of the high directivity with microstrip configuration was carried out by matching the even and odd mode effective phase velocities. By using 2-dimensional finite element(FE) calculations, the phase velocity for each mode and design parameters were extracted for given dimensions. Based on the extracted design parameter with phase matched condition, we designed and fabricated 3dB and 4.7dB directional coupler at 2.0GHz. Experimental results of microstrip coupler show good performance with excellent isolation characteristics.","","","10.1109/EUMA.2001.339173","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4140241","","Microstrip;Directional couplers;Dielectric substrates;Capacitors;Impedance;Finite element methods;Coupling circuits;Distributed parameter circuits;Information technology;Frequency conversion","","","","17","","7","","","","","IEEE","IEEE Conferences"
"A de-embedding technique for interconnects","Jiming Song; Feng Ling; G. Flynn; W. Blood; E. Demircan","Motorola Inc., Tempe, AZ, USA; NA; NA; NA; NA","IEEE 10th Topical Meeting on Electrical Performance of Electronic Packaging (Cat. No. 01TH8565)","","2001","","","129","132","In general, three parameters are needed to model symmetrical adapters, but not enough equations can be found to solve them. The measurement of through adapters gives two conditions only, but neither open nor short adapter gives any useful condition. The results from lines with length L and length 2L can be used to derive the result for through adapters. This paper proposes one approach with a 2-impedance model, which has one shunt impedance and one series impedance. This model can be used with more complicated structures than the single impedance model.","","0-7803-7024-4","10.1109/EPEP.2001.967628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=967628","","Circuit testing;Impedance;Transmission line matrix methods;Integrated circuit interconnections;Frequency measurement;Gain measurement;Transmission line measurements;Symmetric matrices;Blood;Equations","integrated circuit interconnections;integrated circuit modelling;electric impedance;integrated circuit measurement","de-embedding technique;symmetrical adapter;two-impedance model;interconnect measurement;shunt impedance;series impedance","","25","","5","","","","","IEEE","IEEE Conferences"
"Advanced composites and other advanced materials for electronic packaging thermal management","C. Zweben","NSF Packaging Res. Center, Georgia Inst. of Technol., Atlanta, GA, USA","Proceedings International Symposium on Advanced Packaging Materials Processes, Properties and Interfaces (IEEE Cat. No.01TH8562)","","2001","","","360","365","A variety of new advanced composites and other advanced materials are now available which provide great advantages over conventional materials for thermal management and microelectronic packaging, including: extremely high thermal conductivities (over three times that of copper); low, tailorable coefficients of thermal expansion; weight savings of up to 80%; size reductions of up to 65%; extremely high strength and stiffness; reduced thermal stresses; increased reliability; simplified thermal design; possible elimination of heat pipes; low cost, net shape fabrication processes; potential cost reductions. Composites and other advanced materials are in a state of continual development that undoubtedly will result in improved and new materials providing even greater benefits. The number of production applications is increasing rapidly, and these new materials are well on their way to becoming the 21st century materials of choice for thermal management and electronic packaging. This paper provides an overview of advanced composites and other materials used in thermal management and electronic packaging, including properties, applications and future trends. The focus is on materials having thermal conductivities at least as high as those of aluminum alloys. We also examine future trends.","","0-930815-64-5","10.1109/ISAOM.2001.916602","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=916602","","Composite materials;Thermal management;Electronic packaging thermal management;Thermal conductivity;Conducting materials;Thermal stresses;Thermal expansion;Costs;Thermal management of electronics;Electronics packaging","thermal management (packaging);integrated circuit packaging;thermal conductivity;integrated circuit reliability;composite materials;thermal expansion;mechanical strength;elasticity;thermal stresses;technological forecasting","composites;electronic packaging thermal management materials;electronic packaging thermal management;thermal management;microelectronic packaging;thermal conductivity;tailorable coefficients of thermal expansion;weight savings;size reduction;mechanical strength;stiffness;thermal stresses;reliability;thermal design;heat pipe elimination;net shape fabrication processes;cost reduction;production applications;electronic packaging;aluminum alloys","","7","","","","","","","IEEE","IEEE Conferences"
"Iterative channel estimation and decoding of pilot symbol assisted turbo codes over flat-fading channels","M. C. Valenti; B. D. Woerner","Dept. of Comput. Sci., West Virginia Univ., Morgantown, WV, USA; NA","IEEE Journal on Selected Areas in Communications","","2001","19","9","1697","1705","A method for coherently detecting and decoding turbo-coded binary phase shift keying (BPSK) signals transmitted over frequency-flat fading channels is discussed. Estimates of the complex channel gain and variance of the additive noise are derived first from known pilot symbols and an estimation filter. After each iteration of turbo decoding, the channel estimates are refined using information fed back from the decoder. Both hard-decision and soft-decision feedback are considered and compared with three baseline turbo-coded systems: (1) a BPSK system that has perfect channel estimates; (2) a system that uses differential phase shift keying and hence needs no estimates; and (3) a system that performs channel estimation using pilot symbols but has no feedback path from decoder to estimator. Performance can be further improved by borrowing channel estimates from the previously decoded frame. Simulation results show the influence of pilot symbol spacing, estimation filter size and type, and fade rate. Performance within 0.49 and 1.16 dB of turbo-coded BPSK with perfect coherent detection is observed at a bit-error rate of 10/sup -4/ for normalized fade rates of f/sub d/T/sub s/=0.005 and f/sub d/T/sub s/=0.02, respectively.","1558-0008","","10.1109/49.947034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=947034","","Channel estimation;Iterative decoding;Binary phase shift keying;Turbo codes;Phase estimation;Filters;Feedback;Phase detection;Phase frequency detector;Frequency shift keying","turbo codes;iterative decoding;parameter estimation;fading channels;noise;differential phase shift keying;feedback;decoding;signal detection;modulation coding;error statistics","iterative channel estimation;iterative decoding;pilot symbol assisted turbo codes;complex channel gain;coherent detection;turbo-coded binary phase shift keying;BPSK signals;frequency-flat fading channels;additive noise variance;pilot symbols;estimation filter;turbo decoding;hard-decision feedback;soft-decision feedback;BPSK system;perfect channel estimates;differential phase shift keying;performance;simulation results;pilot symbol spacing;estimation filter size;turbo-coded BPSK;bit-error rate;normalized fade rates;BER;Rayleigh channels;mobile communications","","218","","26","","","","","IEEE","IEEE Journals"
"An overview of solder bump shape prediction algorithms with validations","Kuo-Ning Chiang; Chang-An Yuan","Dept. of Power Mech. Eng., Tsinghua Univ., Beijing, China; NA","IEEE Transactions on Advanced Packaging","","2001","24","2","158","162","The trend to reduce the size of electronic packages and develop increasingly sophisticated electronic devices with more, higher density inputs/outputs (I/Os), leads to the use of area array packages using chip scale packaging (CSP), flip chip (FC), and wafer level packaging (WLP) technologies. Greater attention has been paid to the reliability of solder joints and the assembly yield of the surface mounting process as use of advanced electronic packaging technologies has increased. The solder joint reliability has been observed to be highly dependent on solder joint geometry as well as solder material properties, such that predicting solder reflow shape became a critical issue for the electronic research community. In general, the truncated sphere method, the analytical solution and the energy-based algorithm are the three major methods for solder reflow geometry prediction. This research develops solder joint reliability design guidelines to accurately predict both the solder bump geometry and the standoff height for reflow soldered joints in area array packages. Three simulation methods such as truncated-sphere theory force-balanced analytical solution and energy-based approach for prediction of the solder bump geometry are each examined in detail, and the thermal enhanced BGA (TBGA) and flip chip packages are selected as the benchmark models to compare the simulation and experimental results. The simulation results indicate that all three methods can accurately predict the solder reflow shape in an accurate range.","1557-9980","","10.1109/6040.928749","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=928749","","Shape;Prediction algorithms;Chip scale packaging;Soldering;Geometry;Predictive models;Electronics packaging;Wafer scale integration;Solid modeling;Flip chip","reflow soldering;integrated circuit packaging;chip scale packaging;flip-chip devices;integrated circuit reliability;surface mount technology;ball grid arrays","solder bump shape;shape prediction algorithms;electronic packages;area array packages;chip scale packaging;flip chip;wafer level packaging;reliability;surface mounting process;solder joint geometry;standoff height;reflow soldered joints;truncated-sphere theory;force-balanced analytical solution;energy-based approach;thermal enhanced BGA","","89","","8","","","","","IEEE","IEEE Journals"
"Analysis of a robust DC-bus voltage control system for a VSC transmission scheme","J. L. Thomas; S. Poullain; A. Benchaib","Power Electron. Res. Team, Alstom Technol., France; Power Electron. Res. Team, Alstom Technol., France; Power Electron. Res. Team, Alstom Technol., France","Seventh International Conference on AC-DC Power Transmission","","2001","","","119","124","This paper proposes a high dynamic digital control scheme for IGBT based VSC HVDC power transmission, i.e. VSC-HVDC system, based on equivalent continuous-time state-space models for the rectifier/inverter actuators, using a nonlinear approach. In this paper, both tracking and regulation problems are presented in order to perform a robust DC-bus voltage control. Results illustrate the good behaviour of the system variables in response to positive and negative active power steps.","0537-9989","0-85296-745-4","10.1049/cp:20010529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=988396","","","HVDC power transmission;HVDC power convertors;power bipolar transistors;insulated gate bipolar transistors;state-space methods;control system synthesis;nonlinear control systems;load flow control;voltage control;robust control;control system analysis","IGBT VSC HVDC power transmission scheme;robust DC-bus voltage control scheme;nonlinear control design;dynamic digital control scheme;equivalent continuous-time state-space models;rectifier/inverter actuators;control simulation;active power steps response;power flow control","","56","","","","","","","IET","IET Conferences"
"Foreground segmentation using adaptive mixture models in color and depth","M. Harville; G. Gordon; J. Woodfill","Hewlett-Packard Co., Palo Alto, CA, USA; NA; NA","Proceedings IEEE Workshop on Detection and Recognition of Events in Video","","2001","","","3","11","Segmentation of novel or dynamic objects in a scene, often referred to as ""background subtraction"" or foreground segmentation"", is a critical early in step in most computer vision applications in domains such as surveillance and human-computer interaction. All previously described, real-time methods fail to handle properly one or more common phenomena, such as global illumination changes, shadows, inter-reflections, similarity of foreground color to background and non-static backgrounds (e.g. active video displays or trees waving in the wind). The advent of hardware and software for real-time computation of depth imagery makes better approaches possible. We propose a method for modeling the background that uses per-pixel, time-adaptive, Gaussian mixtures in the combined input space of depth and luminance-invariant color. This combination in itself is novel, but we further improve it by introducing the ideas of (1) modulating the background model learning rate based on scene activity, and (2) making color-based segmentation criteria dependent on depth observations. Our experiments show that the method possesses much greater robustness to problematic phenomena than the prior state-of-the-art, without sacrificing real-time performance, making it well-suited for a wide range of practical applications in video event detection and recognition.","","0-7695-1293-3","10.1109/EVENT.2001.938860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=938860","","Layout;Surveillance;Lighting;Robustness;Displays;Event detection;Milling machines;Hardware;Focusing;Reliability engineering","image segmentation;adaptive signal processing;image colour analysis;Gaussian processes;computer vision;video signal processing;image matching","foreground segmentation;adaptive mixture models;color imagery;luminance-invariant color;dynamic objects;background model learning rate;background subtraction;computer vision applications;surveillance;human-computer interaction;real-time methods;global illumination changes;shadows;inter-reflections;foreground color similarity;nonstatic backgrounds;active video displays;software;real-time computation;depth imagery;per-pixel Gaussian mixtures;time-adaptive Gaussian mixtures;scene activity;color-based segmentation;depth observations;video event detection;video event recognition;color matching","","114","","9","","","","","IEEE","IEEE Conferences"
"Modeling piezoelectric and piezomagnetic devices and structures via equivalent networks","A. Ballato","US Army Commun.-Electron. Command, AMSEL-RD-CS, Fort Monmouth, NJ, USA","IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control","","2001","48","5","1189","1240","A history of equivalent circuit modeling of acoustic structures is presented. This is followed by a tutorial development of their use to represent piezoelectric (PE) and piezomagnetic (PM) plate transducers and bimorph cantilever beams for the purpose of facilitating transition of modern micro/nanotechnology creations to practical sensor, actuator, and transducer applications. Circuit approximations of various types are derived from the more general networks.","1525-8955","","10.1109/58.949732","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=949732","","Piezoelectric devices;Acoustic transducers;Piezoelectric transducers;History;Equivalent circuits;Acoustic devices;Structural beams;Nanotechnology;Acoustic sensors;Piezoelectric actuators","equivalent circuits;magnetostrictive devices;micromechanical devices;piezoelectric devices","sensor;actuator;nanotechnology;microtechnology;bimorph cantilever beam;plate transducer;acoustic structure;equivalent circuit model;piezomagnetic device;piezoelectric device","","76","","360","","","","","IEEE","IEEE Journals"
"The application of linear Halbach array to eddy current rail brake system","Seok-Myeong Jang; Sang-Sub Jeong; Sang-Do Cha","Dept. of Electr. Eng., Chungnam Nat. Univ., Taejon, South Korea; NA; NA","IEEE Transactions on Magnetics","","2001","37","4","2627","2629","This paper proposes two kinds of eddy current brakes with permanent magnet, One consists of hexahedron shape of a segmented permanent magnet and iron core (et seq. iron core-PM array). The other is composed of only a segmented permanent magnet (et seq. Halbach array). We use a finite element method to compute the magneto static field. Also, we use the Galerkin-FEM with linear interpolation function may oscillate between the adjacent nodes to calculate the braking and attraction force. The advantages of the Halbach array compared with the iron core-PM array are discussed.","1941-0069","","10.1109/20.951256","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=951256","","Eddy currents;Rails;Iron;Permanent magnets;Magnetic cores;Magnetic flux;Magnetic levitation;Magnetostatics;Adhesives;Finite element methods","eddy current braking;permanent magnets;railways;finite element analysis;Galerkin method;interpolation","linear Halbach array;eddy current rail brake system;segmented permanent magnet;finite element method;magnetostatic field;Galerkin-FEM;linear interpolation function;braking force;attraction force;iron core-PM array","","18","","7","","","","","IEEE","IEEE Journals"
"A design for high-speed low-power CMOS fully parallel content-addressable memory macros","H. Miyatake; M. Tanaka; Y. Mori","Yasu Technol. Applic. Lab., IBM Japan Ltd., Tokyo, Japan; NA; NA","IEEE Journal of Solid-State Circuits","","2001","36","6","956","968","Described is a design for high-speed low-power-consumption fully parallel content-addressable memory (CAM) macros for CMOS ASIC applications. The design supports configurations ranging from 64 words by 8 bits to 2048 words by 64 bits and achieves around 7.5-ns search access times in CAM macros on a 0.35-/spl mu/m 3.3-V standard CMOS ASIC technology. A new CAM cell with a pMOS match-line driver reduces search rush current and power consumption, allowing a NOR-type match-line structure suitable for high-speed search operations. It is also shown that the CAM cell has other advantages that lead to a simple high-speed current-saving architecture. A small signal on the match line is detected by a single-ended sense amplifier which has both high-speed and low-power characteristics and a latch function. The same type of sense amplifier is used for a fast read operation, realizing 5-ns access time under typical conditions. For further current savings in search operations, the precharging of the match line is controlled based on the valid bit status. Also, a dual bit switch with optimized size and control reduces the current. CAM macros of 256/spl times/54 configuration on test chips showed 7.3-ns search access time with a power-performance metric of 131 fJ/bit/search under typical conditions.","1558-173X","","10.1109/4.924858","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=924858","","Computer aided manufacturing;CADCAM;Application specific integrated circuits;CMOS technology;Switches;Driver circuits;Energy consumption;Operational amplifiers;Size control;Testing","CMOS memory circuits;content-addressable storage;low-power electronics;high-speed integrated circuits;application specific integrated circuits;parallel memories;integrated circuit design","high-speed CAM;low-power CAM;CMOS fully parallel CAM;content-addressable memory macros;CMOS ASIC applications;CAM cell;pMOS match-line driver;NOR-type match-line structure;high-speed search operations;high-speed current-saving architecture;single-ended sense amplifier;latch function;fast read operation;match line precharging;valid bit status;dual bit switch;associative memory;5 to 7.5 ns;0.35 micron;3.3 V","","91","","19","","","","","IEEE","IEEE Journals"
