"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Cavity resonance shift and bandwidth enhancement in semiconductor lasers with strong light injection","A. Murakami; K. Kawashima; K. Atsuki","Dept. of Electron. Eng., Univ. of Electro-Commun., Tokyo, Japan; Dept. of Electron. Eng., Univ. of Electro-Commun., Tokyo, Japan; Dept. of Electron. Eng., Univ. of Electro-Commun., Tokyo, Japan","IEEE Journal of Quantum Electronics","","2003","39","10","1196","1204","We theoretically investigated the physical mechanism of significant bandwidth enhancement in injection-locked semiconductor lasers with strong light injection. Strong light injection can increase the semiconductor laser bandwidth to several times the free-running relaxation oscillation bandwidth. We focused on the fact that an injection-locked semiconductor laser can operate at an optical frequency different from its cavity resonance condition. Resonance is shifted from solitary resonance through the carrier-induced refractive-index change due to strong optical injection. We then framed a theory in which the enhanced resonance can be generated by transient interference between the injection-locked field and the field corresponding to the shifted cavity resonance. To examine the theory, we numerically investigated the rate equations and found that the numerical and theoretical results agree well over a wide range for strong injection. A stability analysis for the rate equations revealed that there is a mode transition from relaxation oscillation to interference-induced oscillation with increased injection, and the relaxation oscillation can become suppressed for higher injection levels. We believed that negligibly small fluctuations of the carrier suppressed the relaxation oscillation and examined it numerically. We also predict that, at strong injection levels, semiconductor lasers can be lower-dimensional systems because of the possibility of adiabatic elimination of the carrier. We further conclude that such low-dimensional systems can generate a high-frequency interference beat in the laser cavity and the resultant enhanced resonance.","1558-1713","","10.1109/JQE.2003.817583","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1233721","","Resonance;Bandwidth;Semiconductor lasers;Laser theory;Optical refraction;Equations;Frequency;Stability analysis;Interference suppression;Fluctuations","laser mode locking;semiconductor lasers;semiconductor device models;laser theory;laser cavity resonators;laser stability;fluctuations","cavity resonance shift;bandwidth enhancement;semiconductor lasers;strong light injection;physical mechanism;injection-locked semiconductor lasers;free-running relaxation oscillation bandwidth;cavity resonance condition;solitary resonance;induced refractive-index change;strong optical injection;transient interference;shifted cavity resonance;strong injection;interference-induced oscillation;relaxation oscillation;injection levels;adiabatic carrier elimination;high-frequency interference beat;laser cavity;enhanced resonance","","155","","20","","","","","IEEE","IEEE Journals"
"From a different perspective: principles, practice and potential of bistatic radar","H. D. Griffiths","Dept. of Electron. & Electr. Eng., Univ. Coll. London, UK","2003 Proceedings of the International Conference on Radar (IEEE Cat. No.03EX695)","","2003","","","1","7","Bistatic radar systems have been studied and built since the earliest days of radar. They have the advantages that the receivers are passive, and hence undetectable. The receiving systems are also potentially simple and cheap. Bistatic radar may have a counter-stealth capability, since target shaping to reduce monostatic RCS will in general not reduce the bistatic RCS. In spite of those advantages, rather few bistatic radar systems have got past the 'technology demonstrator' phase. It has also been remarked that activity in bistatic radar tends to vary on a period of approximately fifteen years, and that currently we are at a peak of that cycle; there is particular current interest in passive coherent location (PCL) techniques, using broadcast and communications signals as 'illuminators of opportunity'. This paper presents a review of some of the history, and the properties and current developments in the subject, and conjectures whether or not the present interest is just another peak in the cycle.","","0-7803-7870-9","10.1109/RADAR.2003.1278701","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1278701","","Bistatic radar;Radar cross section;Transmitters;Equations;Geometry;Broadcasting;Azimuth;Passive radar;History;Counting circuits","electromagnetic wave scattering;radar cross-sections;radar equipment;military radar","forward scatter;bistatic radar systems;passive radar receivers;counter-stealth capability;RCS reduction target shaping;passive coherent location;PCL techniques;broadcast signal illuminators;communications signal illuminators","","54","","35","","","","","IEEE","IEEE Conferences"
"A high voltage Dickson charge pump in SOI CMOS","M. R. Hoque; T. McNutt; J. Zhang; A. Mantooth; M. Mojarradi","Bell Eng. Center, Arkansas Univ., Fayetteville, AR, USA; Bell Eng. Center, Arkansas Univ., Fayetteville, AR, USA; Bell Eng. Center, Arkansas Univ., Fayetteville, AR, USA; Bell Eng. Center, Arkansas Univ., Fayetteville, AR, USA; NA","Proceedings of the IEEE 2003 Custom Integrated Circuits Conference, 2003.","","2003","","","493","496","An improved charge pump that utilizes a MOSFET body diode as a charge transfer switch is discussed. The body diode is characterized and a body diode model is developed for simulating the charge pump circuit. An increase in voltage pumping gain for a silicon-on-insulator (SOI) Dickson charge pump is demonstrated when compared with a traditional bulk CMOS Dickson charge pump. A 6-stage Dickson charge pump was designed to produce a 20 V output from a 3.3 V supply, using a 4 MHz, two-phase non-overlapping clock signal driving the charge pump. The design was fabricated in a 0.35 /spl mu/m partially depleted SOI CMOS process. An efficiency of 72% is achieved at a load current of approximately 20 /spl mu/A.","","0-7803-7842-3","10.1109/CICC.2003.1249448","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1249448","","Voltage;Charge pumps;Diodes;Switches;MOSFET circuits;Charge transfer;Semiconductor device modeling;Circuit simulation;Silicon on insulator technology;Signal design","DC-DC power convertors;silicon-on-insulator;CMOS integrated circuits;semiconductor device models","high voltage charge pump;Dickson charge pump;SOI CMOS;MOSFET body diode;charge transfer switch;voltage pumping gain;two-phase nonoverlapping clock;20 V;3.3 V;4 MHz;0.35 micron;72 percent;20 muA;Si-SiO/sub 2/","","24","","16","","","","","IEEE","IEEE Conferences"
"Distributed algorithms for transmission power control in wireless sensor networks","M. Kubisch; H. Karl; A. Wolisz; L. C. Zhong; J. Rabaey","Telecommun. Networks Group, Technische Univ. Berlin, Germany; Telecommun. Networks Group, Technische Univ. Berlin, Germany; Telecommun. Networks Group, Technische Univ. Berlin, Germany; NA; NA","2003 IEEE Wireless Communications and Networking, 2003. WCNC 2003.","","2003","1","","558","563 vol.1","In a wireless, multi-hop sensor network, choosing transmission power levels has an important impact on energy efficiency and network lifetime. Two algorithms for dynamically adjusting transmission power level on a per-node basis are proposed here. Network lifetime, convergence speed as well as resulting network connectivity are used as figures of merit for these two algorithms. They have been evaluated in an indoor sensor environment. The network lifetime metrics of these two local algorithms are also benchmarked against power control algorithms using global information. We show that these local algorithms outperform fixed power level assignment and that the lifetime achieved by them is usually within a factor of two of globally computed solution while being scalable.","1525-3511","0-7803-7700-1","10.1109/WCNC.2003.1200410","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1200410","","Distributed algorithms;Power control;Intelligent networks;Wireless sensor networks;Relays;Energy efficiency;Routing;Computer networks;Sensor phenomena and characterization;Protocols","distributed algorithms;power control;wireless sensor networks;network routing;indoor radio","distributed algorithms;transmission power control;wireless multihop sensor networks;energy efficiency;network lifetime;per-node adjustment;convergence speed;network connectivity;indoor sensor environment;benchmarking;power assignment","","135","","13","","","","","IEEE","IEEE Conferences"
"Visualization methods for time-dependent data - an overview","Muller; Schumann","Dept. of Math. & Comput. Sci., PH Ludwigsburg, Germany; NA","Proceedings of the 2003 Winter Simulation Conference, 2003.","","2003","1","","737","745 Vol.1","Visualization has been successfully applied to analyse time-dependent data for a long time now. Lately, a number of new approaches have been introduced, promising more effective graphs especially for large datasets and multi-parameter data. In this paper, we give an overview on the visualization of time-series data and the available techniques. We provide a taxonomy and discuss general aspects of time-dependent data. After an overview on conventional techniques we discuss techniques for analysing time-dependent multivariate data sets in more detail. After this, we give an overview on dynamic presentation techniques and event-based visualization.","","0-7803-8131-9","10.1109/WSC.2003.1261490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1261490","","Data visualization;Data analysis;Taxonomy;Time series analysis;Computer science;Data engineering;Mathematics;Sensor phenomena and characterization;Humans;History","data visualisation;time series;data analysis","visualization methods;time-dependent data;data analysis;graphs;large datasets;multiparameter data;time-series data;taxonomy;multivariate data sets;dynamic presentation techniques;event-based visualization","","60","","29","","","","","IEEE","IEEE Conferences"
"A low-cost uncooled infrared microbolometer detector in standard CMOS technology","D. S. Tezcan; S. Eminoglu; T. Akin","Dept. of Electr. & Electron. Eng., Middle East Tech. Univ., Ankara, Turkey; Dept. of Electr. & Electron. Eng., Middle East Tech. Univ., Ankara, Turkey; Dept. of Electr. & Electron. Eng., Middle East Tech. Univ., Ankara, Turkey","IEEE Transactions on Electron Devices","","2003","50","2","494","502","This paper reports the development of a low-cost uncooled infrared microbolometer detector using a commercial 0.8 /spl mu/m CMOS process, where the CMOS n-well layer is used as the infrared sensitive material. The n-well is suspended by front-end bulk-micromachining of the fabricated CMOS dies using electrochemical etch-stop technique in TMAH. Since this approach does not require any lithography or infrared sensitive material deposition after CMOS fabrication, the detector cost is almost equal to the CMOS chip cost. The n-well has a TCR of 0.5-0.7%/K, relatively low compared to state-of-the-art microbolometer materials; however, it has negligible 1/f noise due to its single crystal structure. The use of polysilicon interconnects on the support arms instead of metal reduces the overall pixel TCR to 0.34%/K, but provides a better performance due to improved thermal isolation. Based on this pixel, a 16 /spl times/ 16 prototype focal plane array (FPA) with 80 /spl mu/m /spl times/ 80 /spl mu/m pixel size and 13% fill factor has been implemented, where built-in diodes are used to simplify array scanning, at the expense of reduced overall pixel TCR of 0.24%/K. The n-well microbolometer array with a simple readout scheme provides a responsivity of 2000 V/W, a detectivity of 2.6 /spl times/ 10/sup 8/ cmHz/sup 1/2//W, and an estimated NETD of 200 mK at 0.5 Hz frame rate. Considering that this performance can be further improved with low noise readout circuits, the CMOS n-well microbolometer is a cost-effective approach to implement very low-cost uncooled infrared detector arrays with reasonable performance.","1557-9646","","10.1109/TED.2002.807453","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1196096","","Infrared detectors;Micromachining;Integrated circuit fabrication;Silicon;Bolometers","infrared detectors;focal planes;CMOS image sensors;micromachining;integrated circuit technology;silicon;bolometers;thermal analysis","low-cost uncooled IR detector arrays;uncooled infrared detector arrays;standard CMOS technology;IR microbolometer detector;commercial CMOS process;CMOS n-well layer IR sensitive material;n-well suspension;front-end bulk-micromachining;electrochemical etch-stop technique;TMAH;support arm polysilicon interconnects;focal plane array;FPA;built-in diodes;low noise readout circuits;pixel distributed thermal model;21 ms;4 kHz;0.8 micron;80 micron;0.5 Hz;74 micron;Si","","68","","28","","","","","IEEE","IEEE Journals"
"Control of cascaded multi-level inverters","K. A. Corzine; M. W. Wielebski; F. Peng; J. Wang","Dept. of Electr. Eng., Wisconsin Univ., Milwaukee, WI, USA; Dept. of Electr. Eng., Wisconsin Univ., Milwaukee, WI, USA; NA; NA","IEEE International Electric Machines and Drives Conference, 2003. IEMDC'03.","","2003","3","","1549","1555 vol.3","A new type of multi-level inverter is introduced which is created by cascading two three-phase three-level inverters using the load connection. This new inverter can operate as a nine-level inverter and naturally splits the power conversion into a higher voltage lower-frequency inverter and a lower-voltage higher frequency inverter. This type of system presents particular advantages to naval ship propulsion systems which rely on high power quality, survivable drives. New control methods are described involving both joint and separate control of the individual three-level inverters. Simulation results demonstrate the effectiveness of both controls. A laboratory set-up at the Naval Surface Warfare Center power electronics laboratory was used to validate the proposed joint-inverter control. Due to the effect of compounding levels in the cascaded inverter, a high number of levels are available resulting in a voltage THD of 9 % (without filtering).","","0-7803-7817-2","10.1109/IEMDC.2003.1210657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1210657","","Inverters;Power conversion;Propulsion;Voltage control;Marine vehicles;Topology;Power quality;Capacitors;Student members;Power engineering and energy","ships;naval engineering;electric propulsion;invertors;power conversion harmonics;harmonic distortion;power supply quality;bridge circuits;voltage control;electric current control","cascaded multi-level inverters control;three-phase three-level inverters;load connection;nine-level inverter;power conversion splitting;higher voltage lower-frequency inverter;lower-voltage higher frequency inverter;naval ship propulsion systems;cascaded H-bridge;neutral-point clamped inverters;medium voltage inverters;cascade-3/3 inverter control","","15","","19","","","","","IEEE","IEEE Conferences"
"Optimal location of FACTS devices to enhance power system security","S. Gerbex; R. Cherkaoui; A. J. Germond","Lab. de Reseaux Electriques, Ecole Polytech. Fed. de Lausanne, Switzerland; Lab. de Reseaux Electriques, Ecole Polytech. Fed. de Lausanne, Switzerland; Lab. de Reseaux Electriques, Ecole Polytech. Fed. de Lausanne, Switzerland","2003 IEEE Bologna Power Tech Conference Proceedings,","","2003","3","","7 pp. Vol.3","","This paper compares three heuristic methods (SA, TS and GA) applied to the optimal location of FACTS devices in a power system. The optimizations are made on three parameters: the location of the devices, their types and their sizes. The FACTS devices are located in order to enhance the system security. Five types of FACTS controllers are modeled for steady-state studies: TCSC, TCVR, TCPST, SVC and UPFC. Simulations are performed on an IEEE 118-bus power system for several numbers of devices. Results show that the three algorithms converge to similar optimal solutions. The security margin of the system may be increased with the use of FACTS devices, but some limitations are observed. The locations of the devices and their influence areas are analyzed.","","0-7803-7967-5","10.1109/PTC.2003.1304363","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1304363","","Power system security;Power system simulation;Load flow;Power system modeling;Steady-state;Power transmission lines;Power system analysis computing;Control systems;Flexible AC transmission systems;Impedance","power system security;flexible AC transmission systems;search problems;genetic algorithms;simulated annealing;thyristor applications;load flow control;static VAr compensators","power system security;FACTS devices;IEEE 118-bus power system;optimizations;thyristor controlled series capacitor;thyristor controlled voltage regulator;thyristor controlled phase shifting transformer;SVC;UPFC;genetic algorithm;tabu search;simulated annealing","","51","","11","","","","","IEEE","IEEE Conferences"
"Texture analysis and classification of ERS SAR images for map updating of urban areas in The Netherlands","R. J. Dekker","TNO Phys. & Electron. Lab., The Hague, Netherlands","IEEE Transactions on Geoscience and Remote Sensing","","2003","41","9","1950","1958","In single-band and single-polarized synthetic aperture radar (SAR) image classification, texture holds useful information. In a study to assess the map-updating capabilities of such sensors in urban areas, some modern texture measures were investigated. Among them were histogram measures, wavelet energy, fractal dimension, lacunarity, and semivariograms. The latter were chosen as an alternative for the well-known gray-level cooccurrence family of features. The area that was studied using a European Remote Sensing Satellite 1 (ERS-1) SAR image was the conurbation around Rotterdam and The Hague in The Netherlands. The area can be characterized as a well-planned dispersed urban area with residential areas, industry, greenhouses, pasture, arable land, and some forest. The digital map to be updated was a 1:250000 Vector Map (VMap1). The study was done on the basis of nonparametric separability measures and classification techniques because most texture distributions were not normal. The conclusion is that texture improves the classification accuracy. The measures that performed best were mean intensity (actually no texture), variance, weighted-rank fill ratio, and semivariogram, but the accuracies vary for different classes. Despite the improvement, the overall classification accuracy indicates that the land-cover information content of ERS-1 leaves something to be desired.","1558-0644","","10.1109/TGRS.2003.814628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1232209","","Image analysis;Image texture analysis;Urban areas;Synthetic aperture radar;Image classification;Area measurement;Histograms;Energy measurement;Fractals;Remote sensing","terrain mapping;remote sensing by radar;synthetic aperture radar;spaceborne radar;image classification;radar imaging;image texture","The Netherlands;Rotterdam;The Hague;urban areas;image texture analysis;image classification;synthetic aperture radar;SAR;terrain mapping","","146","","33","","","","","IEEE","IEEE Journals"
"Bluetooth and WLAN coexistence: challenges and solutions","N. Golmie; N. Chevrollier; O. Rebala","Nat. Inst. of Stand. & Technol., Gaithersburg, MD, USA; Nat. Inst. of Stand. & Technol., Gaithersburg, MD, USA; Nat. Inst. of Stand. & Technol., Gaithersburg, MD, USA","IEEE Wireless Communications","","2003","10","6","22","29","In this article we discuss solutions to the interference problem caused by the proximity and simultaneous operation of Bluetooth and WLAN networks. We consider different techniques that attempt to avoid time and frequency collisions of WLAN and Bluetooth transmissions. We conduct a comparative analysis of their performance, and discuss the trends and trade-offs they bring for different applications and interference levels. Performance is measured in terms of packet loss, TCP goodput, delay, and delay jitter.","1558-0687","","10.1109/MWC.2003.1265849","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265849","","Wireless LAN;Local area networks;Bluetooth;Frequency;Spread spectrum communication;Interference;Wireless personal area networks;Portable computers;Personal digital assistants;Access protocols","Bluetooth;wireless LAN;radiofrequency interference;packet radio networks;transport protocols;delays;timing jitter","Bluetooth;interference aware scheduling;wireless LAN;local area network;interference problem;packet loss;TCP goodput;transport control protocols;delay jitter;adaptive frequency hopping mechanism;interference estimation","","111","","11","","","","","IEEE","IEEE Magazines"
"High linearity and high efficiency of class-B power amplifiers in GaN HEMT technology","V. Paidi; Shouxuan Xie; R. Coffie; B. Moran; S. Heikman; S. Keller; A. Chini; S. P. DenBaars; U. K. Mishra; S. Long; M. J. W. Rodwell","Electr. & Comput. Eng. Dept., Univ. of California, Santa Barbara, CA, USA; Electr. & Comput. Eng. Dept., Univ. of California, Santa Barbara, CA, USA; Electr. & Comput. Eng. Dept., Univ. of California, Santa Barbara, CA, USA; NA; NA; NA; NA; NA; NA; NA; NA","IEEE Transactions on Microwave Theory and Techniques","","2003","51","2","643","652","A 36-dBm high-linearity single-ended common-source class-B monolithic-microwave integrated-circuit power amplifier is reported in GaN high electron-mobility transistor technology. We also describe the design and simulation of highly linear and highly efficient common-source and common-drain class-B power amplifiers. Single-ended class-B amplifiers with bandpass filtering have equivalent efficiency and linearity to push-pull configurations. The common-source class-B circuit demonstrates high linearity, greater than 35 dBc of third-order intermodulation (IM3) suppression and high power-added efficiency (PAE) of 34%. Simulations of common-drain class-B designs predict a PAE of 54% with a superior IM3 suppression of more than 45 dBc over a wider range of bias due to the strong series-series negative feedback offered by the load resistance.","1557-9670","","10.1109/TMTT.2002.807682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1179391","","Linearity;High power amplifiers;Gallium nitride;HEMTs;Circuit simulation;MODFETs;Integrated circuit technology;Band pass filters;Filtering;Predictive models","MMIC power amplifiers;HEMT integrated circuits;intermodulation distortion;differential amplifiers;feedback amplifiers;gallium compounds;III-V semiconductors;wide band gap semiconductors","linearity;class-B power amplifiers;HEMT technology;common-drain designs;PAE;series-series negative feedback;single-ended common-source;GaN;monolithic-microwave integrated-circuit;bandpass filtering;push-pull configurations;third-order intermodulation suppression;power-added efficiency;54 percent","","43","","12","","","","","IEEE","IEEE Journals"
"A compact phase interpolator for 3.125G Serdes application","Yueming Jiang; A. Piovaccari","Cadence Design Syst. Inc., Cary, NC, USA; Cadence Design Syst. Inc., Cary, NC, USA","Southwest Symposium on Mixed-Signal Design, 2003.","","2003","","","249","252","This paper describes an area-efficient, low-voltage, low-power phase interpolator for clock recovery in a 3.125/2.5 Gbps dual mode serial link application. It has been implemented in both 0.15 /spl mu/m and 0.13 /spl mu/m digital CMOS processes. It occupies 0.02 mm/sup 2/ and dissipates less than 10 mW in both processes. The measurement results from the 0.13 /spl mu/m transceiver show a BER<10/sup -14/ with the presence of /spl plusmn/200 ppm frequency offset and 0.65 UI/sub p-p/ combined deterministic, random and sinusoidal jitter.","","0-7803-7778-8","10.1109/SSMSD.2003.1190436","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1190436","","Clocks;Phase detection;Jitter;Frequency;Detectors;Bit error rate;Timing;Data communication;Phase locked loops;System-on-a-chip","interpolation;synchronisation;high-speed integrated circuits;data communication equipment;CMOS digital integrated circuits;error statistics;application specific integrated circuits;digital communication","compact phase interpolator;3.125G Serdes application;area-efficient interpolator;low-voltage interpolator;low-power interpolator;clock recovery;dual mode serial link application;digital CMOS processes;CMOS ASIC;BER;bit error rate;3.125 Gbit/s;2.5 Gbit/s;0.13 micron;0.15 micron;10 mW","","8","","4","","","","","IEEE","IEEE Conferences"
"Fully sampled matrix transducer for real time 3D ultrasonic imaging","B. Savord; R. Solomon","Philips Med. Syst., Andover, MA, USA; Philips Med. Syst., Andover, MA, USA","IEEE Symposium on Ultrasonics, 2003","","2003","1","","945","953 Vol.1","A 2D array for acquiring 3D images is described. Interconnection methods are presented that connect elements of the array to integrated circuits (ICs) within the transducer. These ICs simultaneously process signals from ALL elements forming a fully sampled array. Comparisons are made with mechanical and sparse array solutions. Several signal processing options for use within the ICs are presented.","","0-7803-7922-5","10.1109/ULTSYM.2003.1293556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1293556","","Ultrasonic transducers;Ultrasonic imaging;Wire;Application specific integrated circuits;Integrated circuit interconnections;Piezoelectric transducers;Magnetic heads;Conductors;Etching;Acoustic arrays","ultrasonic imaging;ultrasonic transducer arrays;acoustic signal processing;integrated circuit interconnections","sampled matrix transducer;3D ultrasonic imaging;interconnection methods;integrated circuits;ICs;signal processing","","128","","7","","","","","IEEE","IEEE Conferences"
"Temporally constrained ICA: an application to artifact rejection in electromagnetic brain signal analysis","C. J. James; O. J. Gibson","Biomed. Inf. Eng. Res. Group, Aston Univ., Birmingham, UK; Biomed. Inf. Eng. Res. Group, Aston Univ., Birmingham, UK","IEEE Transactions on Biomedical Engineering","","2003","50","9","1108","1116","Independent component analysis (ICA) is a technique which extracts statistically independent components from a set of measured signals. The technique enjoys numerous applications in biomedical signal analysis in the literature, especially in the analysis of electromagnetic (EM) brain signals. Standard implementations of ICA are restrictive mainly due to the square mixing assumption-for signal recordings which have large numbers of channels, the large number of resulting extracted sources makes the subsequent analysis laborious and highly subjective. There are many instances in neurophysiological analysis where there is strong a priori information about the signals being sought; temporally constrained ICA (cICA) can extract signals that are statistically independent, yet which are constrained to be similar to some reference signal which can incorporate such a priori information. We demonstrate this method on a synthetic dataset and on a number of artifactual waveforms identified in multichannel recordings of EEG and MEG. cICA repeatedly converges to the desired component within a few iterations and subjective analysis shows the waveforms to be of the expected morphologies and with realistic spatial distributions. This paper shows that cICA can be applied with great success to EM brain signal analysis, with an initial application in automating artifact extraction in EEG and MEG.","1558-2531","","10.1109/TBME.2003.816076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1220217","","Independent component analysis;Signal analysis;Electroencephalography;Biomedical measurements;Data mining;Biomedical engineering;Digital recording;Principal component analysis;Electromagnetic measurements;Electromagnetic analysis","electroencephalography;magnetoencephalography;medical signal processing;independent component analysis;iterative methods","temporally constrained independent component analysis;artifact rejection;electromagnetic brain signal analysis;reference signal;EM brain signal analysis;realistic spatial distributions;strong a priori information;signals extraction;neurophysiological analysis;artifact extraction automation;square mixing assumption;EEG;MEG;signal recordings;extracted sources;synthetic dataset","Algorithms;Brain;Brain Mapping;Computer Simulation;Electroencephalography;Epilepsy;Epilepsy;Humans;Magnetoencephalography;Models, Neurological;Models, Statistical;Principal Component Analysis;Quality Control","185","","26","","","","","IEEE","IEEE Journals"
"Georg Simon Ohm (of Ohm's law)","F. A. Furfari","NA","IEEE Industry Applications Magazine","","2003","9","5","11","13","Georg Simon Ohm was a famous German scientist in the 19th century. His name was probably spoken more often than any other scientific name by electrical engineers during the Romantic Era of Electrical Engineering. This article gives a brief history of his life and his work that led to his discovery of what is known as Ohm's law.","1558-0598","","10.1109/MIA.2003.1227866","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1227866","","Mathematics;Educational institutions;Education;Physics;Electrical engineering;Voltage;Wire;Microcomputers;Computer science;Power industry","electric resistance;biographies;history","Georg Simon Ohm;Ohm's law","","","","1","","","","","IEEE","IEEE Magazines"
"Leakage, breakdown, and TDDB characteristics of porous low-k silica-based interconnect dielectrics","E. T. Ogawa; Jinyoung Kim; G. S. Haase; H. C. Mogul; J. W. McPherson","Silicon Technol. Dev., Texas Instrum. Inc., Dallas, TX, USA; Silicon Technol. Dev., Texas Instrum. Inc., Dallas, TX, USA; Silicon Technol. Dev., Texas Instrum. Inc., Dallas, TX, USA; Silicon Technol. Dev., Texas Instrum. Inc., Dallas, TX, USA; Silicon Technol. Dev., Texas Instrum. Inc., Dallas, TX, USA","2003 IEEE International Reliability Physics Symposium Proceedings, 2003. 41st Annual.","","2003","","","166","172","The reliability physics of low-k interconnect dielectrics is of great interest. Leakage, breakdown and TDDB data are presented for fluorinated silica, porous carbon-doped silica, and very porous carbon-doped silica. The breakdown and TDDB performance of the dielectrics are observed to degrade with the degree of porosity but the failure kinetics (field acceleration parameter and activation energy) seem to rather insensitive to porosity. A percolation model has been developed whereby the pores are treated as defects. The percolation model seems to describe well the observed breakdown and TDDB behavior.","","0-7803-7649-8","10.1109/RELPHY.2003.1197739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1197739","","Dielectric breakdown;Dielectric materials;Silicon compounds;Dielectric constant;Polarization;Electric breakdown;Instruments;Materials reliability;Physics;Degradation","integrated circuit interconnections;integrated circuit reliability;dielectric thin films;electric breakdown;porous materials;porosity;silicon compounds;leakage currents;percolation;CVD coatings;Monte Carlo methods","reliability physics;porous low-k silica-based interconnect dielectrics;leakage data;breakdown data;TDDB performance;porosity;failure kinetics;field acceleration parameter;activation energy;percolation model;defects;intermetal dielectrics;intralevel dielectrics;time-dependent dielectric breakdown;dielectric reliability;ramped breakdown;current leakage;CVD films;interdigitated comb-serpent structure;Monte Carlo simulation;SiO/sub 2/;SiOF;SiOC;Cu","","86","","23","","","","","IEEE","IEEE Conferences"
"Model-checking algorithms for continuous-time Markov chains","C. Baier; B. Haverkort; H. Hermanns; J. -. Katoen","Inst. fur Informatik I, Bonn Univ., Germany; NA; NA; NA","IEEE Transactions on Software Engineering","","2003","29","6","524","541","Continuous-time Markov chains (CTMCs) have been widely used to determine system performance and dependability characteristics. Their analysis most often concerns the computation of steady-state and transient-state probabilities. This paper introduces a branching temporal logic for expressing real-time probabilistic properties on CTMCs and presents approximate model checking algorithms for this logic. The logic, an extension of the continuous stochastic logic CSL of Aziz et al. (1995, 2000), contains a time-bounded until operator to express probabilistic timing properties over paths as well as an operator to express steady-state probabilities. We show that the model checking problem for this logic reduces to a system of linear equations (for unbounded until and the steady-state operator) and a Volterra integral equation system (for time-bounded until). We then show that the problem of model-checking time-bounded until properties can be reduced to the problem of computing transient state probabilities for CTMCs. This allows the verification of probabilistic timing properties by efficient techniques for transient analysis for CTMCs such as uniformization. Finally, we show that a variant of lumping equivalence (bisimulation), a well-known notion for aggregating CTMCs, preserves the validity of all formulas in the logic.","1939-3520","","10.1109/TSE.2003.1205180","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1205180","","Steady-state;Stochastic processes;Probabilistic logic;Transient analysis;System performance;Timing;Integral equations;Performance analysis;Throughput;Production systems","Markov processes;formal verification;probability;temporal logic;bisimulation equivalence;timing;Volterra equations","continuous-time Markov chains;model-checking algorithms;system performance;system dependability;transient-state probabilities;steady-state probabilities;branching temporal logic;real-time probabilistic properties;continuous stochastic logic;time-bounded until operator;probabilistic timing properties;linear equations;Volterra integral equation system;uniformization;lumping equivalence;bisimulation","","438","","72","","","","","IEEE","IEEE Journals"
"Online SVM learning: from classification to data description and back","D. M. J. Tax; P. Laskov","Fraunhofer FIRST.IDA, Berlin, Germany; Fraunhofer FIRST.IDA, Berlin, Germany","2003 IEEE XIII Workshop on Neural Networks for Signal Processing (IEEE Cat. No.03TH8718)","","2003","","","499","508","The paper presents two useful extensions of the incremental SVM in the context of online learning. An online support vector data description algorithm enables application of the online paradigm to unsupervised learning. Furthermore, online learning can be used in the large-scale classification problems to limit the memory requirements for storage of the kernel matrix. The proposed algorithms are evaluated on the task of online monitoring of EEG data, and on the classification task of learning the USPS dataset with a-priori chosen working set size.","1089-3555","0-7803-8177-7","10.1109/NNSP.2003.1318049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1318049","","Support vector machines;Support vector machine classification;Kernel;Unsupervised learning;Large-scale systems;Machine learning;Machine learning algorithms;Monitoring;Electroencephalography;Supervised learning","unsupervised learning;support vector machines;data description;data analysis","online SVM learning;online support vector data description algorithm;unsupervised learning;large-scale classification problems","","47","","19","","","","","IEEE","IEEE Conferences"
