"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"RF MEMS switches and applications","H. S. Newman","Naval Res. Lab., Washington, DC, USA","2002 IEEE International Reliability Physics Symposium. Proceedings. 40th Annual (Cat. No.02CH37320)","","2002","","","111","115","RF MEMS are small mechanical devices fabricated by photolithographic processes, which are used for elemental signal processing functions in rf and microwave frequency circuits. The most common RF MEMS control component is a microwave transmission line switch, currently under development for applications requiring low insertion loss, high linearity, moderate switching speeds, and low to moderate power. The RF MEMS switch promises integration onto a variety of substrates, including substrates bearing active semiconductor devices. This paper will discuss some aspects of the operation of RF MEMS switches and how they may be inserted into microwave circuitry to best advantage.","","0-7803-7352-9","10.1109/RELPHY.2002.996618","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=996618","","Radiofrequency microelectromechanical systems;Power semiconductor switches;Microwave circuits;Microwave devices;Substrates;Signal processing;Microwave frequencies;Power transmission lines;Distributed parameter circuits;Insertion loss","micromechanical devices;microwave switches;photolithography","RF MEMS switch;photolithography;signal processing;RF circuit;microwave circuit;fabrication process;microwave transmission line switch;active semiconductor device;microwave control component;mechanical device","","27","","37","","","","","IEEE","IEEE Conferences"
"Future vehicle driven by electricity and control-research on four wheel motored ""UOT Electric March II""","Y. Hori","Dept. of Electr. Eng., Univ. of Tokyo, Japan","7th International Workshop on Advanced Motion Control. Proceedings (Cat. No.02TH8623)","","2002","","","1","14","The electric vehicle is an exciting object on which to apply ""advanced motion control"" technique. As an electric vehicle is driven by electric motors, it has three advantages: (1) motor torque generation is fast and accurate, (2) motors can be installed in 2 or 4 wheels, and (3) motor torque can be known precisely. These advantages enable us to easily realize (1) high performance antilock braking system (ABS) and traction control system (TCS) with minor feedback control at each wheel, (2) chassis motion control like direct yaw control (DYC), and (3) estimation of road surface condition. ""UOT Electric March II"" is our novel experimental EV with four in-wheel motors. This EV is made for intensive study of advanced motion control of an electric vehicle, which can be firstly realized by electric vehicle.","","0-7803-7479-7","10.1109/AMC.2002.1026883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1026883","","Electric vehicles;Vehicle driving;Motion control;Traction motors;Torque;Wheels;Control systems;Electric motors;Feedback control;Motion estimation","electric vehicles;motor drives;torque;braking;traction;transport control;motion control","UOT Electric March II;electric vehicle;advanced motion control;electric motors;motor torque generation;ABS;direct yaw control;antilock braking system;adhesion control;traction control system;minor feedback control;chassis motion control;in-wheel motors;road surface condition estimation;body slip angle estimation;model following control;antiskid control;slip ratio control;lateral motion stabilization;stability improvement","","18","","25","","","","","IEEE","IEEE Conferences"
"The past, present, and future of supply-chain automation","N. Viswanadham","Dept. of Mech. Eng., Nat. Univ. of Singapore, Singapore","IEEE Robotics & Automation Magazine","","2002","9","2","48","56","We trace 20th-Century developments in the area of supply-chain automation and discuss the history of automation from the viewpoints of material-flow, information-flow, supervision and control, and relationship automation and identify future directions. The main message is that it is important to make balanced investments in all four facets of automation: material-flow, information-flow, supervision and control, and relationship automation to maximize shareholder value. to maximize shareholder value. Just in time to enhance 21st-century industry, material-flow, information-flow, supervision and control, and relationship automation are reaching maturity.","1558-223X","","10.1109/MRA.2002.1019490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1019490","","Manufacturing automation;Investments;Automatic control;Supply chains;Assembly;Raw materials;Production facilities;Communication system control;Marketing and sales;Procurement","production control;stock control;factory automation;materials handling;investment","material-flow automation;mass production;global manufacturing;information-flow;supervision;just in time;supply-chain automation;investment","","30","","3","","","","","IEEE","IEEE Magazines"
"Large-scale wind power integration and voltage stability limits in regional networks","M. P. Palsson; T. Toftevaag; K. Uhlen; J. O. G. Tande","Energy Res., SINTEF, Trondheim, Norway; Energy Res., SINTEF, Trondheim, Norway; Energy Res., SINTEF, Trondheim, Norway; Energy Res., SINTEF, Trondheim, Norway","IEEE Power Engineering Society Summer Meeting,","","2002","2","","762","769 vol.2","When planning and developing large-scale wind power plants in areas distant from the main power transmission system, voltage control assessments and reactive power compensation are increasingly important. Voltage stability of the regional network may be a main limitation with respect to maximum rating and operation of the wind power plant Technical constraints in relation to wind power integration in weak grids may in general be associated with limited thermal capacity in parts of the grid and/or the adverse effect wind power can have on voltage quality and stability. In certain situations, however, local constraints regarding development of new transmission lines or upgrading of existing lines can make it interesting to utilise the existing lines to a level which in worst case may imply operation beyond the normal technical constraints of the system. In this work, challenges and opportunities arising from situations as described above are analysed, and viable measures to enable secure and acceptable operation of large wind farms in remote areas close to the thermal capacity and stability limits of the power system, are pointed out. The paper presents results from computer analyses of a simplified, yet realistic, electrical power system with wind power integration, illustrating possible solutions to achieve this.","","0-7803-7518-1","10.1109/PESS.2002.1043417","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1043417","","Large scale integration;Wind energy;Voltage;Thermal stability;Power system stability;Power system analysis computing;Power system measurements;Power system planning;Large-scale systems;Power transmission","wind power plants;power transmission control;voltage control;reactive power control;compensation;power system dynamic stability;control system analysis computing;power system analysis computing","large-scale wind power integration;voltage stability limits;regional networks;power transmission system;voltage control assessments;reactive power compensation;technical constraints;wind farms;thermal capacity;computer simulation;control simulation","","66","","6","","","","","IEEE","IEEE Conferences"
"Incorporating aging failures in power system reliability evaluation","Wenyuan Li","Grid Operations, BC Hydro, Burnaby, BC, Canada","IEEE Transactions on Power Systems","","2002","17","3","918","923","The paper presents a method to incorporate aging failures in power system reliability evaluation. It includes development of a calculation approach with two possible probability distribution models for unavailability of aging failures and implementation in reliability evaluation. The defined unavailability of aging failures has a consistent form which is the same as that for repairable failures. This allows aging failures to be easily included in existing reliability evaluation techniques and tools. Differences between the two models using normal and Weibull distributions have been discussed. The BC Hydro North Metro system was used as an example to demonstrate an application of the proposed method and models. The results indicate that aging failures have significant impacts on system reliability, particularly for an ""aged"" system. Ignoring aging failures in reliability evaluation of an aged power system will result in an overly underestimation of system risk and most likely a misleading conclusion in system planning.","1558-0679","","10.1109/TPWRS.2002.800989","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1033745","","Aging;Power system reliability;Power system modeling;Power system planning;Probability distribution;Power system security;Reliability theory;Weibull distribution;Load modeling;Uncertainty","power system reliability;Weibull distribution;normal distribution;ageing;failure analysis","aging failures;power system reliability evaluation;probability distribution models;unavailability;repairable failures;Weibull distributions;normal distributions;BC Hydro North Metro system;aged power system;system risk underestimation;system planning","","56","","15","","","","","IEEE","IEEE Journals"
"Penetration testing: a duet","D. Geer; J. Harthorne","NA; NA","18th Annual Computer Security Applications Conference, 2002. Proceedings.","","2002","","","185","195","Penetration testing is the art of finding an open door. It is not a science as science depends on falsifiable hypotheses. The most penetration testing can hope for is to be the science of insecurity - not the science of security nasmuch as penetration testing can at most prove insecurity by falsifying the hypothesis that any system, network, or application is secure. To be a science of security would require falsifiable hypotheses that any given system, network, or application was insecure, something that could only be done if the number of potential insecurities were known and enumerated such that the penetration tester could thereby falsify (test) a known-to-be-complete list of vulnerabilities claimed to not be present. Because the list of potential insecurities is unknowable and hence unenumerable, no penetration tester can prove security, just as no doctor can prove that you are without occult disease. Putting it as Picasso did, ""Art is a lie that shows the truth"" and security by penetration testing is a lie in that on a good day can show the truth. These incompleteness and proof-by-demonstration characteristics of penetration testing ensure that it remains an art so long as high rates of technical advance remains brisk and hence enumeration of vulnerabilities an impossibility. Brisk technical advance equals productivity growth and thereby wealth creation, so it is forbidden to long for a day when penetration testing could achieve the status of science.","1063-9527","0-7695-1828-1","10.1109/CSAC.2002.1176290","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1176290","","Art;System testing;Security;Automation;Diseases;Productivity;Performance evaluation;Fires;Terminology","security of data;computer testing","penetration testing;insecurity;security;falsifiable hypotheses;vulnerabilities;potential insecurities","","18","","","","","","","IEEE","IEEE Conferences"
"High-efficiency semiconductor resonant-cavity light-emitting diodes: a review","D. Delbeke; R. Bockstaele; P. Bienstman; R. Baets; H. Benisty","IMEC, Ghent Univ., Gent, Belgium; NA; NA; NA; NA","IEEE Journal of Selected Topics in Quantum Electronics","","2002","8","2","189","206","An overview of highly efficient resonant-cavity light-emitting diodes is presented. First, the basics of dipole emission in planar cavities are reviewed. From these, a number of design rules are derived. We point out some guidelines for comparison of high-efficiency light-emitting diodes, and use these to review the state-of-the-art devices in different material systems and at different wavelengths. We also discuss some advanced techniques based on gratings or photonic crystals to improve the efficiency of these devices.","1558-4542","","10.1109/2944.999172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=999172","","Resonance;Light emitting diodes;Spontaneous emission;Crystalline materials;Radiative recombination;Microcavities;Fabrication;Electron emission;Stimulated emission;Molecular beam epitaxial growth","light emitting diodes;optical resonators;diffraction gratings;photonic band gap","high-efficiency semiconductor resonant-cavity light-emitting diodes;overview;dipole emission;planar cavities;design rules;high-efficiency light-emitting diodes;state-of-the-art devices;material systems;photonic crystals;gratings;LED","","92","","72","","","","","IEEE","IEEE Journals"
"Visual marker detection and decoding in AR systems: a comparative study","Xiang Zhang; S. Fronz; N. Navab","Augmented Reality Group, Siemens Corporate Res., Princeton, NJ, USA; Augmented Reality Group, Siemens Corporate Res., Princeton, NJ, USA; Augmented Reality Group, Siemens Corporate Res., Princeton, NJ, USA","Proceedings. International Symposium on Mixed and Augmented Reality","","2002","","","97","106","Visual markers are widely used in existing augmented reality (AR) applications. In most of such applications, the performance of an AR system depends highly on the tracking system for visual marker detection, tracking, and pose estimation. Currently, there are more than one marker based tracking/calibration systems available. It is thus desirable for the user to know which marker tracking system is likely to perform the best for a specific AR application. For this purpose, we compare several marker systems all using planar square coded visual markers. We present the evaluation results, both qualitatively and quantitatively, for the usability, efficiency, accuracy, and reliability. For a particular AR application, there are different marker detection and tracking requirements. Therefore, the purpose of this work is not to rank existing marker systems; instead, we try to analyze the strength and weakness of various aspects of the marker tracking systems and provide AR application developers with this information.","","0-7695-1781-1","10.1109/ISMAR.2002.1115078","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1115078","","Decoding;Augmented reality;Tracking;Calibration;Computer aided manufacturing;Military computing;Computer displays;Cameras;Thyristors;Performance evaluation","augmented reality;optical tracking;feature extraction","visual marker detection;visual marker decoding;augmented reality;visual marker pose estimation;planar square coded visual markers;usability;efficiency;accuracy;reliability","","90","","20","","","","","IEEE","IEEE Conferences"
"Preparation of thin-film transistors with chemical bath deposited CdSe and CdS thin films","F. Y. Gan; I. Shih","McGill Univ., Montreal, Que., Canada; NA","IEEE Transactions on Electron Devices","","2002","49","1","15","18","The authors have fabricated the thin-film transistor (TFT) with CdSe and CdS semiconductor thin films, prepared by a low temperature chemical bath deposition (CBD) method, as an active layer. The ON-current values of the CdSe-TFTs and CdS-TFTs at a gate bias of 10 V and a source-drain voltage of 10 V are about 100 /spl mu/A and 5 /spl mu/A, respectively. The OFF-current values of the CdSe-TFTs and CdS-TFTs at the source-drain voltage of 10 V are less than 10 pA. The fabricated CdSe-TFTs exhibited a field effect mobility of 15 cm/sup 2//V-s, threshold voltage of 3.5 V, subthreshold slope of 0.5 V/dec., and ON/OFF current ratios exceed 10/sup 7/. A field effect mobility of I cm/sup 2//V-s, a threshold voltage of 2.6 V, a subthreshold slope of 0.6 V/dec., and an ON/OFF current ratios exceed 10/sup 6/ were observed for CdS TFTs.","1557-9646","","10.1109/16.974742","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=974742","","Thin film transistors","thin film transistors;liquid phase deposition;liquid phase deposited coatings;semiconductor thin films;semiconductor growth;cadmium compounds;II-VI semiconductors","thin-film transistor preparation;semiconductor thin films;low temperature chemical bath deposition;source-drain voltage;field effect mobility;threshold voltage;solution pH value;deposition temperature;relative reactant concentrations;photolithographic pattering;etching process;thermal diffusion process;controllable chemical reaction;sharp transfer characteristic;inverted staggered-electrode structure;10 V;100 muA;5 muA;CdSe;CdS","","59","","10","","","","","IEEE","IEEE Journals"
"Quantum cascade lasers: ultrahigh-speed operation, optical wireless communication, narrow linewidth, and far-infrared emission","F. Capasso; R. Paiella; R. Martini; R. Colombelli; C. Gmachl; T. L. Myers; M. S. Taubman; R. M. Williams; C. G. Bethea; K. Unterrainer; H. Y. Hwang; D. L. Sivco; A. Y. Cho; A. M. Sergent; H. C. Liu; E. A. Whittaker","Lucent Technol. Bell Labs., Murray Hill, NJ, USA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","IEEE Journal of Quantum Electronics","","2002","38","6","511","532","Following an introduction to the history of the invention of the quantum cascade (QC) laser and of the band-structure engineering advances that have led to laser action over most of the mid-infrared (IR) and part of the far-IR spectrum, the paper provides a comprehensive review of recent developments that will likely enable important advances in areas such as optical communications, ultrahigh resolution spectroscopy and applications to ultrahigh sensitivity gas-sensing systems. We discuss the experimental observation of the remarkably different frequency response of QC lasers compared to diode lasers, i.e., the absence of relaxation oscillations, their high-speed digital modulation, and results on mid-IR optical wireless communication links, which demonstrate the possibility of reliably transmitting complex multimedia data streams. Ultrashort pulse generation by gain switching and active and passive modelocking is subsequently discussed. Recent data on the linewidth of free-running QC lasers (/spl sim/150 kHz) and their frequency stabilization down to 10 kHz are presented. Experiments on the relative frequency stability (/spl sim/5 Hz) of two QC lasers locked to optical cavities are discussed. Finally, developments in metallic waveguides with surface plasmon modes, which have enabled extension of the operating wavelength to the far IR are reported.","1558-1713","","10.1109/JQE.2002.1005403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1005403","","Quantum cascade lasers;High speed optical techniques;Optical sensors;Optical pulse generation;Laser stability;Gas lasers;Streaming media;Laser mode locking;Waveguide lasers;Frequency","quantum well lasers;reviews;optical pulse generation;laser frequency stability;surface plasmons;waveguide lasers;laser mode locking;optical modulation;optical communication equipment;infrared spectroscopy;tunnelling","quantum cascade laser;ultrahigh-speed operation;optical wireless communication;narrow linewidth;far-infrared emission;ultrahigh resolution spectroscopy;gas-sensing systems;frequency response;high-speed digital modulation;ultrashort pulse generation;gain switching;passive modelocking;active modelocking;free-running lasers;frequency stabilization;optical cavities;metallic waveguides;surface plasmon modes;photon-assisted tunneling;intersubband transitions","","205","","79","","","","","IEEE","IEEE Journals"
"A continuous-time observer which converges in finite time","R. Engel; G. Kreisselmeier","Dept. of Electr. Eng., Kassel Univ., Germany; Dept. of Electr. Eng., Kassel Univ., Germany","IEEE Transactions on Automatic Control","","2002","47","7","1202","1204","It is shown that a continuous-time observer, which comprises two standard nth order observers and a delay D, can observe the state of an nth order linear system in finite time D exactly. In particular, (almost) any convergence time D can be assigned, independent of the observer eigenvalues.","1558-2523","","10.1109/TAC.2002.800673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1017572","","Robotics and automation;Automatic control;Manipulators;Adaptive control;Robot control;Robust control;Programmable control;Uncertain systems;Motion control;Motion planning","observers;convergence;linear systems","continuous-time observer;finite-time convergence;linear system;observer eigenvalues","","144","","7","","","","","IEEE","IEEE Journals"
"A novel wide beam circular polarization antenna - microstrip-dielectric antenna","He Haidan","Dept. of Microwave & Antenna, 10th Inst. of Minist. of Inf. Ind., Chengdu, China","2002 3rd International Conference on Microwave and Millimeter Wave Technology, 2002. Proceedings. ICMMT 2002.","","2002","","","381","384","By applying the principle of a dielectric antenna to the microstrip antenna, a novel simple method that can widen the beamwidth and enhance low-angle radiation of a microstrip antenna is presented. Then a novel antenna named the Microstrip-Dielectric Antenna (MDA) is invented. The MDA has three distinct advantages: (1) very wide beams; (2) higher gain at low-angle; and (3) good circular polarization performance within the beams. The principle, design formulas, results and comparison with a conventional microstrip antenna are also presented.","","0-7803-7486-X","10.1109/ICMMT.2002.1187716","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1187716","","Microstrip antennas;Polarization;Antennas and propagation;Dielectric substrates;Microwave antennas;Performance gain;Satellite antennas;Microstrip antenna arrays;Mobile antennas;Permittivity","microstrip antennas;electromagnetic wave polarisation;dielectric devices","wide beam circular polarization antenna;microstrip-dielectric antenna;beamwidth enhancement;low-angle radiation enhancement","","12","","6","","","","","IEEE","IEEE Conferences"
"Fingerprint identification and recognition using backpropagation neural network","A. L. H. Jin; A. Chekima; J. A. Dargham; Liau Chung Fan","Sch. of Eng. & Inf. Technol., Universiti Malaysia Sabah, Malaysia; Sch. of Eng. & Inf. Technol., Universiti Malaysia Sabah, Malaysia; Sch. of Eng. & Inf. Technol., Universiti Malaysia Sabah, Malaysia; Sch. of Eng. & Inf. Technol., Universiti Malaysia Sabah, Malaysia","Student Conference on Research and Development","","2002","","","98","101","Biometrics is a technology which identifies a person based on his physiology or behavioral characteristics. Fingerprint identification and recognition is a biometrics method that has been widely used in various applications because of its reliability and accuracy in the process of recognizing and verifying a person's identity. The main purpose of this paper is to develop a fingerprint identification and recognition system. The system consists of three main parts, image acquisition, processing and identification and recognition. Fingerprint images are acquired and stored in the database in the image acquisition stage. These images are then enhanced in the image processing stage by performing gray level enhancement, spatial filtering, image sharpening, edge detection, segmentation, and thinning processes. After the image has been processed, it is fed into the backpropagation neural network as input in order to train the network. After training, the neural network is ready to perform the identification and recognition operations (matching process). A neural network has been successfully developed to identify and recognize the core part of fingerprint images.","","0-7803-7565-3","10.1109/SCORED.2002.1033066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1033066","","Fingerprint recognition;Backpropagation;Neural networks;Biometrics;Image recognition;Image matching;Physiology;Image databases;Spatial databases;Image processing","fingerprint identification;image segmentation;image enhancement;edge detection;image thinning;backpropagation;neural nets","fingerprint identification;fingerprint recognition;biometrics;image processing;image acquisitions;fingerprint images;gray level enhancement;spatial filtering;image sharpening;edge detection;image segmentation;image thinning;backpropagation neural network","","8","","15","","","","","IEEE","IEEE Conferences"
"A brief overview of ad hoc networks: challenges and directions","R. Ramanathan; J. Redi","BBN Technologies; NA","IEEE Communications Magazine","","2002","40","5","20","22","","1558-1896","","10.1109/MCOM.2002.1006968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1006968","","Ad hoc networks;Peer to peer computing;Radio frequency;Packet radio networks;Computer networks;Delay;Military computing;History;Aerospace electronics;Open source software","","","","247","","13","","","","","IEEE","IEEE Magazines"
"Computer-aided design of RF and microwave circuits and systems","M. B. Steer; J. W. Bandler; C. M. Snowden","Dept. of Electr. & Comput. Eng., North Carolina State Univ., Raleigh, NC, USA; NA; NA","IEEE Transactions on Microwave Theory and Techniques","","2002","50","3","996","1005","The history of RF and microwave computer-aided engineering is documented in the annals of the IEEE Microwave Theory and Techniques Society. The era began with elaborate analytically based models of microwave components and simple computer-aided techniques to cascade, cascode, and otherwise connect linear component models to obtain the responses of linear microwave circuits. Development has become rapid with computer-oriented microwave practices addressing complex geometries and with the ability to globally model and optimize large circuits. The pursuit of accurate models of active devices and of passive components continues to be a key activity.","1557-9670","","10.1109/22.989983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989983","","Design automation;Radio frequency;Circuits and systems;Microwave theory and techniques;Microwave devices;Microwave circuits;History;Microwave Theory and Techniques Society;Circuit analysis computing;Computational geometry","electronic design automation;computer aided engineering;microwave circuits;UHF circuits;electromagnetic fields;equivalent circuits;cascade networks;nonlinear network analysis;linear network analysis","computer-aided design;RF circuits;RF systems;microwave circuits;microwave systems;microwave computer-aided engineering;RF computer-aided engineering;analytically based models;microwave components;computer-aided techniques;cascade connection;cascode connection;linear component models;computer-oriented microwave practices;microwave geometries;global modeling;optimization;active device models;EM modeling;nonlinear analysis;passive component models","","61","","83","","","","","IEEE","IEEE Journals"
"Unsupervised clustering with spiking neurons by sparse temporal coding and multilayer RBF networks","S. M. Bohte; H. La Poutre; J. N. Kok","Netherlands Center for Comput. Sci. & Math., Amsterdam, Netherlands; NA; NA","IEEE Transactions on Neural Networks","","2002","13","2","426","435","We demonstrate that spiking neural networks encoding information in the timing of single spikes are capable of computing and learning clusters from realistic data. We show how a spiking neural network based on spike-time coding and Hebbian learning can successfully perform unsupervised clustering on real-world data, and we demonstrate how temporal synchrony in a multilayer network can induce hierarchical clustering. We develop a temporal encoding of continuously valued data to obtain adjustable clustering capacity and precision with an efficient use of neurons: input variables are encoded in a population code by neurons with graded and overlapping sensitivity profiles. We also discuss methods for enhancing scale-sensitivity of the network and show how the induced synchronization of neurons within early RBF layers allows for the subsequent detection of complex clusters.","1941-0093","","10.1109/72.991428","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=991428","","Neurons;Nonhomogeneous media;Radial basis function networks;Multi-layer neural network;Neural networks;Encoding;Timing;Input variables;Biological information theory;Very large scale integration","radial basis function networks;unsupervised learning;pattern clustering","spiking neural networks;learning clusters;hierarchical clustering;temporal synchrony;multilayer network;RBF networks;synchronous firing;temporal coding;unsupervised learning;cortical neurons;artificial neural networks","","145","","25","","","","","IEEE","IEEE Journals"
"Warpage measurement comparison using shadow Moire and projection Moire methods","Hai Ding; R. E. Powell; C. R. Hanna; I. C. Ume","Sch. of Mech. Eng., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Mech. Eng., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Mech. Eng., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Mech. Eng., Georgia Inst. of Technol., Atlanta, GA, USA","IEEE Transactions on Components and Packaging Technologies","","2002","25","4","714","721","Microelectronic and photonic packaging are progressing toward integrating more devices with more functions into a smaller confined space, while requiring higher yield and superior reliability. New electronic components, materials, fabrication processes, and configurations are emerging to achieve these goals. As expected, surface flatness is playing a more crucial role in integrated circuits and integrated optics manufacturing. Out-of-plane displacement (warpage) is a global effect of interfacial stress and displacement. It is also the cause of mis-registration and noncontact between components and their substrates. Moire methods offer noncontact, full-field, high-resolution approaches for measuring warpage. In this paper, two types of Moire methods are introduced and analyzed. They carry distinct features and grant more options to measure warpage under various scenarios. It has been shown through system analysis and experimental results that these systems are powerful tools for studying warpage mechanisms. Specifically, they can help to investigate the effects of materials, manufacturing processes, and packaging configurations on warpage.","1557-9972","","10.1109/TCAPT.2002.808010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1178786","","Photonic integrated circuits;Microelectronics;Electronics packaging;Integrated circuit packaging;Integrated circuit yield;Integrated circuit reliability;Electronic components;Optical materials;Optical device fabrication;Integrated optics","moire fringes;integrated circuit packaging;integrated optics;integrated circuit reliability;surface topography","warpage measurement comparison;shadow Moire methods;projection Moire methods;photonic packaging;microelectronic packaging;yield;reliability;surface flatness;integrated optics manufacturing;out-of-plane displacement;interfacial stress;mis-registration;packaging configurations","","54","","13","","","","","IEEE","IEEE Journals"
"CMOS charge pumps using cross-coupled charge transfer switches with improved voltage pumping gain and low gate-oxide stress for low-voltage memory circuits","Kyeong-Sik Min; Young-Hee Kim; Jin-Hong Ahn; Jin-Yong Chung; T. Sakurai","Center for Collaborative Res., Univ. of Tokyo, Japan; NA; NA; NA; NA","2002 IEEE International Symposium on Circuits and Systems. Proceedings (Cat. No.02CH37353)","","2002","5","","V","V","To overcome the problems of the modified Dickson pump like NCP-2, a new pump (CCTS-1) where simple voltage doublers are cascaded in series and each of them has cross-coupled configuration is studied in this paper for possible use in low-voltage EEPROMs and DRAMs. Though this concept of cascading doublers has been previously proposed, it is firstly addressed in this paper that CCTS-1 has the lower gate-oxide stress, the improved voltage pumping gain, and the better power efficiency than NCP-2 so that CCTS-1 can be more suitable for the multi-stage pump in particular at low V/sub CC/. In addition, CCTS-2 is proposed to overcome the degraded body-effect of CCTS-1 without using boosted clocks when the stage number is large.","","0-7803-7448-7","10.1109/ISCAS.2002.1010761","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1010761","","CMOS memory circuits;Charge pumps;Charge transfer;Switching circuits;Switches;Voltage;Stress;EPROM;Degradation;Clocks","EPROM;DRAM chips;CMOS memory circuits;cascade networks;voltage multipliers;dielectric thin films;internal stresses;low-power electronics","CMOS charge pumps;cross-coupled charge transfer switches;voltage pumping gain;gate-oxide stress;low-voltage memory circuits;modified Dickson pump;cascaded voltage doublers;low-voltage EEPROM;low-voltage DRAM;power efficiency;CCTS-1;multi-stage pump;degraded body-effect;CCTS-2;boosted clocks","","4","","6","","","","","IEEE","IEEE Conferences"
"Toward a competitive market for reactive power","J. Zhong; K. Bhattacharya","Dept. of Electr. Power Eng., Chalmers Univ. of Technol., Gothenburg, Sweden; Dept. of Electr. Power Eng., Chalmers Univ. of Technol., Gothenburg, Sweden","IEEE Transactions on Power Systems","","2002","17","4","1206","1215","This paper presents the design of a competitive market for reactive power ancillary services. Generator-reactive power-capability characteristics are used to analyze the reactive power costs and subsequently construct a bidding framework. The reactive power market is settled on uniform price auction, using a compromise programming approach based on a modified optimal power-flow model. The paper examines market power issues in these markets and identifies locations where strategic market power advantages that need to be removed through investments in reactive power devices are present.","1558-0679","","10.1109/TPWRS.2002.805025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1137614","","Reactive power;Power generation;Costs;ISO;Synchronous generators;Availability;Energy management;Character generation;Investments;Procurement","power markets;reactive power;power system economics;costing;investment;tariffs","competitive reactive power market design;reactive power ancillary services;generator-reactive power-capability characteristics;reactive power costs;bidding framework;uniform price auction;compromise programming approach;modified optimal power-flow model;market power issues;strategic market power advantages;reactive power device investments","","158","","21","","","","","IEEE","IEEE Journals"
"Modeling and design of arrayed waveguide gratings","P. Munoz; D. Pastor; J. Capmany","Departamento de Comunicaciones, Univ. Politecnica de Valencia, Spain; NA; NA","Journal of Lightwave Technology","","2002","20","4","661","674","The purpose of this paper is twofold. First, a simple but comprehensive and powerful arrayed-waveguide grating (AWG) field model is presented which, based on Fourier optics, borrows some principles of that developed by Takeouchi and coworkers [see, Opt. Express, vol. 6, p. 124, 2000] for the analysis of reflective-type AWGs for optical signal processing, but at the same time adds more features, such as the calculation of device losses and the refinement of the mathematical model to obtain a simple expression for the output field for any input-output waveguide configuration where the meaning of the different high-level parameters of the AWG becomes very clear to the reader. Second, we elaborate on the model developed to present an useful design procedure of the AWG based on two steps illustrated by design flowcharts.","1558-2213","","10.1109/50.996587","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=996587","","Arrayed waveguide gratings;Optical waveguides;Optical filters;Optical signal processing;Optical arrays;Mathematical model;Optical crosstalk;Optical sensors;Electromagnetic waveguides;Optical devices","optical arrays;optical waveguides;reflectivity;optical communication equipment;optical design techniques;optical waveguide theory;Fourier transform optics;diffraction gratings","arrayed waveguide gratings;Fourier optics;reflective-type AWGs;optical signal processing;device losses;mathematical model;output field;input-output waveguide configuration;high-level parameters;design procedure;design flowcharts","","78","","22","","","","","IEEE","IEEE Journals"
