"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Reinforcement Strategy Using Quantum Amplitude Amplification for Robot Learning","D. Daoyi; C. Chunlin; Li Hanxiong","Key Laboratory of Systems and Control, Institute of Systems Science, Academy of Mathematics and Systems Science, Chinese Academy of Sciences, Beijing 100080, P.R.China. E-mail: dydong@amss.ac.cn; Department of Manufacturing Engineering and Engineering Management, City University of Hong Kong, Hong Kong, P.R.China. E-mail: clchen@nju.edu.cn; Department of Control and Systems Engineering, Nanjing University, Nanjing 210093, P.R.China","2007 Chinese Control Conference","15 Oct 2007","2007","","","571","575","Quantum amplitude amplification is a kind of useful technique in quantum computation and it can boost the success probability of some quantum algorithms. Reinforcement strategy in reinforcement learning is essentially to boost the selection probability of ""good"" action. Considering the common characteristics, this paper uses the idea of amplitude amplification to reinforcement learning as a new reinforcement strategy, proposes a learning algorithm based on quantum amplitude amplification and demonstrates its effectiveness through simulated experiments.","1934-1768","978-7-81124-055-9","10.1109/CHICC.2006.4347206","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4347206","Reinforcement Learning;Quantum Amplitude Amplification;Robot Learning;Reinforcement Strategy","Learning;Quantum computing;Artificial intelligence;Robot sensing systems;Control systems;Intelligent robots;Quantum mechanics;Mobile robots;Information processing;Fuzzy logic","learning (artificial intelligence);probability;quantum computing;robots","quantum amplitude amplification;robot learning;quantum computation;success probability;quantum algorithm;reinforcement learning;selection probability","","","","26","","15 Oct 2007","","","IEEE","IEEE Conferences"
"Efficient Minimum Cost Seed Selection With Theoretical Guarantees for Competitive Influence Maximization","W. Hong; C. Qian; K. Tang","Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen 518055, China, also with the School of Management, University of Science and Technology of China, Hefei 230027, China, and also with the Guangdong-Hong Kong-Macao Greater Bay Area Center for Brain Science and Brain-Inspired Intelligence, Guangzhou 510515, China.; National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing 210023, China (e-mail: qianc@nju.edu.cn); Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen 518055, China.","IEEE Transactions on Cybernetics","","2020","PP","99","1","14","Minimum cost seed selection for competitive influence maximization, which selects a set of key users (called seed set) to spread its influence widely into the network at a minimum cost in a competitive social network, is a key algorithmic problem in social influence analysis. Due to its application potential in multiple fields, such as market expansion, election campaigns, and cultural competition, numerous studies have been emerging recently. Despite these efforts, this problem has not been satisfactorily solved since not only finding a (nearly) optimal solution for cost minimization but also evaluating a seed set is computationally complex. Existing works either trade approximation guarantees for practical efficiency using heuristics, or vice versa due to costly Monte Carlo simulations. In this article, a competitive reverse influence estimation-based greedy (CRIEG) algorithm, which provides bounded approximation guarantees, but offers significantly improved empirical efficiency under the competitive independent cascade model, is proposed. The core of the algorithm is a novel estimation method that improves the efficiency by constructing representative sketches to avoid heavy repeated simulations without compromising its performance guarantees. The experimental results on eight real-world networks with up to 1.13 million users show that compared with state-of-the-art algorithms, our algorithm is the most efficient while keeping the best performance, and can be orders of magnitude faster.","2168-2275","","10.1109/TCYB.2020.2966593","National Key Research and; National Natural Science Foundation of China; Program for Guangdong Introducing Innovative and Entrepreneurial Teams; Shenzhen Peacock Plan; Guangdong-Hong Kong-Macao Greater Bay Area Center for Brain Science and Brain-Inspired Intelligence Fund; Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8984337","Competitive influence maximization (CIM);minimum cost seed selection;reverse influence sampling (RIS);social networks","Estimation;Greedy algorithms;Approximation algorithms;Social networking (online);Monte Carlo methods;Computational modeling;Cybernetics","","","","","","","","5 Feb 2020","","","IEEE","IEEE Early Access Articles"
"Towards Optimal Request Mapping and Response Routing for Content Delivery Networks","Q. Fan; H. Yin; L. Jiao; Y. Lv; H. Huang; X. Zhang","School of Software Engineering, Chongqing University, 47913 Chongqing, Chongqing China (e-mail: fanqilin@cqu.edu.cn); Research Institute of Information Technology, beijing, beijing China 100084 (e-mail: h-yin@mail.tsinghua.edu.cn); Research Institute of Information Technology (RIIT), Tsinghua University, 12442 Beijing, Beijing China (e-mail: jlb15@mails.tsinghua.edu.cn); Research Institute of Information Technology (RIIT), Tsinghua University, 12442 Beijing, Beijing China (e-mail: luyq@tsinghua.edu.cn); College of Computer, China University of Geosciences, 12564 Wuhan, Hubei China (e-mail: hhj0704@163.com); School of Electronic Science and Engineering, Nanjing University, Nanjing, Jiangsu China (e-mail: xzhang17@nju.edu.cn)","IEEE Transactions on Services Computing","","2018","PP","99","1","1","The decision of request mapping - which server to handle user request and response routing - which transit route to carry response back to user has great impact on the performance and cost of Content Delivery Networks (CDNs). Request mapping and response routing are traditionally treated independently. The information invisibility and inconsistent objectives may lead to worse performance and high cost. However, the rapid globalization of Internet eXchange Points (IXPs) has facilitated the cooperation between CDN and ISP. In this paper, we consider request mapping and response routing jointly. We formulate the joint problem to navigate the performance and cost tradeoff. To solve the large-scale optimization, we develop a distributed tide algorithm based on Gauss-Seidel. The joint problem can be decomposed to sub-problems which allows for a parallel implementation. Experiment result shows that the relative error between our distributed tide algorithm that iterates within 50 rounds and theoretical optimum is around 0.7%. Furthermore, the parallel runtime demonstrates the efficiency of our algorithm.","1939-1374","","10.1109/TSC.2018.2796567","National Natural Science Foundation of China; National Basic Research Program of China (973 Program); Natural Science Foundation of Jiangsu Suzhou; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8267100","Request Mapping;Response Routing;Content Delivery Network;Internet eXchange Point;Constrained Optimization","Servers;Routing;Optimization;Bandwidth;Internet;Content distribution networks;Tides","","","","3","","","","23 Jan 2018","","","IEEE","IEEE Early Access Articles"
"Progressive Cross-camera Soft-label Learning for Semi-supervised Person Re-identification","L. Qi; L. Wang; J. Huo; Y. Shi; Y. Gao","State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China, 210023.; School of Computing and Information Technology, University of Wollongong, Wollongong, Australia.; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China, 210023.; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China, 210023.; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China, 210023. (e-mail: gaoy@nju.edu.cn)","IEEE Transactions on Circuits and Systems for Video Technology","","2020","PP","99","1","1","In this paper, we focus on the semi-supervised person re-identification (Re-ID) case, which only has the intracamera (within-camera) labels but not inter-camera (crosscamera) labels. In real-world applications, these intra-camera labels can be readily captured by tracking algorithms or few manual annotations, when compared with cross-camera labels. In this case, it is very difficult to explore the relationships between cross-camera persons in the training stage due to the lack of cross-camera label information. To deal with this issue, we propose a novel Progressive Cross-camera Soft-label Learning (PCSL) framework for the semi-supervised person Re-ID task, which can generate cross-camera soft-labels and utilize them to optimize the network. Concretely, we calculate an affinity matrix based on person-level features and adapt them to produce the similarities between cross-camera persons (i.e., cross-camera soft-labels). To exploit these soft-labels to train the network, we investigate the weighted cross-entropy loss and the weighted triplet loss from the classification and discrimination perspectives, respectively. Particularly, the proposed framework alternately generates progressive cross-camera soft-labels and gradually improves feature representations in the whole learning course. Extensive experiments on five large-scale benchmark datasets show that PCSL significantly outperforms the state-of-the-art unsupervised methods that employ labeled source domains or the images generated by the GANs-based models. Furthermore, the proposed method even has a competitive performance with respect to deep supervised Re-ID methods.","1558-2205","","10.1109/TCSVT.2020.2983600","National Natural Science Foundation of China; Natural Science Foundation of Jiangsu Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9047945","person re-identification;semi-supervised;progressive cross-camera soft-label learning","Cameras;Training;Task analysis;Semisupervised learning;Manuals;Lighting;Image resolution","","","","","","","","26 Mar 2020","","","IEEE","IEEE Early Access Articles"
"User-Independent Online Handwritten Digit Recognition","W. Jiang; Z. Sun; B. Yuan; W. Zheng; W. Xu","State Key Lab for Novel Software Technology, Nanjing University, 210093, China; State Key Lab for Novel Software Technology, Nanjing University, 210093, China. E-MAIL: szx@nju.edu.cn; State Key Lab for Novel Software Technology, Nanjing University, 210093, China; State Key Lab for Novel Software Technology, Nanjing University, 210093, China; State Key Lab for Novel Software Technology, Nanjing University, 210093, China","2006 International Conference on Machine Learning and Cybernetics","4 Mar 2009","2006","","","3359","3364","This paper proposes a fast user-independent method for handwritten digit recognition. The local feature of inputting strokes is firstly coded according to the eight equiangular encircled directions. Inputting digit is then modeled with a set of rules defined with the code of local features to characterize the drawing style of inputting digit. The decision tree learning is also invoked to model the variance of drawing styles and guarantees high recognition rate. Main advantage of proposed method is twofold. Firstly, it is quite simple and highly discriminating, and can do recognition quickly under strict resource constraints. Secondly, it is insensitive to different users and guarantees user adaptability. Experiments prove our method both effective and efficient for online handwriting digit recognition","2160-1348","1-4244-0061-9","10.1109/ICMLC.2006.258475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4028648","Online Handwriting Digit Recognition;User Adaptation;Direction Code;Decision Tree;ID3","Handwriting recognition;Decision trees;Image recognition;Classification tree analysis;Shape;Sun;User interfaces;Digital images;Image processing;Information geometry","decision trees;handwritten character recognition;learning (artificial intelligence)","user-independent method;online handwritten digit recognition;decision tree learning;user adaptability;input stroke data","","7","","8","","4 Mar 2009","","","IEEE","IEEE Conferences"
"Spatiotemporal Representation Learning for Driving Behavior Analysis: A Joint Perspective of Peer and Temporal Dependencies","P. Wang; X. Li; Y. Zheng; C. Aggarwal; Y. Fu","Computer Science, University of Central Florida, 6243 Orlando, Florida United States 32816-2368 (e-mail: merlinwang555@gmail.com); School of Management, Nanjing University, Nanjing, Jiangsu China (e-mail: lixl@nju.edu.cn); Urban Computing Group, Microsoft Research Asia, 216064 Beijing, Beijing China (e-mail: msyuzheng@outlook.com); Computer Science, IBM T. J. Watson Research Center, Hawthorne, New York United States 10532 (e-mail: charu@us.ibm.com); Computer Science, University of Central Florida, 6243 Orlando, Florida United States (e-mail: yanjiefoo@gmail.com)","IEEE Transactions on Knowledge and Data Engineering","","2019","PP","99","1","1","Driving is a complex activity that requires multi-level skilled operations (e.g., acceleration, braking, turning). Analyzing driving behaviors can help us assess driver performances, improve traffic safety, and, ultimately, promote the development of intelligent and resilient transportation systems. While some efforts have been made for analyzing driving behaviors, existing methods can be improved via representation learning by jointly exploring the peer and temporal dependencies of driving behaviors. To that end, in this paper, we develop a Peer and Temporal-Aware Representation Learning based framework (PTARL) for driving behavior analysis with GPS trajectory data. Specifically, we first detect the driving operations and states of each driver from their GPS traces. Then, we derive a sequence of multi-view driving state transition graphs from the driving state sequences, in order to characterize a driver's driving behaviors that vary over time. In addition, we develop a peer and temporal-aware representation learning method to learn a sequence of time-varying yet relational vectorized representations from the driving state transition graphs. The proposed method can simultaneously model both the graph-graph peer dependency and the current-past temporal dependency in a unified optimization framework. Also, we provide two effective solutions for the optimization problem: (i)a joint optimization solution of representation learning and prediction; and (ii) a step-by-step solution of representation learning and prediction. Besides, we explore two strategies to fuse the learned representations from multi-view transition graphs: (i) simple alignment and (ii) collective fusion. Moreover, we apply the developed framework to the two applications of quantitative transportation safety: (i) scoring of driving performances, and (ii)detection of dangerous regions. Finally, we present extensive experimental results with big trajectory data to demonstrate the enhanced performances of the proposed method for quantitative transportation safety.","1558-2191","","10.1109/TKDE.2019.2935203","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8798874","Representation Learning;Peer Dependency;Temporal Dependency;Driving Behavior Analysis","Global Positioning System;Vehicles;Optimization;Task analysis;Turning;Trajectory","","","","","","","","14 Aug 2019","","","IEEE","IEEE Early Access Articles"
"Towards Thwarting Template Side-channel Attacks in Secure Cloud Deduplications","Y. Zhang; Y. Mao; M. Xu; F. Xu; S. Zhong","Computer Science and Technology, Nanjing University, Nanjing, Jiangsu China (e-mail: zhangyuan05@gmail.com); Computer Science & Technology, Nanjing University, Nanjing, Jiangsu China 210023 (e-mail: njucsmyl@163.com); Computer Science and Technology, Nanjing University, Nanjing, Jiangsu China (e-mail: cnmzxu@gmail.com); Computer Science and Technology, Nanjing University, Nanjing, Jiangsu China (e-mail: fengyuan.x@gmail.com); CST, Nanjing University, Nanjing, Jiangsu China (e-mail: zhongsheng@nju.edu.cn)","IEEE Transactions on Dependable and Secure Computing","","2019","PP","99","1","1","As one of a few critical technologies to cloud storage service, deduplication allows cloud servers to save storage space by deleting redundant file copies. However, it often leaks side channel information regarding whether an uploading file gets deduplicated or not. Exploiting this information, adversaries can easily launch a template side-channel attack and severely harm cloud users' privacy. To thwart this kind of attack, we resort to the k-anonymity privacy concept to design secure threshold deduplication protocols. Specifically, we have devised a novel cryptographic primitive called ""dispersed convergent encryption"" (DCE) scheme, and proposed two different constructions of it. With these DCE schemes, we successfully construct secure threshold deduplication protocols that do not rely on any trusted third party. Our protocols not only support confidentiality protections and ownership verifications, but also enjoy formal security guarantee against template side-channel attacks even when the cloud server could be a ""covert adversary"" who may violate the predefined threshold and perform deduplication covertly. Experimental evaluations show our protocols enjoy very good performance in practice.","1941-0018","","10.1109/TDSC.2019.2911502","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8691793","cloud;secure deduplication;privacy;proofs of ownership","Servers;Protocols;Cloud computing;Privacy;Encryption;Side-channel attacks","","","","","","","","14 Apr 2019","","","IEEE","IEEE Early Access Articles"
"A Nearest-Neighbour Method with Self-organizing Incremental Neural Network","S. Furao; O. Hasegawa","State Key Laboratory for Novel Software Technology at Nanjing University, Nanjing, 210093, China. e-mail: frshen@nju.edu.cn; Imaging Science and Engineering Laboratory, Tokyo Institute of Technology.","2007 International Joint Conference on Neural Networks","29 Oct 2007","2007","","","1145","1150","We introduce a prototype-based nearest-neighbor method that is based on a self-organizing incremental neural network (SOINN). It automatically learns the number of prototypes necessary to determine the decision boundary, and it is robust to noisy training data. The experiments with artificial datasets and real-world datasets illustrate the efficiency of the proposed method.","2161-4407","978-1-4244-1379-9","10.1109/IJCNN.2007.4371119","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4371119","","Neural networks;USA Councils","learning (artificial intelligence);pattern classification;self-organising feature maps","self-organizing incremental neural network;prototype-based nearest-neighbor method;decision boundary","","","","11","","29 Oct 2007","","","IEEE","IEEE Conferences"
"Data-Driven Web APIs Recommendation for Building Web Applications","L. Qi; Q. He; F. Chen; X. Zhang; W. Dou; Q. Ni","College of Information Science and Engineering, Qufu Normal University, Rizhao, Shandong China (e-mail: lianyongqi@gmail.com); Swinburne University of Technology, Faculty of Information and Communication Technologies, Hawthorn, Victoria Australia 3122 (e-mail: qhe@swin.edu.au); School of Information Technology, Deakin University, Burwood, Victoria Australia (e-mail: feifei.chen@deakin.edu.au); Faculty of Engineering, University of Auckland, 1415 Auckland, Auckland New Zealand (e-mail: xuyun.zhang@mq.edu.au); Departmetn of Computer Science and Technology, Nanjing University, Nanjing, Jiangsu China 210093 (e-mail: douwc@nju.edu.cn); School of Computing and Communication, Lancaster University, Lancaster, Lancaster United Kingdom of Great Britain and Northern Ireland LA1 4WA (e-mail: q.ni@lancaster.ac.uk)","IEEE Transactions on Big Data","","2020","PP","99","1","1","The ever-increasing popularity of web APIs allows app developers to leverage a set of existing APIs to achieve their sophisticated objectives. The heavily fragmented distribution of web APIs makes it challenging for an app developer to find appropriate and compatible web APIs. Currently, app developers usually have to manually discover candidate web APIs, verify their compatibility and select appropriate and compatible ones. This process is cumbersome and requires detailed knowledge of web APIs which is often too demanding. It has become a major obstacle to further and broader applications of web APIs. To address this issue, we first propose a web API correlation graph built on extensive data about the compatibility between web APIs. Then, we propose WAR (Web APIs Recommendation), the first data-driven approach for web APIs recommendation that integrates API discovery, verification and selection operations based on keywords search over the web API correlation graph. WAR assists app developers without detailed knowledge of web APIs in searching for appropriate and compatible APIs by typing a few keywords that represent the tasks required to achieve app developers’ objectives. We conducted large-scale experiments on 18,478 real-world APIs and 6,146 real-world apps to demonstrate the usefulness and efficiency of WAR.","2332-7790","","10.1109/TBDATA.2020.2975587","Natural Science Foundation of Shandong Province; National Natural Science Foundation of China; National Basic Research Program of China (973 Program); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9007398","Web APIs recommendation;Keyword search;Steiner Tree;Dynamic Programming","Correlation;Task analysis;Speech recognition;Buildings;Interviews;Synchronization;Big Data","","","","","","","","24 Feb 2020","","","IEEE","IEEE Early Access Articles"
"Improving Fault-Localization Accuracy by Referencing Debugging History to Alleviate Structure Bias in Code Suspiciousness","L. Zhang; Z. Li; Y. Feng; Z. Zhang; W. K. Chan; J. Zhang; Y. Zhou","State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing 100190 China and also with the University of Chinese Academy of Sciences, Beijing 100049 China (e-mail: zlong@ios.ac.cn).; State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing 100190 China and also with the University of Chinese Academy of Sciences, Beijing 100049 China (e-mail: lizj@ios.ac.cn).; Department of Computer Science and Technology, Nanjing University, Nanjing 210094 China (e-mail: yang.feng@uci.edu).; Institute for Software Research, University of California, Irvine, CA 92697 USA and also with the State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing 100190 China (e-mail: zhangzy@ios.ac.cn).; Department of Computer Science, City University of Hong Kong Hong Kong (e-mail: wkchan@cityu.edu.hk).; State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing 100190 China and also with the University of Chinese Academy of Sciences, Beijing 100049 China (e-mail: zj@ios.ac.cn).; Department of Computer Science and Technology, Nanjing University, Nanjing 210094 China (e-mail: zhouyuming@nju.edu.cn).","IEEE Transactions on Reliability","","2020","PP","99","1","29","Spectrum-based fault localization (SBFL) techniques can automatically localize software faults. They employ the program spectrum, such as code coverage profile with test verdicts, to rank the program entities based on their code suspiciousness. In the past decades, researchers have proposed many approaches to optimize these techniques; however, the program structure, which can influence their performance, is not taken into consideration in developing and improving these techniques. In this article, we identify and analyze the effect of the program structure on the application of SBFL techniques. We observe that some specific program structures may introduce structure bias to code suspiciousness and negatively influence the output of SBFL techniques. To mitigate these effects and improve the performance of fault localization, we propose Delta4Ts, a structure-aware technique. Delta4Ts references debugging history to alleviate the impact of structure bias in the calculation of code suspiciousness. It reasons from the observable suspicious value towards the desired suspicious value and the impact of structure bias. To evaluate Delta4Ts under practical constraints, we conduct a controlled experiment using nine widely-studied SBFL formulae on 12 C programs and 6 Java programs. The experiment results show that Delta4Ts can significantly improve the accuracy of the studied SBFL formulae by an average of 34.8% on 12 C programs and 30.6% on 6 Java programs, and improve more on subject programs associated with more history versions or having larger code sizes.","1558-1721","","10.1109/TR.2020.2982975","National Key Basic Research Program of China; National Natural Science Foundation of China; Key Research Program of Frontier Sciences Chinese Academy of Sciences; China Scholarship Council; GRF of HKSAR Research Grants Council; HKSAR ITF; CityU MF_EXT; CityU SRG; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9082019","Program debugging;software testing;spectrum-based fault localization","Debugging;Software;History;Java;Analytical models;Testing","","","","","","","","29 Apr 2020","","","IEEE","IEEE Early Access Articles"
"The Role of Subsidiary's Innovativeness in Affecting the Satisfaction with Knowledge Transfer in Multinational Corporations: Evidence from the Electron and Communication Industries in China","Z. Yang; Q. Wang; Y. Wang","Business School, Nanjing University, yangzh@nju.edu.cn; School of economics and Management, Henan Science and Technology University, Henan, 471003 China Tel.: 86-379-64279129 email: wqingxiao@sina.com; Business School, Nanjing University, nkygwang@sina.com.cn","2006 International Conference on Service Systems and Service Management","26 Feb 2007","2006","1","","172","177","Nowadays, effective knowledge transfer has become one of the most important sources for competitive advantages of multinational corporations. Furthermore, innovativeness has also become the priority of a firm to maintain its competitive advantages in turbulent environments. This study is intended to bridge this gap by examining how such factors as causal ambiguity of transferred knowledge, transfer capacity of the parent company and absorptive capacity of subsidiaries will drive knowledge transfer performance in terms of the subsidiaries' satisfaction and exploring the role innovativeness plays in such a driving process. A firm survey was conducted among subsidiaries of MNCs in electron and communication industries in Jiangsu province","2161-1904","1-4244-0450-9","10.1109/ICSSSM.2006.320608","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4114428","innovativeness;knowledge transfer;multinational corporations","Knowledge transfer;Electrons;Communication industry;Knowledge management;Business communication;Technology management;Bridges;Environmental economics;Innovation management;Cultural differences","electronics industry;globalisation;innovation management;knowledge management;organisational aspects;telecommunication","subsidiary innovativeness;knowledge transfer;multinational corporations;electron industry;communication industry;China;turbulent environment;parent company;absorptive capacity;subsidiaries satisfaction;firm survey","","","","23","","26 Feb 2007","","","IEEE","IEEE Conferences"
"A Joint Service Migration and Mobility Optimization Approach for Vehicular Edge Computing","Q. Yuan; J. Li; H. Zhou; T. Lin; G. Luo; X. Shen","State Key Laboratory of Networking and Switching Technology, Beijing University of Posts and Telecommunications, 12472 Beijing, Beijing China (e-mail: yuanquan@bupt.edu.cn); State Key Laboratory of Networking and Switching Technology, Beijing University of Posts and Telecommunications, 12472 Beijing, Beijing China (e-mail: jlli@bupt.edu.cn); School of Electronic Science and Engineering, Nanjing University, 12581 Nanjing, Jiangsu China (e-mail: haibozhou@nju.edu.cn); State Key Laboratory of Networking and Switching Technology, Beijing University of Posts and Telecommunications, 12472 Beijing, Beijing China (e-mail: lintaomffl@gmail.com); State Key Laboratory of Networking and Switching Technology, Beijing University of Posts and Telecommunications, 12472 Beijing, Beijing China (e-mail: luoguiyang@bupt.edu.cn); ECE, University of Waterloo, 8430 Waterloo, Ontario Canada (e-mail: sshen@uwaterloo.ca)","IEEE Transactions on Vehicular Technology","","2020","PP","99","1","1","The vehicular edge computing is considered an enabling technology for intelligent and connected vehicles since the optimization of communication and computing on edge has a significant impact on driving safety and efficiency. In this paper, with the road traffic assignment to ""proactively"" reshape the spatiotemporal distribution of resource demands, we investigate the joint service migration and mobility optimization problem for vehicular edge computing. The goal is to meet the service delay requirements of vehicular edge computing with minimum migration cost and travel time. As service migration and mobility optimization are coupled, the joint scheduling problem suffers from the curse of dimensionality, which cannot be solved in real time by centralized algorithms. To this end, a multi-agent deep reinforcement learning (MADRL) algorithm is proposed to maximize the composite utility of communication, computing, and route planning in a distributed way. In the MADRL algorithm, a two-branch convolution based deep Q-network is constructed to coordinate migration action and routing action. Extensive experimental results show that the proposed algorithm is scalable and substantially reduces service delay, migration cost and travel time as compared with the existing baselines.","1939-9359","","10.1109/TVT.2020.2999617","Natural Science Foundation of Beijing Municipality; National Natural Science Foundation of China; China Postdoctoral Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9107503","Vehicular edge computing;service migration;mobility optimization;multi-agent deep reinforcement learning","Optimization;Processor scheduling;Edge computing;Delays;Servers;Roads;Reinforcement learning","","","","","","","","3 Jun 2020","","","IEEE","IEEE Early Access Articles"
"Workflow Refactoring for Maximizing Concurrency and Block-Structuredness","W. Song; H. Jacobsen; S. C. Cheung; H. Liu; X. Ma","School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, Jiangsu China 210094 (e-mail: wsong@njust.edu.cn); ECE, Department of Electrical and Computer Engineering, Toronto, Ontario Canada M5S3G4 (e-mail: jacobsen@eecg.toronto.edu); Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Clear Water Bay, Kowloon Hong Kong (e-mail: scc@cse.ust.hk); Coomputer Science, Nanjing University of Science and Technology, Nanjing, Jiangsu China (e-mail: 1219174894@qq.com); State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu China 210046 (e-mail: xxm@nju.edu.cn)","IEEE Transactions on Services Computing","","2018","PP","99","1","1","In the era of Internet and big data, contemporary workflows become increasingly large in scale and complex in structure, introducing greater challenges for workflow modeling. Workflows are not with maximized concurrency and block-structuredness in terms of control flow, though languages supporting block-structuredness (e.g., BPEL) are employed. Existing workflow refactoring approaches mostly focus on maximizing concurrency according to dependences between activities, but do not consider the block-structuredness of the refactored workflow. It is easier to comprehend and analyze a workflow that is block-structured and to transform it into BPEL-like processes. In this paper, we aim at maximizing both concurrency and block-structuredness. Nevertheless, not all workflows can be refactored with a block-structured representation, and it is intractable to make sure that the refactored workflows are as block-structured as possible. We first define a well-formed dependence pattern of activities. The control flow among the activities in this pattern can be represented in block-structured forms with maximized concurrency. Then, we propose a greedy heuristics-based graph reduction approach to recursively find such patterns. In this way, the resulting workflow is with maximized concurrency and its block-structuredness approximates optimality. We show the effectiveness and efficiency of our approach with real-world scientific workflows.","1939-1374","","10.1109/TSC.2018.2867593","National Natural Science Foundation of China; National Key RD Program of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8450038","Workflow refactoring;activity dependence;concurrency maximization;block-structuredness;synchronization links","Concurrent computing;Transforms;Synchronization;Electronic mail;Data models;Collaboration;Optimal control","","","","","","","","29 Aug 2018","","","IEEE","IEEE Early Access Articles"
"Providing Bandwidth Guarantees, Work Conservation and Low Latency Simultaneously in the Cloud","S. Hu; W. Bai; K. Chen; C. Tian; Y. Zhang; H. Wu","Computer Science and Engineering, Hong Kong University of Science and Technology, 58207 Kowloon, NA Hong Kong (e-mail: Shuaa@cse.ust.hk); Networking Research Group, Microsoft Research Asia, 216064 Beijing, Beijing China (e-mail: baiwei0427@gmail.com); CSE, HKUST, Hong Kong, Kowloon Hong Kong (e-mail: kaichen@cse.ust.hk); Computer Science, Nanjing University, 12581 Nanjing, Jiangsu China 210093 (e-mail: tianchen@nju.edu.cn); Network Infrastructure Team, Facebook Inc, 342996 Menlo Park, California United States (e-mail: winginsky@gmail.com); Network Infrastructure, Google, N/A, California United States (e-mail: haitaowu@google.com)","IEEE Transactions on Cloud Computing","","2018","PP","99","1","1","Today's cloud is shared among multiple tenants running different applications, and a desirable multi-tenant datacenter network infrastructure should provide bandwidth guarantees for throughput-intensive applications, low latency for latency-sensitive short messages, as well as work conservation to fully utilize the network bandwidth. Despite significant efforts in recent years, none of them can achieve these three properties simultaneously. In this paper, we identify the key deficiency of prior solutions and use this insight to motivate our design of Trinitya simple, practical yet effective solution that achieves bandwidth guarantees, work conservation and low latency simultaneously in the cloud. We implement Trinity using existing commodity hardwares and demonstrate its superior performance over prior solutions using testbed experiments.","2168-7161","","10.1109/TCC.2018.2890252","Ministry of Science and Technology of the Peoples Republic of China; National Basic Research Program of China; Research Grants Council University Grants Committee; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8594626","","Bandwidth;Cloud computing;Hoses;Probes;Runtime;Hardware;Throughput","","","","","","","","28 Dec 2018","","","IEEE","IEEE Early Access Articles"
