"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Analysis and design of full-order flux observers for sensorless induction motors","M. Hinkkanen","Power Electron. Lab., Helsinki Univ. of Technol., Espoo, Finland","IEEE Transactions on Industrial Electronics","","2004","51","5","1033","1040","This paper deals with the flux estimation for sensorless induction motor drives. The linearized model of the speed-adaptive full-order flux observer is applied to help choosing the observer gain and the speed-adaptation gains. It is shown that the linearized model reveals potential instability problems that are difficult to find by other means. An observer gain and a method to vary the speed-adaptation gains in the field-weakening region are proposed. Experimental results show stable operation in a very wide speed range.","1557-9948","","10.1109/TIE.2004.834964","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1339475","","Induction motors;Observers;Stators;Rotors;Induction motor drives;Inductance;Algorithm design and analysis;Electric resistance;Magnetic flux;Saturation magnetization","observers;induction motor drives;adaptive systems;linearisation techniques;magnetic flux;machine vector control","speed-adaptive full-order flux observers;sensorless induction motor drives;flux estimation;linearized model;observer gain;speed-adaptation gain","","104","","20","","","","","IEEE","IEEE Journals"
"Loop gain analysis and development of high-speed high-accuracy current sensors for switching converters","H. Y. H. Lam; Wing-Hung Ki; Dongsheng Ma","Dept. of Electr. & Electron. Eng., Hong Kong Univ. of Sci. & Technol., China; Dept. of Electr. & Electron. Eng., Hong Kong Univ. of Sci. & Technol., China; NA","2004 IEEE International Symposium on Circuits and Systems (IEEE Cat. No.04CH37512)","","2004","5","","V","V","Loop gain analysis for performance evaluation of current sensors for switching converters is presented. The MOS transistor scaling technique is reviewed and employed in developing high-speed and high-accuracy current-sensors with offset-current cancellation. Using a standard 0.35/spl mu/m CMOS process, and integrated full-range inductor current sensor for a boost converter is designed. It operated at a supply voltage of 1.5 V with a DC loop gain of 38 dB, and a unity gain frequency of 10 MHz. The sensor worked properly at a converter switching frequency of 500 kHz.","","0-7803-8251-X","10.1109/ISCAS.2004.1329936","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1329936","","Switching converters;Inductors;Switches;MOSFETs;Operational amplifiers;Voltage;Resistors;MOS devices;Energy efficiency;Monitoring","switching convertors;electric sensing devices;high-speed integrated circuits;inductors;CMOS integrated circuits;performance evaluation","loop gain analysis;high-speed current sensors;high-accuracy current sensors;switching converters;performance evaluation;MOS transistor scaling;offset-current cancellation;CMOS process;inductor current sensor;boost converter;0.35 micron;1.5 V;38 dB;10 MHz;500 KHz","","32","","5","","","","","IEEE","IEEE Conferences"
"A single-chip CMOS transceiver for 802.11a/b/g wireless LANs","R. Ahola; A. Aktas; J. Wilson; K. R. Rao; F. Jonsson; I. Hyyrylainen; A. Brolin; T. Hakala; A. Friman; T. Makiniemi; J. Hanze; M. Sanden; D. Wallner; Yuxin Guo; T. Lagerstam; L. Noguer; T. Knuuttila; P. Olofsson; M. Ismail","Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland; Spirea AB, Espoo, Finland","IEEE Journal of Solid-State Circuits","","2004","39","12","2250","2258","A dual-band trimode radio fully compliant with the IEEE 802.11a, b, and g standards is implemented in a 0.18-/spl mu/m CMOS process and packaged in a 48-pin QFN package. The transceiver achieves a receiver noise figure of 4.9/5.6 dB for the 2.4-GHz/5-GHz bands, respectively, and a transmit error vector magnitude (EVM) of 2.5% for both bands. The transmit output power is digitally controlled, allowing per-packet power control as required by the forthcoming 802.11 h standard. A quadrature accuracy of 0.3/spl deg/ in phase and 0.05 dB in amplitude is achieved through careful analysis and design of the I/Q generation parts of the local oscillator. The local oscillators achieve a total integrated phase noise of better than -34 dBc. Compatibility with multiple baseband chips is ensured by flexible interfaces toward the A/D and D/A converters, as well as a calibration scheme not requiring any baseband support. The chip passes /spl plusmn/2 kV human body model ESD testing on all pins, including the RF pins. The total die area is 12 mm/sup 2/. The power consumption is 207 mW in the receive mode and 247 mW in the transmit mode using a 1.8-V supply.","1558-173X","","10.1109/JSSC.2004.836334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1362833","Dual conversion;IEEE 802.11a/b/g;orthogonal frequency-division multiplexing (OFDM);receiver;RF CMOS;RF transceiver;synthesizer;transmitter;wireless LAN (WLAN)","Transceivers;Wireless LAN;Packaging;Local oscillators;Baseband;Pins;Dual band;CMOS process;Receivers;Noise figure","wireless LAN;transceivers;CMOS integrated circuits;OFDM modulation;radiofrequency integrated circuits;IEEE standards","single-chip CMOS transceiver;802.11a standards;802.11b standards;802.11g standards;trimode radio;48-pin QFN package;transmit error vector magnitude;local oscillator;integrated phase noise;A/D converter;D/A converter;ESD testing;RF pins;orthogonal frequency-division multiplexing;RF CMOS;RF transceiver;wireless LAN;0.18 micron;4.9 dB;5.6 dB;2.4 GHz;5 GHz;207 mW;2 KV;247 mW;1.8 V","","65","","10","","","","","IEEE","IEEE Journals"
"Advanced experimental and simulation techniques for analysis of dynamic responses during drop impact","Tong Yan Tee; Jing-en Luan; E. Pek; Chwee Teck Lim; Zhaowei Zhong","STMicroelectronics, Singapore, Singapore; STMicroelectronics, Singapore, Singapore; NA; NA; NA","2004 Proceedings. 54th Electronic Components and Technology Conference (IEEE Cat. No.04CH37546)","","2004","1","","1088","1094 Vol.1","Board level solder joint reliability performance during drop test is a critical concern to semiconductor and electronic product manufacturers. A new JEDEC standard for board level drop test of handheld electronic products was just released to specify the drop test procedure and conditions. However, there is no detailed information stated on dynamic responses of printed circuit board (PCB) and solder joints which are closely related to stress and strain of solder joints that affect the solder joint reliability, nor there is any simulation technique which provides good correlation with experimental measurements of dynamic responses of PCB and the resulting solder joint reliability during the entire drop impact process. In this paper, comprehensive dynamic responses of PCB and solder joints, e.g., acceleration, strains, and resistance, are measured and analyzed with a multichannel real-time electrical monitoring system, and simulated with a novel input acceleration (Input-G) method. The solder joint failure process, i.e. crack initiation, propagation, and opening, is well understood from the behavior of dynamic resistance. It is found experimentally and numerically that the mechanical shock causes multiple PCB bending or vibration which induces the solder joint fatigue failure. It is proven that the peeling stress of the critical solder joint is the dominant failure indicator by simulation, which correlates well with the observations and assumptions by experiment. Coincidence of cyclic change among dynamic resistance of solder joints dynamic strains of PCB, and the peeling stress of the critical solder joints indicates that the solder joint crack opens and closes when PCB bends down and up, and the critical solder joint failure is induced by cyclic peeling stress. The failure mode and location of critical solder balls predicted by modeling correlate well with experimental observation by cross-section and dye penetration test.","","0-7803-8365-6","10.1109/ECTC.2004.1319475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1319475","","Analytical models;Soldering;Stress;Electronic equipment testing;Circuit testing;Strain measurement;Electrical resistance measurement;Accelerometers;Acceleration;Electric resistance","soldering;printed circuit testing;circuit reliability;impact testing;fatigue testing;fatigue cracks;dynamic response;ball grid arrays;finite element analysis;production testing","dynamic response;drop impact;board level solder joint reliability;drop test;JEDEC standard;handheld electronic products;PCB joints;multichannel real-time electrical monitoring;input acceleration method;solder joint failure;crack initiation;crack propagation;crack opening;dynamic resistance;mechanical shock;PCB bending;PCB vibration;fatigue failure;peeling stress;critical solder joint;cyclic change;advanced simulation techniques;thin-profile fine-pitch BGA;finite element model;integrated testing and simulation","","55","","20","","","","","IEEE","IEEE Conferences"
"Development and analysis of a folded shorted-patch antenna with reduced size","RongLin Li; G. DeJean; M. M. Tentzeris; J. Laskar","Sch. of Electr. & Comput. Eng., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Electr. & Comput. Eng., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Electr. & Comput. Eng., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Electr. & Comput. Eng., Georgia Inst. of Technol., Atlanta, GA, USA","IEEE Transactions on Antennas and Propagation","","2004","52","2","555","562","The length of a wall-shorted rectangular patch antenna can be reduced from /spl sim//spl lambda//sub 0//4 to /spl sim//spl lambda//sub 0//8 by a simple folding operation, which results in a stacked shorted-patch (S-P) structure with a resonant frequency that can be controlled by modifying the distance between the stacked (lower and upper) shorted-patches. A theoretical analysis based on a simple transmission-line model is presented and compared with numerical simulations, showing good agreement if the height of the folded patch is much smaller than the patch length. The physical insight of the variation of the resonant frequency for this reduced-size antenna can be understood by considering the antenna as a shorted patch loaded with a capacitor. An experimental verification is carried out for a 15 mm/spl times/15 mm/spl times/6 mm folded S-P antenna prototype designed for the 2.4 GHz ISM band that can achieve a 10-dB return loss bandwidth of 4% and results in a nearly omni-directional radiation pattern.","1558-2221","","10.1109/TAP.2004.823884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1282132","","Microstrip antennas;Patch antennas;Resonant frequency;Loaded antennas;Bandwidth;Antenna theory;Packaging;Dielectric substrates;Antennas and propagation;Size control","microstrip antennas;antenna radiation patterns;UHF antennas","wall-shorted rectangular patch antenna;stacked shorted-patch structure;resonant frequency;radiation pattern;microstrip antennas;small antennas;antenna theory;2.4 GHz","","75","","22","","","","","IEEE","IEEE Journals"
"On pixel count based crowd density estimation for visual surveillance","R. Ma; L. Li; W. Huang; Q. Tian","Inst. for Infocomm Res., Singapore; Inst. for Infocomm Res., Singapore; Inst. for Infocomm Res., Singapore; Inst. for Infocomm Res., Singapore","IEEE Conference on Cybernetics and Intelligent Systems, 2004.","","2004","1","","170","173 vol.1","Surveillance systems for public security are going beyond the conventional CCTV. A new generation of systems relies on image processing and computer vision techniques, deliver more ready-to-use information, and provide assistance for early detection of unusual events. Crowd density is a useful source of information because unusual crowdedness is often related to unusual events. Previous works on crowd density estimation either ignore perspective distortion or perform the correction based on incorrect formulation. Also there is no investigation on whether the geometric correction derived for the ground plane can be applied to human objects standing upright to the plane. This paper derives the relation for geometric correction for the ground plane and proves formally that it can be directly applied to all the foreground pixels. We also propose a very efficient implementation because it is important for a real-time application. Finally a time-adaptive criterion for unusual crowdedness detection is described.","","0-7803-8643-4","10.1109/ICCIS.2004.1460406","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1460406","","Surveillance;Layout;Neural networks;Equations;Humans;Entropy;Fractals;Testing;Curve fitting;Feedforward systems","surveillance;computer vision;image segmentation;computational geometry;data visualisation;image resolution","crowd density estimation;visual surveillance;image processing;computer vision;geometric correction;pixel counting;image segmentation","","30","","8","","","","","IEEE","IEEE Conferences"
"Optimal utilization, sizing, and steady-state performance comparison of multiconverter VSC-based FACTS controllers","B. Fardanesh","Electr. Eng. Dept., Manhattan Coll., Riverdale, NY, USA","IEEE Transactions on Power Delivery","","2004","19","3","1321","1327","This paper describes a method for optimal dimensioning of multiconverter voltage sourced converter-based FACTS controllers. This general method allows comparisons of the steady-state performance and effectiveness of all single-, two-, and three-converter controllers in achieving specific power system operating objectives. The controllers considered include the generalized unified power flow controller and its subdevices, i.e., the static compensator, the static synchronous series compensator, the unified power flow controller, and the interline power flow controller. The effects of various shunt and series converter size modularizations in multiconverter FACTS controllers are demonstrated. Sensitivities to power system topology related issues such as system strength, parallel paths, and compensated line impedances, as well as system loading, have been analyzed. An optimal power flow (OPF)-type formulation with embedded effective impedances and/or current injections is utilized to provide a single framework for representing all single- and multiconverter FACTS controllers considered. A small power system model is utilized in this study mainly focusing on the FACTS controller utilization and performance. Realistic constraints representing various converter limits have been implemented. MATLAB optimization routines are utilized.","1937-4208","","10.1109/TPWRD.2004.829154","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1308362","","Steady-state;Optimal control;Load flow;Power system analysis computing;Impedance;Power system modeling;Converters;Power conversion;Voltage control;Control systems","flexible AC transmission systems;power transmission control;load flow control;PWM power convertors;optimisation;static VAr compensators;power engineering computing","FACTS controllers;multiconverter voltage source converters;power flow controller;shunt converter;series converter;power system topology;MATLAB optimization","","33","","17","","","","","IEEE","IEEE Journals"
"Inventing wellness systems for aging in place","E. Dishman","NA","Computer","","2004","37","5","34","41","Unlike ""mainframe healthcare,"" personal wellness technologies can scale with the needs of an aging population. They can also drive a demanding specification for the requirements of ubiquitous, proactive computing in everyday life. Ultimately, aging-in-place research supports a broader vision of ""personal wellness systems"" that provide highly individualized support for home based healthcare to all age groups.","1558-0814","","10.1109/MC.2004.1297237","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1297237","","Aging;Medical services;Senior citizens;Europe;Educational institutions;Internet;Videoconference;Ethernet networks;Modems;Engineering profession","health care;geriatrics;telemedicine;patient care","personal wellness systems;aging population;mainframe healthcare;patient care","","157","","8","","","","","IEEE","IEEE Magazines"
"Fusion of static and dynamic body biometrics for gait recognition","Liang Wang; Huazhong Ning; Tieniu Tan; Weiming Hu","Nat. Lab. of Pattern Recognition, Chinese Acad. of Sci., Beijing, China; Nat. Lab. of Pattern Recognition, Chinese Acad. of Sci., Beijing, China; Nat. Lab. of Pattern Recognition, Chinese Acad. of Sci., Beijing, China; Nat. Lab. of Pattern Recognition, Chinese Acad. of Sci., Beijing, China","IEEE Transactions on Circuits and Systems for Video Technology","","2004","14","2","149","158","Vision-based human identification at a distance has recently gained growing interest from computer vision researchers. This paper describes a human recognition algorithm by combining static and dynamic body biometrics. For each sequence involving a walker, temporal pose changes of the segmented moving silhouettes are represented as an associated sequence of complex vector configurations and are then analyzed using the Procrustes shape analysis method to obtain a compact appearance representation, called static information of body. In addition, a model-based approach is presented under a Condensation framework to track the walker and to further recover joint-angle trajectories of lower limbs, called dynamic information of gait. Both static and dynamic cues obtained from walking video may be independently used for recognition using the nearest exemplar classifier. They are fused on the decision level using different combinations of rules to improve the performance of both identification and verification. Experimental results of a dataset including 20 subjects demonstrate the feasibility of the proposed algorithm.","1558-2205","","10.1109/TCSVT.2003.821972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1269749","","Biometrics;Humans;Legged locomotion;Surveillance;Computer vision;Information analysis;Shape;Trajectory;Terrorism;Face recognition","gait analysis;image motion analysis;image sequences;biometrics (access control);image segmentation;image classification","static body biometrics;dynamic body biometrics;gait recognition;vision-based human identification;computer vision;human recognition algorithm;temporal pose;segmented moving silhouettes;complex vector configuration;Procrustes shape analysis method;walker tracking;joint-angle trajectories;walking video;nearest exemplar classifier","","214","","28","","","","","IEEE","IEEE Journals"
"Test and simulation of axial flux-motor characteristics for hybrid electric vehicles","Sung Chul Oh; A. Emadi","Illinois Inst. of Technol., Chicago, IL, USA; NA","IEEE Transactions on Vehicular Technology","","2004","53","3","912","919","High power density is the main advantage of the axial flux motors compared to the conventional radial flux motors. Therefore, they are suitable candidates for the power train of hybrid electric vehicles. In addition, operating speed range and efficiency of axial flux motors can be improved by changing the air gap of the machine. In this paper, for each operating point, the optimal air gap is estimated based on the measured efficiency at different air gaps. The motor model is developed using the estimated optimal air gap and efficiency. Vehicle performance with the axial flux motor is also simulated based on the developed motor/controller model. Furthermore, the actual motor performance in a typical vehicle environment is analyzed with a vehicle simulator by applying the concept of hardware in the loop without installing the motor in the vehicle. Actual motor performance is compared with the simulation results as well. Motor performance in different drive cycles is also tested. The test motor can be used for the drivetrain of a series hybrid electric vehicle.","1939-9359","","10.1109/TVT.2004.827165","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1300880","","Testing;Hybrid electric vehicles;Geometry;Hardware;Propulsion;Voltage;Torque measurement;Velocity measurement;Air gaps;Performance analysis","hybrid electric vehicles;air gaps;electric drives;magnetic flux;traction motors","axial flux-motor;hybrid electric vehicles;high power density;optimal air gap;hardware in the loop;drive cycle;vehicle simulator;motor performance","","30","","5","","","","","IEEE","IEEE Journals"
"Clutter Reduction in Multi-Dimensional Data Visualization Using Dimension Reordering","Wei Peng; M. O. Ward; E. A. Rundensteiner","Worcester Polytechnic Institute; Dept. of Comput. Sci., Worcester Polytech. Inst., MA; Dept. of Comput. Sci., Worcester Polytech. Inst., MA","IEEE Symposium on Information Visualization","","2004","","","89","96","Visual clutter denotes a disordered collection of graphical entities in information visualization. Clutter can obscure the structure present in the data. Even in a small dataset, clutter can make it hard for the viewer to find patterns, relationships and structure. In this paper, we define visual clutter as any aspect of the visualization that interferes with the viewer's understanding of the data, and present the concept of clutter-based dimension reordering. Dimension order is an attribute that can significantly affect a visualization's expressiveness. By varying the dimension order in a display, it is possible to reduce clutter without reducing information content or modifying the data in any way. Clutter reduction is a display-dependent task. In this paper, we follow a three-step procedure for four different visualization techniques. For each display technique, first, we determine what constitutes clutter in terms of display properties; then we design a metric to measure visual clutter in this display; finally we search for an order that minimizes the clutter in a display","1522-404X","0-7803-8779-3","10.1109/INFVIS.2004.15","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382895","Multidimensional visualization;dimension order;visual clutter;visual structure","Data visualization;Displays;Scattering;Computer science;Chromium;User interfaces;Pattern recognition;Gain measurement;Multidimensional systems;Polarization","clutter;computer displays;data visualisation;pattern recognition;user interfaces;very large databases","visual clutter reduction;multidimensional data visualization;information visualization;display technique;dimension reorder;visual structure;pattern identification","","97","","27","","","","","IEEE","IEEE Conferences"
"Review of dynamic voltage restorer for power quality Improvement","J. Praveen; B. P. Muni; S. Venkateshwarlu; H. V. Makthal","MGIT, Hyderabad, India; NA; NA; NA","30th Annual Conference of IEEE Industrial Electronics Society, 2004. IECON 2004","","2004","1","","749","754 Vol. 1","Power quality has always been important for customers, but with increasing applications of electronic loads and controllers sensitive to the power quality, the subject has attracted renewed interest in recent times. Power quality encompasses several aspects: harmonics, over voltage, flicker voltage sags and swells, interruptions etc., lasting only a few cycles can cause significant damage for a manufacturing process and computer hardware installations. Voltage source converter based dynamic voltage restorer (DVR) can be used effectively for mitigation of voltage sag and swells. This paper presents the operating principle, power circuit topologies, mathematical modeling, control philosophies and applications of DVR for power quality improvement along with systematic review of published literature.","","0-7803-8730-9","10.1109/IECON.2004.1433408","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1433408","","Power quality;Voltage fluctuations;Application software;Power system harmonics;Voltage control;Manufacturing processes;Computer aided manufacturing;Hardware;Power system restoration;Circuit topology","power supply quality;power conversion harmonics;power convertors;overvoltage","dynamic voltage restorer;power quality;electronic load;electronic controller;harmonic aspect;over voltage;flicker voltage sag;voltage swell;manufacturing process;computer hardware installation;voltage source converter;power circuit topology;mathematical modeling","","33","","36","","","","","IEEE","IEEE Conferences"
"FPGA implementation of AdaBoost algorithm for detection of face biometrics","Yu Wei; Xiong Bing; C. Chareonsak","Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore; Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore; Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore","IEEE International Workshop on Biomedical Circuits and Systems, 2004.","","2004","","","S1/6","17","At present, most of the high performance arbitrary-shape object detection algorithms are based on statistical methods such as SVM (support vector machine) and AdaBoost method for frontal-view face detection was proposed by Viola in 2001. This method offered impressive accuracy at high speed. Thus, many medical applications requiring biometric and general object detection are good candidates for AdaBoost algorithm. However, in the cases of high-resolution image and real-time video, the algorithm still poses a high computation load that could not be met by average personal computers. In this paper, FPGA (field programmable gate array) design of hardware for a real-time face detection based on AdaBoost algorithm is described. Being fully programmable, hardware design using FPGA offers a much shorter development time and enables a quick verification of DSP algorithms.","","0-7803-8665-5","10.1109/BIOCAS.2004.1454161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1454161","","Face detection;Field programmable gate arrays;Biometrics;Object detection;Support vector machines;Algorithm design and analysis;Hardware;Statistical analysis;Medical services;Biomedical equipment","field programmable gate arrays;biometrics (access control);support vector machines;medical image processing","FPGA implementation;field programmable gate array;AdaBoost algorithm;face biometrics detection;high performance arbitrary-shape object detection algorithms;support vector machine;frontal-view face detection;medical applications;high-resolution image;real-time video;high computation load;digital signal processing algorithms","","27","","9","","","","","IEEE","IEEE Conferences"
"Choice of FACTS device control inputs for damping interarea oscillations","M. M. Farsangi; Y. H. Song; K. Y. Lee","Kerman Univ., Iran; NA; NA","IEEE Transactions on Power Systems","","2004","19","2","1135","1143","A method is proposed in this paper to select the input signals for both single and multiple flexible ac transmission system (FACTS) devices in small and large power systems. Different input-output controllability analyses are used to assess the most appropriate input signals (stabilizing signal) for the static var compensator (SVC), the static synchronous compensator (SSSC), and the unified power-flow controller (UPFC) for achieving good damping of interarea oscillations. The study presented in this paper is carried out on one small system with one FACTS device at a time; and one large system equipped with the SVC, the SSSC, and the UPFC.","1558-0679","","10.1109/TPWRS.2003.820705","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1295025","","Damping;Control systems;Power system analysis computing;Static VAr compensators;Power system stability;Flexible AC transmission systems;Controllability;Power system control;Power system transients;Stability analysis","flexible AC transmission systems;power control;static VAr compensators;power transmission control;oscillations;controllability;load flow control;power system stability","FACTS device control inputs;damping interarea oscillations;multiple flexible ac transmission system;large power systems;input-output controllability;static var compensator;SVC;static synchronous compensator;unified power-flow controller;power system oscillation;stabilizing signal","","119","","26","","","","","IEEE","IEEE Journals"
"UltraWideBand indoor positioning systems and their use in emergencies","S. J. Ingram; D. Harmer; M. Quinlan","Thales Res. & Technol. (UK) Ltd., Reading, UK; Thales Res. & Technol. (UK) Ltd., Reading, UK; Thales Res. & Technol. (UK) Ltd., Reading, UK","PLANS 2004. Position Location and Navigation Symposium (IEEE Cat. No.04CH37556)","","2004","","","706","715","Reliable and accurate indoor positioning for moving users requires a local replacement for satellite navigation. An UltraWideBand (UWB) system is particularly suitable for such local systems, including temporary installations supporting emergency services inside large buildings. The requirements for emergencies will be very variable, but will generally include: good radio penetration through structures, the rapid set-up of a stand-alone system, tolerance of high levels of reflection, and high accuracy. The accuracy should be better than 1 m, as sometimes it matters which side of a door you are, and locations should be in 3 dimensions. Support for robots as well as people would call for still better accuracy. Rapid set-up implies very little surveying of the fixed terminals, and positioning relative to the mobile and fixed terminals. A radio system that measures ranges between fixed and mobile terminals matches these requirements, but the requirements for accuracy and for dealing with multipath need a bandwidth of more than 1 GHz. Thus UWB is the preferred solution, as it has the specific advantage of high accuracy, even in the presence of severe multipath. This paper presents the features and system design options for UWB positioning systems, and shows how they match the indoor location demands of emergency services. The main features that are covered are: the deployment of terminals (how many, and where), the minimum requirements for fixed terminal surveying, integration (hybridisation) with GNSS, and solving for position inside the network. The main system design options are: whether the mobile terminals are transceivers or solely receivers, the UWB signal design and frequency span, and the use of the same signal for communications. The paper includes results from a demonstration UWB indoor positioning system being built at TRT (UK).","","0-7803-8416-4","10.1109/PLANS.2004.1309063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1309063","","Ultra wideband technology;Satellite navigation systems;Emergency services;Satellite broadcasting;Radio navigation;Buildings;Reflection;Robots;Bandwidth;Transceivers","Global Positioning System;emergency services;radionavigation;position measurement","UltraWideBand indoor positioning systems;emergencies;reliable positioning;satellite navigation;good radio penetration;rapid set-up;stand-alone system;emergency services;accurate positioning;terminals deployment","","68","","3","","","","","IEEE","IEEE Conferences"
"A comprehensive analysis of current-mode control for DCM buck-boost converters","K. C. Wu","Lockheed Martin, Moorestown, NJ, USA","IEEE Transactions on Industrial Electronics","","2004","51","3","733","735","Comprehensive analyses for the buck-boost, pulse width modulation DC/DC converters applying peak current current-mode control are given. The analysis provides closed-form solutions for steady-state output, small-signal loop gain, and conducted susceptibility. It also proves that the state-space averaged model developed for converter using a single-loop voltage-mode control is valid for a current-mode-controlled converter.","1557-9948","","10.1109/TIE.2004.825204","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1302352","","Steady-state;Voltage control;Closed-form solution;Electrons;Tides;Power supplies;Mathematical model;Internet;Equations;Performance analysis","electric current control;DC-DC power convertors;PWM power convertors;electric admittance;state-space methods;voltage control;sensitivity","comprehensive analysis;current-mode control;buck-boost converters;pulse width modulation;DC/DC converters;steady-state output;loop gain;conducted susceptibility;state-space averaged model;voltage-mode control;sensitivity","","20","","7","","","","","IEEE","IEEE Journals"
"A flexible wearable antenna","C. Cibin; P. Leuchtmann; M. Gimersky; R. Vahldieck; S. Moscibroda","Lab. for Electromagn. Fields & Microwave Electron., Swiss Fed. Inst. of Technol., Zurich, Switzerland; Lab. for Electromagn. Fields & Microwave Electron., Swiss Fed. Inst. of Technol., Zurich, Switzerland; Lab. for Electromagn. Fields & Microwave Electron., Swiss Fed. Inst. of Technol., Zurich, Switzerland; Lab. for Electromagn. Fields & Microwave Electron., Swiss Fed. Inst. of Technol., Zurich, Switzerland; NA","IEEE Antennas and Propagation Society Symposium, 2004.","","2004","4","","3589","3592 Vol.4","The paper describes the development of a flexible wearable antenna used in military and police work. The design is based on numerical simulations using commercial software. Simulations taking into account the curved-surface profile of the antenna and differently sized human bodies are presented. Experimentally obtained return loss and radiation patterns are shown in comparison with the computed results. Measured return loss better than 7 dB has been achieved across the frequency band of 360-460 MHz. The superiority of the antenna with respect to conventionally used antennas in the abovementioned applications is demonstrated.","","0-7803-8302-8","10.1109/APS.2004.1330122","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1330122","","Biomedical monitoring;Military computing;Frequency;Antenna measurements;Loss measurement;Antennas and propagation;Humans;Antenna radiation patterns;Absorption;Shape measurement","mobile antennas;UHF antennas;numerical analysis;antenna radiation patterns;loss measurement;antenna testing;mobile radio;military communication;police","flexible wearable antenna;military work;police work;numerical simulations;commercial software;curved-surface profile;human body size;return loss;radiation patterns;360 to 460 MHz","","33","","6","","","","","IEEE","IEEE Conferences"
"Small-signal Laplace-domain analysis of uniformly-sampled pulse-width modulators","D. M. Van de Sype; K. De Gusseme; A. P. Van den Bossche; J. A. Melkebeek","Dept. of Electr. Energy, Syst. & Autom., Ghent Univ., Gent, Belgium; Dept. of Electr. Energy, Syst. & Autom., Ghent Univ., Gent, Belgium; Dept. of Electr. Energy, Syst. & Autom., Ghent Univ., Gent, Belgium; Dept. of Electr. Energy, Syst. & Autom., Ghent Univ., Gent, Belgium","2004 IEEE 35th Annual Power Electronics Specialists Conference (IEEE Cat. No.04CH37551)","","2004","6","","4292","4298 Vol.6","As the performance of digital signal processors has increased rapidly during the last decade, there is a growing interest to replace the analog controllers in low power switching converters by more complicated and flexible digital control algorithms. Compared to high power converters, the control loop bandwidths for converters in the lower power range are generally much higher. Because of this, the dynamic properties of the uniformly-sampled pulse-width modulators used in low power applications become an important restriction for the maximum achievable bandwidth of control loops. After the discussion of the most commonly used uniformly-sampled pulse-width modulators, small-signal frequency- and Laplace-domain models for the different types of uniformly-sampled pulse-width modulators are derived theoretically. The results obtained are verified by means of experimental data retrieved from a test setup.","0275-9306","0-7803-8399-0","10.1109/PESC.2004.1354760","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1354760","","Space vector pulse width modulation;Pulse modulation;Bandwidth;Digital signal processors;Switching converters;Digital control;Signal processing algorithms;Frequency modulation;Information retrieval;Testing","modulators;PWM power convertors;switching convertors;digital signal processing chips;power engineering computing;control engineering computing;digital control;frequency-domain analysis;Laplace transforms","uniformly-sampled pulse-width modulator;small-signal Laplace-domain analysis;digital signal processor;power switching converter;digital control algorithm;control loop bandwidth","","64","","11","","","","","IEEE","IEEE Conferences"
