"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Teaching computer networking fundamentals using practical laboratory exercises","N. I. Sarkar","Sch. of Comput. & Inf. Sci., Auckland Univ. of Technol., New Zealand","IEEE Transactions on Education","","2006","49","2","285","291","Motivating students to learn computer networking concepts is often difficult because many students find the subject rather technical, dry, and boring. To overcome this problem, the author has prepared some practical laboratory exercises (practicals) and other materials. They are designed around a network operating system and a multiuser, multitasking operating system and are suitable for classroom use in undergraduate computer networking courses. The effectiveness of these practicals has been evaluated both formally by students and informally in discussion within the teaching team. The implementation of the practicals was judged to be successful because of the positive student feedback and also because students scored better in the final exam. This paper describes the practicals, their overall effectiveness, and plans for further projects. The impact of practicals on student learning and comprehension is also discussed","1557-9638","","10.1109/TE.2006.873967","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1629225","Computer networking education;Linux;NetWare;server-based networking;Transmission control protocol/Internet protocol (TCP/IP)","Computer science education;Computer networks","computer networks;computer science education;teaching","computer networking teaching;practical laboratory exercises;network operating system;multiuser operating system;multitasking operating system;undergraduate computer networking courses","","35","","22","","","","","IEEE","IEEE Journals"
"A 0.5-GHz to 2.5-GHz PLL With Fully Differential Supply Regulated Tuning","M. Brownlee; P. K. Hanumolu; K. Mayaram; U. Moon","Sch. of Electr. Eng. & Comput. Sci., Oregon State Univ., Corvallis, OR; Sch. of Electr. Eng. & Comput. Sci., Oregon State Univ., Corvallis, OR; Sch. of Electr. Eng. & Comput. Sci., Oregon State Univ., Corvallis, OR; Sch. of Electr. Eng. & Comput. Sci., Oregon State Univ., Corvallis, OR","IEEE Journal of Solid-State Circuits","","2006","41","12","2720","2728","This paper describes a wide-range clock generation phase-locked loop (PLL) incorporating several features that make it suitable for integration in highly scaled processes. A fully differential supply regulated tuning scheme is used to combat power supply noise. The charge pump uses a resistor rather than an active current source to define the pumping current in order to reduce the charge pump flicker noise. Fabricated in a 0.18-mum CMOS process, the PLL occupies 0.15 mm2  die area and achieves a frequency range of 0.5 to 2.5 GHz. When operating at 2.4 GHz, the power consumption is 14 mA from a 1.8-V supply while the jitter is 2.36 ps rms","1558-173X","","10.1109/JSSC.2006.884194","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4014601","Phase-locked loop;power supply noise;supply regulation;charge pump;flicker noise;voltage-controlled oscillator","Phase locked loops;1f noise;Charge pumps;Clocks;Power supplies;Resistors;CMOS process;Frequency;Energy consumption;Jitter","circuit tuning;CMOS integrated circuits;flicker noise;integrated circuit noise;phase locked loops;power supply circuits;UHF integrated circuits;voltage multipliers;voltage-controlled oscillators","fully differential supply regulated tuning;wide-range clock generation phase-locked loop;power supply noise;charge pump;pumping current;flicker noise;CMOS process;voltage-controlled oscillator;14 mA;0.5 to 2.5 GHz;0.18 micron;2.36 ps;1.8 V","","43","","12","","","","","IEEE","IEEE Journals"
"A Closed-Form Formula for Magnetic Dipole Localization by Measurement of Its Magnetic Field and Spatial Gradients","T. Nara; S. Suzuki; S. Ando","Graduate Sch. of Inf. Sci. & Technol., Univ. of Tokyo; NA; NA","IEEE Transactions on Magnetics","","2006","42","10","3291","3293","This paper presents a simple algorithm and a compact sensor for localization of a magnetic dipole. First, we derive an explicit localization formula, where the dipole position, irrespective of its posture, is directly reconstructed from the magnetic field and its spatial gradient tensor. Then, we develop a sensor unit consisting of three orthogonal loop coils, three orthogonal planar gradiometers, and three orthogonal coaxial gradiometers, for measuring the magnetic field, nondiagonal, and diagonal components of the gradient tensor, respectively. Localization experiments are conducted, where the maximum error is about 7 mm when the source-sensor distance is from 80 to 140 mm","1941-0069","","10.1109/TMAG.2006.879151","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1704603","Gradiometer;inverse problem;localization;magnetic dipole;radio frequency identification (RFID) tag","Magnetic field measurement;Magnetic sensors;Coils;RFID tags;Magnetic flux;Magnetic resonance;Tensile stress;Radiofrequency identification;Frequency estimation;Information science","magnetic field measurement;magnetic moments;magnetometers;radiofrequency identification;tensors","closed-form formula;magnetic dipole localization;magnetic field measurement;compact sensor;spatial gradient tensor;orthogonal loop coils;orthogonal planar gradiometers;orthogonal coaxial gradiometers;radio frequency identification tag;RFID tag","","106","","8","","","","","IEEE","IEEE Journals"
"A new control strategy for single-phase shunt active power filters using a Lyapunov function","H. Komurcugil; O. Kukrer","Dept. of Comput. Eng., Eastern Mediterranean Univ., Mersin, Turkey; NA","IEEE Transactions on Industrial Electronics","","2006","53","1","305","312","This paper proposes a new control strategy for single-phase shunt active power filters (APFs) based on Lyapunov's stability theory. The idea in this strategy is to form an energy-like Lyapunov function in terms of the active filter states and then determine the control law that makes the time derivative of the Lyapunov function always negative for all values of the states. It is shown that a globally stable control is possible at the expense of a time-varying reference function for the direct current (dc) capacitor voltage. This method, however, requires the estimation or measurement of the harmonic ripple component on the dc capacitor voltage. Therefore, a modified control is proposed by ignoring this ripple component. The active filter's current reference is obtained by subtracting the measured load current from the generated supply current reference. The amplitude of the supply current reference can be adjusted by using a proportional-integral (PI) controller that regulates the dc capacitor voltage. Experimental results that are obtained for steady-state operation and step changes in the load are presented to verify the correct operation of the proposed control strategy.","1557-9948","","10.1109/TIE.2005.862218","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1589390","Lyapunov-based control;shunt active power filters (APFs)","Active filters;Lyapunov method;Capacitors;Voltage control;Current supplies;Power harmonic filters;Current measurement;Pi control;Proportional control;Steady-state","power harmonic filters;active filters;Lyapunov methods;PI control;voltage control","single-phase shunt active power filter;Lyapunov stability theory;time-varying reference function;direct current capacitor voltage;harmonic ripple measurement;proportional-integral controller;DC voltage regulation","","99","","15","","","","","IEEE","IEEE Journals"
"Iris on the Move: Acquisition of Images for Iris Recognition in Less Constrained Environments","J. R. Matey; O. Naroditsky; K. Hanna; R. Kolczynski; D. J. LoIacono; S. Mangru; M. Tinker; T. M. Zappia; W. Y. Zhao","Sarnoff Corp., Princeton, NJ; Sarnoff Corp., Princeton, NJ; NA; NA; NA; NA; NA; NA; NA","Proceedings of the IEEE","","2006","94","11","1936","1947","Iris recognition is one of the most powerful techniques for biometric identification ever developed. Commercial systems based on the algorithms developed by John Daugman have been available since 1995 and have been used in a variety of practical applications. However, all currently available systems impose substantial constraints on subject position and motion during the recognition process. These constraints are largely driven by the image acquisition process, rather than the particular pattern-matching algorithm used for the recognition process. In this paper we present results of our efforts to substantially reduce constraints on position and motion by means of a new image acquisition system based on high-resolution cameras, video synchronized strobed illumination, and specularity based image segmentation. We discuss the design tradeoffs we made in developing the system and the performance we have been able to achieve when the image acquisition system is combined with a standard iris recognition algorithm. The Iris on the Move (IOM) system is the first system to enable capture of iris images of sufficient quality for iris recognition while the subject is moving at a normal walking pace through a minimally confining portal","1558-2256","","10.1109/JPROC.2006.884091","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4052478","Biometric identification;eye safety;image acquisition;image processing;iris recognition;strobe illumination","Iris recognition;Biometrics;Pattern recognition;Image recognition;Cameras;Lighting;Image segmentation;Algorithm design and analysis;Standards development;Legged locomotion","eye;image motion analysis;image recognition;image segmentation;video cameras","image acquisition system;high-resolution cameras;video synchronized strobed illumination;specularity based image segmentation;iris recognition algorithm;iris on the move system","","208","","18","","","","","IEEE","IEEE Journals"
"The H.264 Video Coding Standard","H. Kalva","Florida Atlantic University","IEEE MultiMedia","","2006","13","4","86","90","The H.264 video coding standard, also known as MPEG AVC, represents the state of the art in video compression. This article provides an overview of the H.264 standard. To help the reader understand the similarities and differences between it and MPEG-2 (and other hybrid video coding standards), the author describes the H.264 features and compare them to functionally similar MPEG-2 features","1941-0166","","10.1109/MMUL.2006.93","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1709847","standards;video coding;H.264;M-Peg-4;intraframe prediction;interframe prediction;IPTV;bit rates;video resolution;next generation;transform coding;entropy coding","Video coding;Video compression;Transform coding;Decoding;Standards publication;Video on demand;Encoding;Bit rate;IEC standards;ISO standards","data compression;standards;video coding","H.264 video coding standard;MPEG AVC;video compression;MPEG-2 feature","","62","","5","","","","","IEEE","IEEE Magazines"
"A new class of magnetic fluids: bmim[FeCl/sub 4/] and nbmim[FeCl/sub 4/] ionic liquids","S. Hayashi; S. Saha; H. Hamaguchi","Dept. of Chem., Univ. of Tokyo, Japan; Dept. of Chem., Univ. of Tokyo, Japan; Dept. of Chem., Univ. of Tokyo, Japan","IEEE Transactions on Magnetics","","2006","42","1","12","14","The responses to a magnet of two room-temperature ionic liquids containing tetrachloroferrate(III) ions, 1-butyl-3-methylimidazolium tetrachloroferrate (bmim[FeCl/sub 4/]) and 1-butyronitrile-3-methylimidazolium tetrachloroferrate (nbmim[FeCl/sub 4/]) are compared. Although their magnetic susceptibilities are similar, the observed responses are distinct from each other, suggesting that the response is determined not only by the magnetic susceptibility but also by the other factors including density, viscosity, and surface tension. The two magnetic ionic liquids constitute a new class of magnetic fluids that hold many attractive physical properties for practical applications.","1941-0069","","10.1109/TMAG.2005.854875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1561495","1-butyl-3-methylimidazolium;1-butyronitrile-3-methylimidazolium;ionic liquid;magnetic fluid;tetrachloroferrate(III) ion","Magnetic liquids;Magnetic separation;Spectroscopy;Shape;Magnetic susceptibility;Magnetic properties;Neodymium;Chemicals;Electromagnetic wave absorption;Chemistry","magnetic fluids;ferrimagnetic materials","magnetic fluid;magnetic susceptibility;density;viscosity;surface tension;magnetic liquid;ionic liquid;1-butyl-3-methylimidazolium tetrachloroferrate;1-butyronitrile-3-methylimidazolium tetrachloroferrate;FeCl/sub 4/","","118","","23","","","","","IEEE","IEEE Journals"
"IEEE Standard Dictionary of Measures of the Software Aspects of Dependability","","","IEEE Std 982.1-2005 (Revision of IEEE Std 982.1-1988)","","2006","","","0_1","34","A standard dictionary of measures of the software aspects of dependability for assessing and predicting the reliability, maintainability, and availability of any software system; in particular, it applies to mission critical software systems.","","0-7381-4847-4","10.1109/IEEESTD.2006.215280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1634994","","","","","","","","23","","","","","IEEE","IEEE Standards"
"Supervised Learning of Edges and Object Boundaries","P. Dollar; Zhuowen Tu; S. Belongie","University of California, San Diego; NA; NA","2006 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR'06)","","2006","2","","1964","1971","Edge detection is one of the most studied problems in computer vision, yet it remains a very challenging task. It is difficult since often the decision for an edge cannot be made purely based on low level cues such as gradient, instead we need to engage all levels of information, low, middle, and high, in order to decide where to put edges. In this paper we propose a novel supervised learning algorithm for edge and object boundary detection which we refer to as Boosted Edge Learning or BEL for short. A decision of an edge point is made independently at each location in the image; a very large aperture is used providing significant context for each decision. In the learning stage, the algorithm selects and combines a large number of features across different scales in order to learn a discriminative model using an extended version of the Probabilistic Boosting Tree classification algorithm. The learning based framework is highly adaptive and there are no parameters to tune. We show applications for edge detection in a number of specific image domains as well as on natural images. We test on various datasets including the Berkeley dataset and the results obtained are very good.","1063-6919","0-7695-2597-0","10.1109/CVPR.2006.298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1640993","","Supervised learning;Image edge detection;Object detection;Computer science;Computer vision;Apertures;Boosting;Application software;Detectors;Neuroimaging","","","","200","","23","","","","","IEEE","IEEE Conferences"
"Flapping flight for biomimetic robotic insects: part II-flight control design","Xinyan Deng; L. Schenato; S. S. Sastry","Dept. of Mech. Eng., Delaware Univ., Newark, DE, USA; NA; NA","IEEE Transactions on Robotics","","2006","22","4","789","803","In this paper, we present the design of the flight control algorithms for flapping wing micromechanical flying insects (MFIs). Inspired by the sensory feedback and neuromotor structure of insects, we propose a similar top-down hierarchical architecture to achieve high performance despite the MFIs' limited on-board computational resources. The flight stabilization problem is formulated as high-frequency periodic control of an underactuated system. In particular, we provide a methodology to approximate the time-varying dynamics caused by the aerodynamic forces with a time-invariant model using averaging theory and a biomimetic parametrization of the wing trajectories. This approximation leads to a simpler dynamical model that can be identified using experimental data from the on-board sensors and the voltage inputs to the wing actuators. The overall control law is a periodic proportional output feedback. Simulations, including sensor and actuator models, demonstrate stable flight in hovering mode","1941-0468","","10.1109/TRO.2006.875483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1668261","Averaging;biomimetic;flapping flight;micro-aerial vehicles (MAVs);periodic control","Biomimetics;Insects;Control design;Aerodynamics;Biosensors;Actuators;Robot sensing systems;Algorithm design and analysis;Aerospace control;Micromechanical devices","aerodynamics;aerospace control;aerospace robotics;biomimetics;control system synthesis;feedback;microrobots;mobile robots;periodic control;robot dynamics;stability;time-varying systems","flapping flight;biomimetic robotic insects;flight control design;flapping wing;micromechanical flying insects;flight stabilization;high-frequency periodic control;time-varying dynamics;aerodynamic forces;time-invariant model;periodic proportional output feedback","","167","","57","","","","","IEEE","IEEE Journals"
"Gradient of mutual information in linear vector Gaussian channels","D. P. Palomar; S. Verdu","Dept. of Electr. Eng., Princeton Univ., NJ, USA; Dept. of Electr. Eng., Princeton Univ., NJ, USA","IEEE Transactions on Information Theory","","2006","52","1","141","154","This paper considers a general linear vector Gaussian channel with arbitrary signaling and pursues two closely related goals: i) closed-form expressions for the gradient of the mutual information with respect to arbitrary parameters of the system, and ii) fundamental connections between information theory and estimation theory. Generalizing the fundamental relationship recently unveiled by Guo, Shamai, and Verdu/spl acute/, we show that the gradient of the mutual information with respect to the channel matrix is equal to the product of the channel matrix and the error covariance matrix of the best estimate of the input given the output. Gradients and derivatives with respect to other parameters are then found via the differentiation chain rule.","1557-9654","","10.1109/TIT.2005.860424","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1564431","De Bruijn's identity;divergence;Gaussian noise;minimum mean-square error (MMSE);multiple-input multiple-output (MIMO) channels;mutual information;nonlinear estimation;precoder optimization","Mutual information;Vectors;Gaussian channels;Closed-form solution;Information theory;Estimation theory;Covariance matrix;Signal to noise ratio;Gaussian noise;Robustness","gradient methods;Gaussian channels;channel estimation;telecommunication signalling;covariance matrices;Gaussian noise;least mean squares methods;MIMO systems;nonlinear estimation;precoding;channel coding;nonlinear codes;linear codes","mutual information gradient;linear vector Gaussian channel;arbitrary signaling;closed-form expression;channel matrix;error covariance matrix;differentiation chain;De Bruijns identity;Gaussian noise;minimum mean-square error;MMSE;multiple-input multiple-output;MIMO channel;nonlinear estimation;precoder optimization","","222","","30","","","","","IEEE","IEEE Journals"
"Standardization and Discretion: Does the Environmental Standard ISO 14001 Lead to Performance Benefits?","S. Link; E. Naveh","Fac. of Ind. Eng. & Manage., Technion-Israel Inst. of Technol., Haifa; Fac. of Ind. Eng. & Manage., Technion-Israel Inst. of Technol., Haifa","IEEE Transactions on Engineering Management","","2006","53","4","508","519","This study sought to determine if the environmental management standard ISO 14001 helps organizations reduce the negative impact their business activities may have on the environment, and as a result, also improves their business performance. Forty organizations participated in the study and described how they implement ISO 14001 requirements. They also reported how the standard impacts on their environmental and business performance. The results show that if ISO 14001 requirements become part of the organization's daily practices, then standardization of the organization's handling of environmental issues follows-leading, consequently, to better organizational environmental performance. In addition, standardization augments its effect on organizational environmental performance through its positive impact on employee discretion. Allowing employees discretion further improves environmental performance. We saw that discretion partially mediates the effect of standardization on environmental performance. Analysis of survey and financial data did not reveal any support for the hypothesis that achieving improvement in environmental performance as result of ISO 14001 implementation leads to better business performance; on the other hand, we saw that business performance was not harmed","1558-0040","","10.1109/TEM.2006.883704","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1715643","Business performance;discretion;environmental management systems;environmental performance;ISO 14001;standardization","Environmental management;Standards organizations;Organizations;ISO Standards","environmental management;ISO standards;organisational aspects;standardisation","standardization;ISO 14001 standard;environmental management standard;business activities;organization daily practices;organizational environmental performance;employees discretion","","131","","83","","","","","IEEE","IEEE Journals"
"Synthesis of quantum-logic circuits","V. V. Shende; S. S. Bullock; I. L. Markov","The University of Michigan, Ann Arbor,MI 48109-2212 USA; NA; NA","IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems","","2006","25","6","1000","1010","The pressure of fundamental limits on classical computation and the promise of exponential speedups from quantum effects have recently brought quantum circuits (Proc. R. Soc. Lond. A, Math. Phys. Sci., vol. 425, p. 73, 1989) to the attention of the electronic design automation community (Proc. 40th ACM/IEEE Design Automation Conf., 2003), (Phys. Rev. A, At. Mol. Opt. Phy., vol. 68, p. 012318, 2003), (Proc. 41st Design Automation Conf., 2004), (Proc. 39th Design Automation Conf., 2002), (Proc. Design, Automation, and Test Eur., 2004), (Phys. Rev. A, At. Mol. Opt. Phy., vol. 69, p. 062321, 2004), (IEEE Trans. Comput.-Aided Des. Integr. Circuits Syst., vol. 22, p. 710, 2003). Efficient quantum-logic circuits that perform two tasks are discussed: 1) implementing generic quantum computations, and 2) initializing quantum registers. In contrast to conventional computing, the latter task is nontrivial because the state space of an n-qubit register is not finite and contains exponential superpositions of classical bitstrings. The proposed circuits are asymptotically optimal for respective tasks and improve earlier published results by at least a factor of 2. The circuits for generic quantum computation constructed by the algorithms are the most efficient known today in terms of the number of most expensive gates [quantum controlled-NOTs (CNOTs)]. They are based on an analog of the Shannon decomposition of Boolean functions and a new circuit block, called quantum multiplexor (QMUX), which generalizes several known constructions. A theoretical lower bound implies that the circuits cannot be improved by more than a factor of 2. It is additionally shown how to accommodate the severe architectural limitation of using only nearest neighbor gates, which is representative of current implementation technologies. This increases the number of gates by almost an order of magnitude, but preserves the asymptotic optimality of gate counts.","1937-4151","","10.1109/TCAD.2005.855930","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1629135","Application specific integrated circuits;circuit analysis;circuit optimization;circuit synthesis;circuit topology;design automation;logic design;matrix decompositions;quantum effect semiconductor devices;quantum theory","Circuit synthesis;Quantum computing;Design automation;Optimized production technology;Registers;Electronic design automation and methodology;Circuit testing;Automatic testing;State-space methods;Boolean functions","Boolean functions;high level synthesis;logic design;quantum gates","quantum-logic circuit synthesis;generic quantum computations;quantum registers;quantum controlled-NOT gates;Shannon decomposition;Boolean functions;quantum multiplexor","","167","","38","","","","","IEEE","IEEE Journals"
"Super Junction LDMOS Transistors - Implementing super junction LDMOS transistors to overcome substrate depletion effects","I. C. Park; C. A. T. Salama","Dongbu Electron. Co. Ltd., Buchem; NA","IEEE Circuits and Devices Magazine","","2006","22","6","10","15","The super junction (SJ) concept (Coe et al.) applied to power semiconductor devices is attractive due to its potential for reducing on-resistance at a given breakdown voltage. Discrete SJ vertical power devices have recently become available commercially. However, lateral SJ devices have not materialized for several years partly due to the fact that the lateral SJ structure, implemented on silicon substrates, suffers from substrate-assisted depletion effects which reduce the breakdown voltage. This article discusses the various device structures that have been proposed to eliminate the substrate-assisted depletion effects in SJ-lateral double diffused MOS LDMOS transistors (SJ-LDMOSTs). The concept of the SJ device and vertical and lateral SJ structure was summarized. The substrate-assisted depletion effects are described in detail. The alternative implementations proposed to suppress the substrate effects were then discussed. And the experimental implementation results are summarized and discussed to identify the most likely option for the implementation of lateral SJ-LDMOSTs","1558-1888","","10.1109/MCD.2006.307271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4099509","","MOSFETs;Doping;Substrates;Etching;Space charge;Silicon on insulator technology;Circuits;Semiconductor diodes;Voltage;Degradation","electric breakdown;elemental semiconductors;power MOSFET;semiconductor junctions;silicon;substrates","super junction LDMOS transistors;substrate depletion effects;power semiconductor devices;breakdown voltage;double diffused MOS LDMOS transistors;substrate effect suppression","","13","","30","","","","","IEEE","IEEE Magazines"
"Optimal resource allocation in wireless ad hoc networks: a price-based approach","Yuan Xue; Baochun Li; Klara Nahrstedt","Dept. of Electr. Eng. & Comput. Sci., Vanderbilt Univ., Nashville, TN, USA; NA; NA","IEEE Transactions on Mobile Computing","","2006","5","4","347","364","The shared-medium multihop nature of wireless ad hoc networks poses fundamental challenges to the design of effective resource allocation algorithms that are optimal with respect to resource utilization and fair across different network flows. None of the existing resource allocation algorithms in wireless ad hoc networks have realistically considered end-to-end flows spanning multiple hops. Moreover, strategies proposed in wireline networks are not applicable in the context of wireless ad hoc networks, due to their unique characteristics of location-dependent contention. In this paper, we propose a new price-based resource allocation framework in wireless ad hoc networks to achieve optimal resource utilization and fairness among competing end-to-end flows. We build our pricing framework on the notion of maximal cliques in wireless ad hoc networks, as compared to individual links in traditional wide-area wireline networks. Based on such a price-based theoretical framework, we present a two-tier iterative algorithm. Distributed across wireless nodes, the algorithm converges to a global network optimum with respect to resource allocations. We further improve the algorithm toward asynchronous network settings and prove its convergence. Extensive simulations under a variety of network environments have been conducted to validate our theoretical claims.","1558-0660","","10.1109/TMC.2006.1599404","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1599404","Wireless communication;algorithm/protocol design and analysis;nonlinear programming.","Resource management;Intelligent networks;Ad hoc networks;Mobile ad hoc networks;Pricing;Peer to peer computing;Spread spectrum communication;Algorithm design and analysis;Iterative algorithms;Wireless networks","resource allocation;ad hoc networks;pricing;iterative methods","optimal resource allocation;wireless ad hoc networks;price-based approach;resource utilization;network flows;end-to-end flows;two-tier iterative algorithm;asynchronous network","","126","","19","","","","","IEEE","IEEE Journals"
"FPGA-based real-time optical-flow system","J. Diaz; E. Ros; F. Pelayo; E. M. Ortigosa; S. Mota","Comput. Archit. & Technol. Dept., Univ. of Granada, Spain; Comput. Archit. & Technol. Dept., Univ. of Granada, Spain; Comput. Archit. & Technol. Dept., Univ. of Granada, Spain; Comput. Archit. & Technol. Dept., Univ. of Granada, Spain; NA","IEEE Transactions on Circuits and Systems for Video Technology","","2006","16","2","274","279","We describe a pipelined optical-flow processing system that works as a virtual motion sensor. It is based on a field-programmable gate array (FPGA) device enabling the easy change of configuring parameters to adapt the sensor to different speeds, light conditions and other environmental factors. We refer to it as a ""virtual sensor"" because it consists of a conventional camera as front-end supported by an FPGA processing device, which embeds the frame grabber, optical-flow algorithm implementation, output module, and some configuration and storage circuitry. To the best of our knowledge, this is the first study that presents a fully stand-alone optical-flow processing system to include measurements of the platform performance in terms of accuracy and speed.","1558-2205","","10.1109/TCSVT.2005.861947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1588967","Field-programmable gate arrays (FPGAs);image motion analysis;image processing;pipeline processing;real-time systems","Real time systems;Optical sensors;Field programmable gate arrays;Sensor arrays;Sensor phenomena and characterization;Sensor systems;Adaptive arrays;Optical arrays;Environmental factors;Cameras","field programmable gate arrays;image sequences;pipeline processing;image motion analysis","FPGA-based real-time optical-flow system;pipelined optical-flow processing system;field-programmable gate array;virtual sensor","","129","","20","","","","","IEEE","IEEE Journals"
"Sensorless Control of Salient PMSM Drives in the Transition Region","O. Wallmark; L. Harnefors","Dept. of Energy & Environ., Chalmers Univ. of Technol., Goteborg; NA","IEEE Transactions on Industrial Electronics","","2006","53","4","1179","1187","This paper considers speed and position estimation of salient permanent-magnet synchronous machines (PMSMs). An estimator of phase-locked loop (PLL) type is considered. Signal injection techniques are used in the zero-speed and low-speed regions, while information found in the back electromotive force (EMF) is used for higher speeds. Particular focus is put on the transition region, i.e., the speed region where the estimator switches between signal-injection and back-EMF-based methods. It is shown that the estimator may become unstable for certain setups of machine parameters and operating conditions if the transition region is determined incorrectly. To avoid this instability, design rules for how the transition region should be determined, as well as recommended selections for all parameters introduced, are given. The results of the analysis are also supported with experimental results","1557-9948","","10.1109/TIE.2006.878315","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1667916","Permanent-magnet synchronous machine (PMSM);phase-locked loop (PLL);position estimation;sensorless control;signal injection;speed estimation","Sensorless control;Phase locked loops;Phase estimation;Torque;Cutoff frequency;Frequency estimation;Synchronous machines;Switches;Stators;Low pass filters","machine control;permanent magnet machines;phase locked loops;synchronous motor drives","sensorlesss control;salient PMSM drives;transition region;position estimation;permanent-magnet synchronous machines;phase-locked loop;signal injection techniques;back electromotive force;EMF","","75","","17","","","","","IEEE","IEEE Journals"
"An FPGA-Based Singular Value Decomposition Processor","W. Ma; M. E. Kaye; D. M. Luke; R. Doraiswami","Dept. of Electrical and Computer Engineering, University of New Brunswick, Fredericton, N. B. Canada. email: w421n@unb.a; Dept. of Electrical and Computer Engineering, University of New Brunswick, Fredericton, N. B. Canada. email: kaye@unb.ca; Dept. of Electrical and Computer Engineering, University of New Brunswick, Fredericton, N. B. Canada. email: luke@unb.ca; Dept. of Electrical and Computer Engineering, University of New Brunswick, Fredericton, N. B. Canada. email: dorai@unb.ca","2006 Canadian Conference on Electrical and Computer Engineering","","2006","","","1047","1050","A two-sided rotation Jacobi SVD algorithm is used to compute the SVD and is implemented on a two million gate FPGA. A mesh-connected array structure is proposed based on Brent, Luk, and Van Loan's idea of an expandable square systolic array of simple 2x2 processors to compute the SVD of a large matrix, so as to shorten the iteration time and thus increase the implementation speed. The array consists of an n/2xn/2 array of 2x2 processor elements to compute the SVD of an nxn matrix. The trigonometric functions and the vector multiplication in the algorithm are tailored to the use of CORDIC (coordinate rotation digital computer) algorithms for hardware-efficient solutions. Two SVD processors, the basic SVD processor and the extended SVD processor, were developed. The algorithms to decompose the matrix were first evaluated in Matlab and then the processors were implemented using the Virtex-II FPGA from Xilinx as the target device. The basic SVD processor utilizes the proposed mesh-connected array structure and CORDIC algorithm. The implementation concentrates on utilizing the features of the FPGA to speed up operations and reduce the area required. In order to compute a large SVD without increasing the size of the FPGA, the extended SVD processor was developed to reuse the SVD array of the basic SVD processor. These two processors were successfully implemented on the FPGA device. Speed data and comparisons are presented","0840-7789","1-4244-0038-4","10.1109/CCECE.2006.277355","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4054809","singular value decomposition;jacobi;fpga","Singular value decomposition;Jacobian matrices;Matrix decomposition;Field programmable gate arrays;Concurrent computing;Systolic arrays;Parallel processing;Computer architecture;Robustness;Algebra","field programmable gate arrays;finite state machines;Jacobian matrices;mathematics computing;mesh generation;singular value decomposition","FPGA;singular value decomposition processor;Jacobi SVD algorithm;mesh-connected array structure;trigonometric function;vector multiplication;coordinate rotation digital computer algorithm;hardware-efficient solution;Matlab;Virtex-II;Xilinx;field programmable gate array","","20","","6","","","","","IEEE","IEEE Conferences"
"Component-Based Development Process and Component Lifecycle","I. Crnkovic; M. Chaudron; S. Larsson","Malardalen University, Sweden; Eindhoven University of Technology, The Netherlands; ABB, Sweden","2006 International Conference on Software Engineering Advances (ICSEA'06)","","2006","","","44","44","The process of component- and component-based system development differs in many significant ways from the ""classical"" development process of software systems. The main difference is in the separation of the development process of components from the development process of systems. This fact has a significant impact on the development process. Since the component-based approach is a relatively young approach in software engineering, the main emphasis in the area has been in development of technologies, while process modeling is still an unexplored area. This paper analyses the basic characteristics of the component-based approach and its impact on the development process and lifecycle models. The generic lifecycle of component-based systems and the lifecycle of components are discussed, and the different types of development processes are discussed in detail: architecture-driven component development, productline development and COTS-based development. Finally a short case study illustrates the principles and specifics of component-based processes.","","0-7695-2703-5","10.1109/ICSEA.2006.261300","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4031829","","Object oriented modeling;Production;Software systems;Software engineering;Programming;Retirement;ISO standards;Computer science;Mathematics;Standards development","","","","46","","7","","","","","IEEE","IEEE Conferences"
